_phrase_,grammar_symbol,value
"('A16AA81',)",drug_code,drug_code
"('J01DB01',)",drug_code,drug_code
"('G04BD08',)",drug_code,drug_code
"('L01DC04',)",drug_code,drug_code
"('J07BH01',)",drug_code,drug_code
"('V04CX82',)",drug_code,drug_code
"('G02BB01',)",drug_code,drug_code
"('G04BD06',)",drug_code,drug_code
"('B06AB81',)",drug_code,drug_code
"('A06AD80',)",drug_code,drug_code
"('D07BC80',)",drug_code,drug_code
"('B05ZB81',)",drug_code,drug_code
"('L01XX05',)",drug_code,drug_code
"('C05BA04',)",drug_code,drug_code
"('L04AA03',)",drug_code,drug_code
"('B02BD13',)",drug_code,drug_code
"('R03AL02',)",drug_code,drug_code
"('N01AB08',)",drug_code,drug_code
"('N07XX08',)",drug_code,drug_code
"('L02AA04',)",drug_code,drug_code
"('S02BA07',)",drug_code,drug_code
"('N01BB80',)",drug_code,drug_code
"('B01AC23',)",drug_code,drug_code
"('B02BD14',)",drug_code,drug_code
"('J05AR03',)",drug_code,drug_code
"('C09CA08',)",drug_code,drug_code
"('S01EB02',)",drug_code,drug_code
"('C07AG02',)",drug_code,drug_code
"('J01DF01',)",drug_code,drug_code
"('A07EA06',)",drug_code,drug_code
"('V03AB33',)",drug_code,drug_code
"('N02BE84',)",drug_code,drug_code
"('D06BX01',)",drug_code,drug_code
"('N05AC01',)",drug_code,drug_code
"('R05CB06',)",drug_code,drug_code
"('N05CH03',)",drug_code,drug_code
"('P03AX01',)",drug_code,drug_code
"('D10AF81',)",drug_code,drug_code
"('P01AB01',)",drug_code,drug_code
"('N05CM09',)",drug_code,drug_code
"('N06AX17',)",drug_code,drug_code
"('C01CA26',)",drug_code,drug_code
"('G03GA06',)",drug_code,drug_code
"('N03AG01',)",drug_code,drug_code
"('G04BD11',)",drug_code,drug_code
"('J04AA01',)",drug_code,drug_code
"('G04BX15',)",drug_code,drug_code
"('S01AE07',)",drug_code,drug_code
"('C05BB04',)",drug_code,drug_code
"('B02BC06',)",drug_code,drug_code
"('A07FA01',)",drug_code,drug_code
"('J01DD08',)",drug_code,drug_code
"('V04CD05',)",drug_code,drug_code
"('N03AX23',)",drug_code,drug_code
"('M02AC80',)",drug_code,drug_code
"('A02AD81',)",drug_code,drug_code
"('J01XX08',)",drug_code,drug_code
"('D07AC04',)",drug_code,drug_code
"('A02AD04',)",drug_code,drug_code
"('J07CA81',)",drug_code,drug_code
"('B05ZA80',)",drug_code,drug_code
"('L01DC01',)",drug_code,drug_code
"('L01XX47',)",drug_code,drug_code
"('L04AB01',)",drug_code,drug_code
"('L01CB02',)",drug_code,drug_code
"('B06AB80',)",drug_code,drug_code
"('R03DA05',)",drug_code,drug_code
"('G04BE01',)",drug_code,drug_code
"('A06AH03',)",drug_code,drug_code
"('A01AC80',)",drug_code,drug_code
"('J07AH08',)",drug_code,drug_code
"('L01BC80',)",drug_code,drug_code
"('V08CA03',)",drug_code,drug_code
"('S01XA87',)",drug_code,drug_code
"('G01AX06',)",drug_code,drug_code
"('A01AD83',)",drug_code,drug_code
"('D05AX80',)",drug_code,drug_code
"('G03FA11',)",drug_code,drug_code
"('A10BX07',)",drug_code,drug_code
"('D06BB10',)",drug_code,drug_code
"('C09AA08',)",drug_code,drug_code
"('L04AX04',)",drug_code,drug_code
"('R06AA04',)",drug_code,drug_code
"('N05BB01',)",drug_code,drug_code
"('B05D000',)",drug_code,drug_code
"('N04BB01',)",drug_code,drug_code
"('S01AB04',)",drug_code,drug_code
"('V01AA03',)",drug_code,drug_code
"('A06AD11',)",drug_code,drug_code
"('N03AA80',)",drug_code,drug_code
"('B05CX10',)",drug_code,drug_code
"('N06AA21',)",drug_code,drug_code
"('M01AA80',)",drug_code,drug_code
"('C03EA80',)",drug_code,drug_code
"('C01BC03',)",drug_code,drug_code
"('N06BC80',)",drug_code,drug_code
"('S01XA25',)",drug_code,drug_code
"('N07BB03',)",drug_code,drug_code
"('D02AF81',)",drug_code,drug_code
"('R01AA05',)",drug_code,drug_code
"('V09CA01',)",drug_code,drug_code
"('J07CA83',)",drug_code,drug_code
"('C09DA04',)",drug_code,drug_code
"('C09AA03',)",drug_code,drug_code
"('D05AA83',)",drug_code,drug_code
"('C10AB08',)",drug_code,drug_code
"('R05DA04',)",drug_code,drug_code
"('R06AE09',)",drug_code,drug_code
"('V03AF80',)",drug_code,drug_code
"('M02AC82',)",drug_code,drug_code
"('A16AA06',)",drug_code,drug_code
"('B05BA01',)",drug_code,drug_code
"('M01AB80',)",drug_code,drug_code
"('L01XE26',)",drug_code,drug_code
"('J01FA09',)",drug_code,drug_code
"('N06AA06',)",drug_code,drug_code
"('C05BA03',)",drug_code,drug_code
"('C10BX11',)",drug_code,drug_code
"('C01CX80',)",drug_code,drug_code
"('L02AE03',)",drug_code,drug_code
"('A02AD83',)",drug_code,drug_code
"('D01BA02',)",drug_code,drug_code
"('J07BM03',)",drug_code,drug_code
"('B03AC06',)",drug_code,drug_code
"('J01MA02',)",drug_code,drug_code
"('D01AE23',)",drug_code,drug_code
"('J07AG01',)",drug_code,drug_code
"('B02BD08',)",drug_code,drug_code
"('G04BE10',)",drug_code,drug_code
"('N05BA12',)",drug_code,drug_code
"('J02AX01',)",drug_code,drug_code
"('C09AA02',)",drug_code,drug_code
"('B02BC81',)",drug_code,drug_code
"('J07AM51',)",drug_code,drug_code
"('C01BG11',)",drug_code,drug_code
"('D01AE16',)",drug_code,drug_code
"('N02AE01',)",drug_code,drug_code
"('N02AB02',)",drug_code,drug_code
"('M02AA81',)",drug_code,drug_code
"('G04CA01',)",drug_code,drug_code
"('J05AE10',)",drug_code,drug_code
"('V03AF03',)",drug_code,drug_code
"('A10BX10',)",drug_code,drug_code
"('R03BA07',)",drug_code,drug_code
"('G03AB05',)",drug_code,drug_code
"('J05AR04',)",drug_code,drug_code
"('V09IA07',)",drug_code,drug_code
"('A16AB03',)",drug_code,drug_code
"('A02AC01',)",drug_code,drug_code
"('G03HA01',)",drug_code,drug_code
"('A06AX05',)",drug_code,drug_code
"('N01BB01',)",drug_code,drug_code
"('C09AA15',)",drug_code,drug_code
"('V04CX80',)",drug_code,drug_code
"('G03CA03',)",drug_code,drug_code
"('L01AA05',)",drug_code,drug_code
"('N02BE89',)",drug_code,drug_code
"('R01BA02',)",drug_code,drug_code
"('N07XX81',)",drug_code,drug_code
"('M02AX80',)",drug_code,drug_code
"('R07AX02',)",drug_code,drug_code
"('V03AF06',)",drug_code,drug_code
"('J02AB02',)",drug_code,drug_code
"('D07CC81',)",drug_code,drug_code
"('N03AF03',)",drug_code,drug_code
"('V04CN80',)",drug_code,drug_code
"('B01AD12',)",drug_code,drug_code
"('C08CA06',)",drug_code,drug_code
"('L01XC10',)",drug_code,drug_code
"('C09BX01',)",drug_code,drug_code
"('A14BX80',)",drug_code,drug_code
"('C09CA02',)",drug_code,drug_code
"('J07CA11',)",drug_code,drug_code
"('V03AE80',)",drug_code,drug_code
"('J02AX04',)",drug_code,drug_code
"('B06AC04',)",drug_code,drug_code
"('V08CA10',)",drug_code,drug_code
"('V10BX03',)",drug_code,drug_code
"('A11JB82',)",drug_code,drug_code
"('M01AX05',)",drug_code,drug_code
"('L01XE14',)",drug_code,drug_code
"('N04BA81',)",drug_code,drug_code
"('B05ZB82',)",drug_code,drug_code
"('V01AA83',)",drug_code,drug_code
"('J07AH07',)",drug_code,drug_code
"('N05BA05',)",drug_code,drug_code
"('S01FA01',)",drug_code,drug_code
"('R03BB04',)",drug_code,drug_code
"('J01CE01',)",drug_code,drug_code
"('C09BA05',)",drug_code,drug_code
"('N01BB87',)",drug_code,drug_code
"('J04AB02',)",drug_code,drug_code
"('A03FA02',)",drug_code,drug_code
"('M09AX02',)",drug_code,drug_code
"('L01XE16',)",drug_code,drug_code
"('V04CE01',)",drug_code,drug_code
"('C09BB07',)",drug_code,drug_code
"('L01AB02',)",drug_code,drug_code
"('B02BD11',)",drug_code,drug_code
"('D01AC81',)",drug_code,drug_code
"('N01AH01',)",drug_code,drug_code
"('R03DA74',)",drug_code,drug_code
"('N02BE83',)",drug_code,drug_code
"('J01AA12',)",drug_code,drug_code
"('C01DA08',)",drug_code,drug_code
"('J04AA02',)",drug_code,drug_code
"('B05AA84',)",drug_code,drug_code
"('S01BC10',)",drug_code,drug_code
"('N06DA02',)",drug_code,drug_code
"('M04AB03',)",drug_code,drug_code
"('N03AA02',)",drug_code,drug_code
"('L01BB03',)",drug_code,drug_code
"('D01AE12',)",drug_code,drug_code
"('C07AB03',)",drug_code,drug_code
"('B05XA11',)",drug_code,drug_code
"('G02AD02',)",drug_code,drug_code
"('G04BE08',)",drug_code,drug_code
"('R03AC02',)",drug_code,drug_code
"('C08CA02',)",drug_code,drug_code
"('H01CB01',)",drug_code,drug_code
"('B03AA09',)",drug_code,drug_code
"('J04AD01',)",drug_code,drug_code
"('B03AB03',)",drug_code,drug_code
"('N01AB06',)",drug_code,drug_code
"('C10BX09',)",drug_code,drug_code
"('L01XE02',)",drug_code,drug_code
"('C10BA02',)",drug_code,drug_code
"('P03AC04',)",drug_code,drug_code
"('N06AX26',)",drug_code,drug_code
"('C09AA09',)",drug_code,drug_code
"('S01LA04',)",drug_code,drug_code
"('M01AX83',)",drug_code,drug_code
"('V03AX01',)",drug_code,drug_code
"('B05XA13',)",drug_code,drug_code
"('L01XX01',)",drug_code,drug_code
"('R01AD11',)",drug_code,drug_code
"('A10BH01',)",drug_code,drug_code
"('L01XX33',)",drug_code,drug_code
"('A08AA10',)",drug_code,drug_code
"('B02BX05',)",drug_code,drug_code
"('J01CR01',)",drug_code,drug_code
"('M01AH04',)",drug_code,drug_code
"('J05AB01',)",drug_code,drug_code
"('V07AB81',)",drug_code,drug_code
"('metronidasool',)",drug_ingr,drug_ingr
"('kamper+salitsüülhape+tärpentiniõli+hariliku', 'rästiku', 'mürk')",drug_ingr,drug_ingr
"('kloormetiin',)",drug_ingr,drug_ingr
"('edetaadid',)",drug_ingr,drug_ingr
"('nimodipiin',)",drug_ingr,drug_ingr
"('hüdrokortisoon+polümüksiin', 'B+neomütsiin+lidokaiin')",drug_ingr,drug_ingr
"('androstanoloon',)",drug_ingr,drug_ingr
"('adenosiin',)",drug_ingr,drug_ingr
"('sulg',)",drug_ingr,drug_ingr
"('antitrombiin', 'III')",drug_ingr,drug_ingr
"('lovastatiin',)",drug_ingr,drug_ingr
"('abirateroon',)",drug_ingr,drug_ingr
"('fenoterool+ipratroopiumbromiid',)",drug_ingr,drug_ingr
"('tehneetsium(99mTc)mertiatiid',)",drug_ingr,drug_ingr
"('bedakviliin',)",drug_ingr,drug_ingr
"('humisool',)",drug_ingr,drug_ingr
"('puude', 'ja', 'heintaimede', 'õietolm')",drug_ingr,drug_ingr
"('erinevad', 'allergeenid')",drug_ingr,drug_ingr
"('talimogeenlaherparepvek',)",drug_ingr,drug_ingr
"('mangafodipiir',)",drug_ingr,drug_ingr
"('alendroonhape+kolekaltsiferool',)",drug_ingr,drug_ingr
"('naatriumkloriid+kaltsiumkloriiddihüdraat+magneesiumkloriid+glükoos+naatriumvesinikkarbonaat',)",drug_ingr,drug_ingr
"('fenobarbitaal+taimsed', 'preparaadid+piparmündiõli')",drug_ingr,drug_ingr
"('atsetasoolamiid',)",drug_ingr,drug_ingr
"('tolkapoon',)",drug_ingr,drug_ingr
"('demeklotsükliin',)",drug_ingr,drug_ingr
"('olopatadiin',)",drug_ingr,drug_ingr
"('kanakinumab',)",drug_ingr,drug_ingr
"('umeklidiiniumbromiid',)",drug_ingr,drug_ingr
"('ketoprofeen',)",drug_ingr,drug_ingr
"('epirubitsiin',)",drug_ingr,drug_ingr
"('Lespedesa', 'capita', 'ekstrakt')",drug_ingr,drug_ingr
"('prokaiin',)",drug_ingr,drug_ingr
"('regadenosoon',)",drug_ingr,drug_ingr
"('pseudoefedriin',)",drug_ingr,drug_ingr
"('tehneetsium(99m', 'Tc)pertehnetaat')",drug_ingr,drug_ingr
"('oktenidiin+fenoksüetanool',)",drug_ingr,drug_ingr
"('tsefamandool',)",drug_ingr,drug_ingr
"('lauromakrogool', '400')",drug_ingr,drug_ingr
"('repagliniid',)",drug_ingr,drug_ingr
"('degludek-insuliin+aspart-insuliin',)",drug_ingr,drug_ingr
"('patentsinine',)",drug_ingr,drug_ingr
"('fenasoon+lidokaiin',)",drug_ingr,drug_ingr
"('elvitegraviir+kobitsistaat+emtritsitabiin+tenofoviirdisoproksiil',)",drug_ingr,drug_ingr
"('lamivudiin+abakaviir+dolutegraviir',)",drug_ingr,drug_ingr
"('metüülaminolevulinaat',)",drug_ingr,drug_ingr
"('paratsetamool+kloorfenamiin+pseudoefedriin+dekstrometorfaan',)",drug_ingr,drug_ingr
"('atsetüülsalitsüülhape+esomeprasool',)",drug_ingr,drug_ingr
"('idarubitsiin',)",drug_ingr,drug_ingr
"('isotretinoiin',)",drug_ingr,drug_ingr
"('klindamütsiin+tretinoiin',)",drug_ingr,drug_ingr
"('tsisapriid',)",drug_ingr,drug_ingr
"('kodeiin+fenüültoloksamiin',)",drug_ingr,drug_ingr
"('nebivolool',)",drug_ingr,drug_ingr
"('mirtasapiin',)",drug_ingr,drug_ingr
"('fluorouratsiil',)",drug_ingr,drug_ingr
"('sevelameer',)",drug_ingr,drug_ingr
"('nitroksoliin',)",drug_ingr,drug_ingr
"('meningokokk,', 'bivalentne', 'puhastatud', 'polüsahhariidantigeen')",drug_ingr,drug_ingr
"('metformiin+empagliflosiin',)",drug_ingr,drug_ingr
"('naatriumkloriid+nitrofuraal+vesi', '(puhastatud)')",drug_ingr,drug_ingr
"('klotrimasool',)",drug_ingr,drug_ingr
"('fosinopriil+hüdroklorotiasiid',)",drug_ingr,drug_ingr
"('dienogest+östradioolvaleraat',)",drug_ingr,drug_ingr
"('tenekteplaas',)",drug_ingr,drug_ingr
"('lidokaiin+norepinefriin', '(noradrenaliin)')",drug_ingr,drug_ingr
"('õistaimede', 'õietolm')",drug_ingr,drug_ingr
"('meropeneem',)",drug_ingr,drug_ingr
"('ornitiinoksogluraat',)",drug_ingr,drug_ingr
"('perindopriil+bisoprolool',)",drug_ingr,drug_ingr
"('mepolizumab',)",drug_ingr,drug_ingr
"('lidokaiin+propüülparahüdroksübensoaat',)",drug_ingr,drug_ingr
"('topotekaan',)",drug_ingr,drug_ingr
"('nalbufiin',)",drug_ingr,drug_ingr
"('fenüülbutasoon',)",drug_ingr,drug_ingr
"('püridostigmiinbromiid',)",drug_ingr,drug_ingr
"('karmustiin',)",drug_ingr,drug_ingr
"('kloorheksidiin+bensokaiin',)",drug_ingr,drug_ingr
"('tsinkoksiid',)",drug_ingr,drug_ingr
"('drotaveriin',)",drug_ingr,drug_ingr
"('morfiin',)",drug_ingr,drug_ingr
"('naatriumtsertopariin',)",drug_ingr,drug_ingr
"('pasopaniib',)",drug_ingr,drug_ingr
"('Lactobacillus', 'bifidus,', 'Biphidobacterium', 'infants', 'v.')",drug_ingr,drug_ingr
"('lerkanidipiin',)",drug_ingr,drug_ingr
"('moklobemiid',)",drug_ingr,drug_ingr
"('piksantroon',)",drug_ingr,drug_ingr
"('luuderohuleht',)",drug_ingr,drug_ingr
"('gadopenteethape',)",drug_ingr,drug_ingr
"('flufenasiin',)",drug_ingr,drug_ingr
"('arseentrioksiid',)",drug_ingr,drug_ingr
"('trifluridiin+tipiratsiil',)",drug_ingr,drug_ingr
"('lamivudiin+raltegraviir',)",drug_ingr,drug_ingr
"('trimipramiin',)",drug_ingr,drug_ingr
"('alfa-2a-peginterferoon',)",drug_ingr,drug_ingr
"('olodaterool+tiotroopiumbromiid',)",drug_ingr,drug_ingr
"('pravastatiin+fenofibraat',)",drug_ingr,drug_ingr
"('rituksimab',)",drug_ingr,drug_ingr
"('amüülmetakresool+diklorobensüülalkohol+askorbiinhape',)",drug_ingr,drug_ingr
"('aminokaproonhape',)",drug_ingr,drug_ingr
"('koensüüm', 'Q10')",drug_ingr,drug_ingr
"('hüdroksüetüültärklis+naatriumkloriid+kaaliumkloriid+kaltsiumkloriiddihüdraat+magneesiumkloriid+naatriumatsetaattrihüdraat',)",drug_ingr,drug_ingr
"('fentolamiin',)",drug_ingr,drug_ingr
"('zofenopriil+hüdroklorotiasiid',)",drug_ingr,drug_ingr
"('ergotamiin+kloortsüklisiin+meprobamaat+kofeiin',)",drug_ingr,drug_ingr
"('valsartaan+sakubitriil',)",drug_ingr,drug_ingr
"('butenafiin',)",drug_ingr,drug_ingr
"('tsetirisiin',)",drug_ingr,drug_ingr
"('deferoksamiin',)",drug_ingr,drug_ingr
"('golimumab',)",drug_ingr,drug_ingr
"('alfaeptotermiin',)",drug_ingr,drug_ingr
"('metformiin+dapagliflosiin',)",drug_ingr,drug_ingr
"('mupirotsiin',)",drug_ingr,drug_ingr
"('esomeprasool',)",drug_ingr,drug_ingr
"('alfalutropiin',)",drug_ingr,drug_ingr
"('imidapriil',)",drug_ingr,drug_ingr
"('lidokaiin+kloorheksidiin',)",drug_ingr,drug_ingr
"('klemastiin',)",drug_ingr,drug_ingr
"('idebenoon',)",drug_ingr,drug_ingr
"('fusafungiin',)",drug_ingr,drug_ingr
"('glükoosamiin',)",drug_ingr,drug_ingr
"('kaalium', 'hüdroksiid+magneesiumhüdroksiid+aspartaamhape')",drug_ingr,drug_ingr
"('naloksoon',)",drug_ingr,drug_ingr
"('nebivolool+hüdroklorotiasiid',)",drug_ingr,drug_ingr
"('metadoon',)",drug_ingr,drug_ingr
"('bensalkooniumkloriid+eukalüptiõli+levomentool+piparmündiõli+tümool',)",drug_ingr,drug_ingr
"('pirfenidoon',)",drug_ingr,drug_ingr
"('otilooniumbromiid',)",drug_ingr,drug_ingr
"('reserpiin+dihüdroergokristiin+klopamiid',)",drug_ingr,drug_ingr
"('lakosamiid',)",drug_ingr,drug_ingr
"('elvitegraviir',)",drug_ingr,drug_ingr
"('temosolomiid',)",drug_ingr,drug_ingr
"('kamper+metüülsalitsülaat+levomentool',)",drug_ingr,drug_ingr
"('tsetroreliks',)",drug_ingr,drug_ingr
"('reteplaas',)",drug_ingr,drug_ingr
"('ofloksatsiin',)",drug_ingr,drug_ingr
"('basiliksimab',)",drug_ingr,drug_ingr
"('tramadool+deksketoprofeen',)",drug_ingr,drug_ingr
"('ferumoksütool',)",drug_ingr,drug_ingr
"('eksemestaan',)",drug_ingr,drug_ingr
"('pentoksüveriin',)",drug_ingr,drug_ingr
"('naatriumdaltepariin',)",drug_ingr,drug_ingr
"('pürimetamiin',)",drug_ingr,drug_ingr
"('narkoosieeter',)",drug_ingr,drug_ingr
"('somatoreliin',)",drug_ingr,drug_ingr
"('vitamiinide', 'kombinatsioonid')",drug_ingr,drug_ingr
"('amifampridiin',)",drug_ingr,drug_ingr
"('diosmiin+hesperidiin',)",drug_ingr,drug_ingr
"('heksaminolevulinaat',)",drug_ingr,drug_ingr
"('difteeria', 'toksoid+poliomüeliidi', 'koguviirus,', 'trivalentne,', 'inaktiveeritu+läkaköha', 'tekitaja,', 'puhastatud', 'antigeen+haemophilus', 'influenzae', 'B,', 'konjugeeritud,', 'puhastatud', 'antigeen+hepatiit', 'B', 'viirus,', 'puhastatud', 'antigeen+teetanuse', 'toksoid')",drug_ingr,drug_ingr
"('telapreviir',)",drug_ingr,drug_ingr
"('melatoniin',)",drug_ingr,drug_ingr
"('inimese', 'papilloomiviirus', '(tüved', '6,', '11,', '16,', '18,', '31,', '33,', '45,', '52,', '58)')",drug_ingr,drug_ingr
"('lidokaiin+eugenool',)",drug_ingr,drug_ingr
"('kvinapriil+hüdroklorotiasiid',)",drug_ingr,drug_ingr
"('butüülskopolamiin',)",drug_ingr,drug_ingr
"('galantamiin',)",drug_ingr,drug_ingr
"('hüdrokiniin',)",drug_ingr,drug_ingr
"('naatriumfenüülbutüraat',)",drug_ingr,drug_ingr
"('pentobarbitaal',)",drug_ingr,drug_ingr
"('labetalool',)",drug_ingr,drug_ingr
"('gallium(67Ga)tsitraat',)",drug_ingr,drug_ingr
"('ispaghula', 'hemitselluloos')",drug_ingr,drug_ingr
"('masipredoon',)",drug_ingr,drug_ingr
"('naatriumsulfaat,', 'veevaba+magneesiumsulfaatheptahüdraat+kaaliumsulfaat')",drug_ingr,drug_ingr
"('noretisteroon+östradiool',)",drug_ingr,drug_ingr
"('pseudoefedriin+desloratadiin',)",drug_ingr,drug_ingr
"('fosfenütoiin',)",drug_ingr,drug_ingr
"('mebikaar',)",drug_ingr,drug_ingr
"('sea', 'kopsu', 'fosfolipiidid')",drug_ingr,drug_ingr
"('naatriumporfimeer',)",drug_ingr,drug_ingr
"('trimetoprim',)",drug_ingr,drug_ingr
"('karboplatiin',)",drug_ingr,drug_ingr
"('paliperidoon',)",drug_ingr,drug_ingr
"('hemiin',)",drug_ingr,drug_ingr
"('molgramostiim',)",drug_ingr,drug_ingr
"('hüpromelloos',)",drug_ingr,drug_ingr
"('fenüülbutasoon+aminofenasoon',)",drug_ingr,drug_ingr
"('selegiliin',)",drug_ingr,drug_ingr
"('alfaalglükosidaas',)",drug_ingr,drug_ingr
"('levonorgestreel+östrogeen',)",drug_ingr,drug_ingr
"('tokofersolaan',)",drug_ingr,drug_ingr
"('tolperisoon',)",drug_ingr,drug_ingr
"('trokserutiin+hõlmikpuu', 'standardiseeritud', 'ekstrakt')",drug_ingr,drug_ingr
"('süsivesikud',)",drug_ingr,drug_ingr
"('triheksüfenidüül',)",drug_ingr,drug_ingr
"('tiamiin+tokoferool+nikotiinamiid+riboflaviin+lüsiin+dekspantenool+kaltsium+kolekaltsiferool+püridoksiin+fosfor',)",drug_ingr,drug_ingr
"('tsitrulliin',)",drug_ingr,drug_ingr
"('metüültioniinkloriid',)",drug_ingr,drug_ingr
"('sitagliptiin',)",drug_ingr,drug_ingr
"('autoloogsed', 'limbaalsed', 'tüvirakud')",drug_ingr,drug_ingr
"('gestodeen+etünüülöstradiool',)",drug_ingr,drug_ingr
"('lidokaiin+epinefriin', '(adrenaliin)')",drug_ingr,drug_ingr
"('valgantsikloviir',)",drug_ingr,drug_ingr
"('vildagliptiin',)",drug_ingr,drug_ingr
"('tehneetsium(99mTc)pentetaat',)",drug_ingr,drug_ingr
"('sulfametoksasool+trimetoprim',)",drug_ingr,drug_ingr
"('karbakool',)",drug_ingr,drug_ingr
"('buprenorfiin+naloksoon',)",drug_ingr,drug_ingr
"('lodoksamiid',)",drug_ingr,drug_ingr
"('beksaroteen',)",drug_ingr,drug_ingr
"('hepatiit', 'B', 'viirus,', 'puhastatud', 'antigeen')",drug_ingr,drug_ingr
"('polikresuleen',)",drug_ingr,drug_ingr
"('atasanaviir+kobitsistaat',)",drug_ingr,drug_ingr
"('primakviin',)",drug_ingr,drug_ingr
"('lämmastikoksiid',)",drug_ingr,drug_ingr
"('orfenadriin+paratsetamool',)",drug_ingr,drug_ingr
"('omalizumab',)",drug_ingr,drug_ingr
"('doksütsükliin',)",drug_ingr,drug_ingr
"('metformiin+saksagliptiin',)",drug_ingr,drug_ingr
"('kvinapriil',)",drug_ingr,drug_ingr
"('ergokaltsiferool',)",drug_ingr,drug_ingr
"('bupivakaiin+epinefriin', '(adrenaliin)')",drug_ingr,drug_ingr
"('nevirapiin',)",drug_ingr,drug_ingr
"('idursulfaas',)",drug_ingr,drug_ingr
"('abakaviir',)",drug_ingr,drug_ingr
"('ingenoolmebutaat',)",drug_ingr,drug_ingr
"('tehneetsium(99mTc)sestamibi',)",drug_ingr,drug_ingr
"('atsikloviir',)",drug_ingr,drug_ingr
"('nüstatiin',)",drug_ingr,drug_ingr
"('moksifloksatsiin',)",drug_ingr,drug_ingr
"('heksetidiin',)",drug_ingr,drug_ingr
"('nimesuliid',)",drug_ingr,drug_ingr
"('nitasoksaniid',)",drug_ingr,drug_ingr
"('kaaliumkloriid+naatriumkloriid',)",drug_ingr,drug_ingr
"('sulfasalasiin',)",drug_ingr,drug_ingr
"('meningokokk', 'C,', 'konjugeeritud', 'puhastatud', 'polüsahhariidantigeen')",drug_ingr,drug_ingr
"('ketorolak',)",drug_ingr,drug_ingr
"('urofollitropiin',)",drug_ingr,drug_ingr
"('sorbitool',)",drug_ingr,drug_ingr
"('domperidoon',)",drug_ingr,drug_ingr
"('paratsetamool+fenüülefriin+terpiinhüdraat+askorbiinhape+kofeiin',)",drug_ingr,drug_ingr
"('alprostadiil',)",drug_ingr,drug_ingr
"('gadofosveset',)",drug_ingr,drug_ingr
"('totsilizumab',)",drug_ingr,drug_ingr
"('levofloksatsiin',)",drug_ingr,drug_ingr
"('püridoksiin+magneesium',)",drug_ingr,drug_ingr
"('alumiiniumhüdroksiid+magneesiumhüdroksiid',)",drug_ingr,drug_ingr
"('kolhitsiin',)",drug_ingr,drug_ingr
"('E.', 'coli', 'strain', 'NISSLE', '1917')",drug_ingr,drug_ingr
"('metformiin+vildagliptiin',)",drug_ingr,drug_ingr
"('naatriumlevotüroksiin',)",drug_ingr,drug_ingr
"('beetametasoon+salitsüülhape',)",drug_ingr,drug_ingr
"('propüültiouratsiil',)",drug_ingr,drug_ingr
"('etonogestreel',)",drug_ingr,drug_ingr
"('jodiksanool',)",drug_ingr,drug_ingr
"('triamtsinoloon+ekonasool',)",drug_ingr,drug_ingr
"('pegaspargaas',)",drug_ingr,drug_ingr
"('alumiiniumklorohüdraat',)",drug_ingr,drug_ingr
"('naatriumkloriid+kaaliumkloriid+naatriumtsitraat+glükoos',)",drug_ingr,drug_ingr
"('ipilimumab',)",drug_ingr,drug_ingr
"('pralidoksiim',)",drug_ingr,drug_ingr
"('lispro-insuliin',)",drug_ingr,drug_ingr
"('lomitapiid',)",drug_ingr,drug_ingr
"('guaifenesiin',)",drug_ingr,drug_ingr
"('risperidoon',)",drug_ingr,drug_ingr
"('pegvisomant',)",drug_ingr,drug_ingr
"('dokosanool',)",drug_ingr,drug_ingr
"('ditranool+salitsüülhape',)",drug_ingr,drug_ingr
"('atsetüülsalitsüülhape+kofeiin',)",drug_ingr,drug_ingr
"('alumiiniumaminoatsetaat+magneesiumoksiid',)",drug_ingr,drug_ingr
"('mannitool',)",drug_ingr,drug_ingr
"('proteiin', 'C')",drug_ingr,drug_ingr
"('bensatiinbensüülpenitsilliin',)",drug_ingr,drug_ingr
"('naatriumpürofosfaat', 'dekahüdraat+tinakloriid', 'dihüdraat')",drug_ingr,drug_ingr
"('heksüülresortsinool+bensalkooniumkloriid',)",drug_ingr,drug_ingr
"('beeta-1a-peginterferoon',)",drug_ingr,drug_ingr
"('danasool',)",drug_ingr,drug_ingr
"('fenobarbitaal',)",drug_ingr,drug_ingr
"('difteeria', 'toksoid+läkaköha', 'tekitaja,', 'puhastatud', 'antigeen+teetanuse', 'toksoid+poliomüeliidi', 'koguviirus,', 'trivalentne,', 'inaktiveeritu')",drug_ingr,drug_ingr
"('alitretinoiin',)",drug_ingr,drug_ingr
"('klopidogreel',)",drug_ingr,drug_ingr
"('broomheksiin',)",drug_ingr,drug_ingr
"('aminohapped+rasvemulsioonid+glükoos',)",drug_ingr,drug_ingr
"('tehniline', 'desinfektant')",drug_ingr,drug_ingr
"('hõbesulfadiasiin',)",drug_ingr,drug_ingr
"('beetametasoon+klotrimasool+gentamütsiin',)",drug_ingr,drug_ingr
"('terasosiin',)",drug_ingr,drug_ingr
"('saksagliptiin',)",drug_ingr,drug_ingr
"('tioguaniin',)",drug_ingr,drug_ingr
"('emtritsitabiin+tenofoviirdisoproksiil+rilpiviriin',)",drug_ingr,drug_ingr
"('diltiaseem',)",drug_ingr,drug_ingr
"('kodutolmu', 'lestad')",drug_ingr,drug_ingr
"('tiamiin+püridoksiin+tsüanokobalamiin+lidokaiin',)",drug_ingr,drug_ingr
"('kivisöe', 'tõrv')",drug_ingr,drug_ingr
