_phrase_,grammar_symbol,value
"('heparin', 'sodium')",drug_name,drug_name
"('loceryl',)",drug_name,drug_name
"('kaaliumi', 'säästvate', 'diureetikumide', 'ja', 'teiste', 'diureetikumide', 'kombinatsioonid')",drug_name,drug_name
"('terbinafine',)",drug_name,drug_name
"('cetraria', 'islandica')",drug_name,drug_name
"('oxeladinum',)",drug_name,drug_name
"('diclac', 'id', '150', 'mg')",drug_name,drug_name
"('cetrimonii', 'bromidum')",drug_name,drug_name
"('tiapridum',)",drug_name,drug_name
"('dienestrool',)",drug_name,drug_name
"('desipramine',)",drug_name,drug_name
"('tsefodisiim',)",drug_name,drug_name
"('cefepime', 'norameda')",drug_name,drug_name
"('gentian', 'root+nurmenukuõis+hapu', 'oblikas+elder', 'flower+raudürdiürt')",drug_name,drug_name
"('camphor+eucalyptus', 'oil+menthol+nicotinic', 'acid', 'benzylester+extract', 'from', 'capsicum', 'annum', 'l')",drug_name,drug_name
"('deslanosiid',)",drug_name,drug_name
"('cefsulodin',)",drug_name,drug_name
"('humalog', 'mix25', 'humaject')",drug_name,drug_name
"('tsiklonikaat',)",drug_name,drug_name
"('benzylis', 'benzoas')",drug_name,drug_name
"('methylhydrazines',)",drug_name,drug_name
"('nimesulide+menthol+capsaicin+methyl', 'salicylate')",drug_name,drug_name
"('inhixa',)",drug_name,drug_name
"('dihydralazinum',)",drug_name,drug_name
"('quinine', 'renaudin')",drug_name,drug_name
"('broncophen', 'sine')",drug_name,drug_name
"('pirenzepine',)",drug_name,drug_name
"('beta-lactam', 'antibacterials,', 'penicillins')",drug_name,drug_name
"('spektinomütsiin',)",drug_name,drug_name
"('tobrex', '2x')",drug_name,drug_name
"('pyrithyldionum',)",drug_name,drug_name
"('jood-glütseriin',)",drug_name,drug_name
"('brupro',)",drug_name,drug_name
"('linagliptinum',)",drug_name,drug_name
"('ms', 'contin', '30', 'mg')",drug_name,drug_name
"('montelukast', 'aurobindo')",drug_name,drug_name
"('atilen', '20mg')",drug_name,drug_name
"('estan',)",drug_name,drug_name
"('sandimmune', 'optoral')",drug_name,drug_name
"('karoveriin',)",drug_name,drug_name
"('metampicillin',)",drug_name,drug_name
"('bendamustine', 'sandoz')",drug_name,drug_name
"('fluvastatin', 'accord')",drug_name,drug_name
"('insuman', 'rapid', 'solostar')",drug_name,drug_name
"('retigabine',)",drug_name,drug_name
"('cyclothiazide',)",drug_name,drug_name
"('sodium', 'salicylate')",drug_name,drug_name
"('naatriumdanaparoid',)",drug_name,drug_name
"('pivmetsillinaam',)",drug_name,drug_name
"('broksükinoliin',)",drug_name,drug_name
"('hetacillinum',)",drug_name,drug_name
"('laurilsulfas', '+sorbitolum+natrii', 'citras')",drug_name,drug_name
"('sulfamoxolum',)",drug_name,drug_name
"('pipecuronium', 'bromide')",drug_name,drug_name
"('trimetrexatum',)",drug_name,drug_name
"('tasigna',)",drug_name,drug_name
"('carvedilol', 'genericon', '3,125', 'mg')",drug_name,drug_name
"('kamillen-salbe',)",drug_name,drug_name
"('metrelef',)",drug_name,drug_name
"('penicillins', 'with', 'extended', 'spectrum')",drug_name,drug_name
"('pilocarpinum', 'wzf', '2%')",drug_name,drug_name
"('paracetamolum+coffeinum+phenylephrinum',)",drug_name,drug_name
"('pentobarbital',)",drug_name,drug_name
"('tocopherol+eucalyptus', 'oil+pine', 'silvesteris', 'oil+thymol+peppermint', 'oil+guaiazulene')",drug_name,drug_name
"('vardenafil', 'double-e', 'pharma')",drug_name,drug_name
"('grippostad',)",drug_name,drug_name
"('psoriaasivastased', 'ained', 'paikseks', 'kasutamiseks')",drug_name,drug_name
"('doxofyllinum',)",drug_name,drug_name
"('diaminopyrimidines',)",drug_name,drug_name
"('ferrum-homaccord',)",drug_name,drug_name
"('adescilan', '5', 'mg')",drug_name,drug_name
"('brediwal',)",drug_name,drug_name
"('controloc', 'control')",drug_name,drug_name
"('cefatrizine',)",drug_name,drug_name
"('hexapropymate',)",drug_name,drug_name
"('digoxin', 'nycomed', '0,25', 'mg')",drug_name,drug_name
"('esomeprazole', 'teva', '40mg')",drug_name,drug_name
"('betamethasone+fusidic', 'acid')",drug_name,drug_name
"('telmisartan+hydrochlorothiazide',)",drug_name,drug_name
"('tra708',)",drug_name,drug_name
"('oxycontin', '20', 'mg')",drug_name,drug_name
"('bevonii', 'metilsulfas')",drug_name,drug_name
"('zytiga',)",drug_name,drug_name
"('gliclada', '60', 'mg')",drug_name,drug_name
"('dimetüülsulfoksiid',)",drug_name,drug_name
"('insulatard', 'innolet')",drug_name,drug_name
"('sodium', 'calcium', 'edetate')",drug_name,drug_name
"('insulin', 'human', 'winthrop', 'infusat')",drug_name,drug_name
"('ütrium(90y)kloriid',)",drug_name,drug_name
"('prucalopridum',)",drug_name,drug_name
"('topilex', '25', 'mg')",drug_name,drug_name
"('magnesii', 'hydroxidum')",drug_name,drug_name
"('lavender', 'oil')",drug_name,drug_name
"('kebusoon',)",drug_name,drug_name
"('elegara', '40', 'mg')",drug_name,drug_name
"('hormoonide', 'antagonistid', 'ja', 'sarnased', 'ained')",drug_name,drug_name
"('cafedrinum',)",drug_name,drug_name
"('zomig', 'rapimelt')",drug_name,drug_name
"('fosamax',)",drug_name,drug_name
"('hüdrasinoftalasiini', 'derivaadid')",drug_name,drug_name
"('alprazolam', 'orion', '0,25', 'mg')",drug_name,drug_name
"('norfenefrine',)",drug_name,drug_name
"('acemetacinum',)",drug_name,drug_name
"('prozac',)",drug_name,drug_name
"('symbicort',)",drug_name,drug_name
"('sotahexal', '80', 'mg')",drug_name,drug_name
"('technetium(99mtc)tilmanocept',)",drug_name,drug_name
"('isosorbidi', 'mononitras')",drug_name,drug_name
"('norgestrienoon',)",drug_name,drug_name
"('iamna',)",drug_name,drug_name
"('domperidone',)",drug_name,drug_name
"('spectrila',)",drug_name,drug_name
"('valsartan', 'pfizer')",drug_name,drug_name
"('acidum', 'amfonelicum')",drug_name,drug_name
"('berotec', 'n')",drug_name,drug_name
"('raniberl', '150')",drug_name,drug_name
"('dikloksatsilliin',)",drug_name,drug_name
"('beta', 'blocking', 'agents,', 'selective,', 'and', 'other', 'diuretics')",drug_name,drug_name
"('dexlansoprazole',)",drug_name,drug_name
"('water', 'for', 'injection')",drug_name,drug_name
"('temazepamum',)",drug_name,drug_name
"('flukloroloonatsetoniid',)",drug_name,drug_name
"('taxol',)",drug_name,drug_name
"('zaranta',)",drug_name,drug_name
"('leukeran',)",drug_name,drug_name
"('allethrin+piperonyl', 'butoxid')",drug_name,drug_name
"('novacain',)",drug_name,drug_name
"('tiropramiid',)",drug_name,drug_name
"('soolalahused',)",drug_name,drug_name
"('enemas',)",drug_name,drug_name
"('cordopro', '20', 'mg')",drug_name,drug_name
"('no-spa',)",drug_name,drug_name
"('rhesonativ',)",drug_name,drug_name
"('glypvilo',)",drug_name,drug_name
"('leflunomide', 'ratiopharm')",drug_name,drug_name
"('advagraf',)",drug_name,drug_name
"('aknefug-el',)",drug_name,drug_name
"('ecalta',)",drug_name,drug_name
"('bevoonium', 'metüülsulfaat')",drug_name,drug_name
"('antibacterials', 'for', 'systemic', 'use')",drug_name,drug_name
"('pembrolizumabum',)",drug_name,drug_name
"('samarium', '(153sm)', 'lexidronam')",drug_name,drug_name
"('aminocaproic', 'acid')",drug_name,drug_name
"('bimatoprost/timolol', 'pharmaswiss')",drug_name,drug_name
"('dihydroxyaluminium', 'sodium', 'carbonate')",drug_name,drug_name
"('indium', '(111in)', 'satumomab', 'pendetide')",drug_name,drug_name
"('tehneetsium(99mtc)etifeniin',)",drug_name,drug_name
"('famotidin', 'ratiopharm')",drug_name,drug_name
"('cocarboxylas',)",drug_name,drug_name
"('nitro-spray',)",drug_name,drug_name
"('pamol',)",drug_name,drug_name
"('fentaderm', '25', 'mcg/tunnis')",drug_name,drug_name
"('östroon',)",drug_name,drug_name
"('fludarabine', 'actavis')",drug_name,drug_name
"('piperatsilliin',)",drug_name,drug_name
"('kuraare', 'alkaloidid')",drug_name,drug_name
"('distigmine', 'bromide')",drug_name,drug_name
"('tadalafiil', 'alembic', '2,5mg')",drug_name,drug_name
"('bisphosphonates',)",drug_name,drug_name
"('other', 'quinolones')",drug_name,drug_name
"('colecalciferol', 'takeda')",drug_name,drug_name
"('nexodal', '0,4', 'mg/ml')",drug_name,drug_name
"('lorajmine',)",drug_name,drug_name
"('teised', 'antiseptilised', 'ja', 'desinfitseerivad', 'ained')",drug_name,drug_name
"('cardiacum-heel',)",drug_name,drug_name
"('tramazolinum',)",drug_name,drug_name
"('eptifibatide', 'accord')",drug_name,drug_name
"('selective', 'calcium', 'channel', 'blockers', 'with', 'direct', 'cardiac', 'effects')",drug_name,drug_name
"('venoruton',)",drug_name,drug_name
"('anaboolsed', 'steroidid')",drug_name,drug_name
"('tubokurariinkloriid',)",drug_name,drug_name
"('cefpiramidum',)",drug_name,drug_name
"('nebiphar',)",drug_name,drug_name
"('potassium', 'chloride+sodium', 'chloride')",drug_name,drug_name
"('eprosartan',)",drug_name,drug_name
"('trilostaan',)",drug_name,drug_name
"('heintaimede', 'õietolm+herb', 'pollen')",drug_name,drug_name
"('escitalopram-ratiopharm', '20', 'mg')",drug_name,drug_name
"('teised', 'südamehaiguste', 'korral', 'kasutatavad', 'vasodilataatorid')",drug_name,drug_name
"('olimel', 'n7e')",drug_name,drug_name
"('belara', 'plus')",drug_name,drug_name
"('nalorfiin',)",drug_name,drug_name
"('amifampridine',)",drug_name,drug_name
"('valproate', 'sodium', '1a', 'pharma', '500mg')",drug_name,drug_name
"('enkainiid',)",drug_name,drug_name
"('tiemonium', 'iodide')",drug_name,drug_name
"('esperal', 'impl.tabl.', '100mg', 'n10')",drug_name,drug_name
"('mebutamaat',)",drug_name,drug_name
"('arava',)",drug_name,drug_name
"('artemisinin', 'and', 'derivatives,', 'combinations')",drug_name,drug_name
"('lonquex',)",drug_name,drug_name
"('pseudoephedrine',)",drug_name,drug_name
"('e-z-hd',)",drug_name,drug_name
"('ybersigax', '150', 'mg')",drug_name,drug_name
"('tolpropamine',)",drug_name,drug_name
"('tertiary', 'amines')",drug_name,drug_name
"('fluconazol', 'actavis', '150', 'mg')",drug_name,drug_name
"('rispen', '3')",drug_name,drug_name
"('viljastumishäirete', 'diagnoosimise', 'ained')",drug_name,drug_name
"('eprasinoon',)",drug_name,drug_name
"('amlodipine+indapamide',)",drug_name,drug_name
"('histapürrodiin',)",drug_name,drug_name
"('epinastine',)",drug_name,drug_name
"('lescol', 'xl')",drug_name,drug_name
"('candicidin',)",drug_name,drug_name
"('sulfaleen',)",drug_name,drug_name
"('algeldratum+magnesii', 'hydroxidum')",drug_name,drug_name
"('tienam', 'i.v.', '500', 'mg/500', 'mg')",drug_name,drug_name
"('antivaricose', 'therapy')",drug_name,drug_name
"('pentoxyverine',)",drug_name,drug_name
"('atropin',)",drug_name,drug_name
"('valarox',)",drug_name,drug_name
"('deflazacortum',)",drug_name,drug_name
"('standacillin',)",drug_name,drug_name
"('tramadolor', 'id', '150mg')",drug_name,drug_name
"('thymi', 'herba')",drug_name,drug_name
"('pipenzolati', 'bromidum')",drug_name,drug_name
"('nalgesin', 's')",drug_name,drug_name
"('benefix',)",drug_name,drug_name
"('brilleve',)",drug_name,drug_name
"('cefuroxime', 'biochemie', '1500', 'mg')",drug_name,drug_name
"('farydak',)",drug_name,drug_name
"('phenylhydrargyri', 'boras')",drug_name,drug_name
"('barbituraatide', 'kombinatsioonid')",drug_name,drug_name
"('cipramil', '10', 'mg')",drug_name,drug_name
"('edoflo',)",drug_name,drug_name
"('laronidasum',)",drug_name,drug_name
"('nurofen', 'forte', 'orange')",drug_name,drug_name
"('quantalan', 'zuckerfrei-pulver')",drug_name,drug_name
"('fromilid', 'uno')",drug_name,drug_name
"('tulip', '10mg')",drug_name,drug_name
"('ticarcillinum',)",drug_name,drug_name
"('tisseel', 'kit', 'vh')",drug_name,drug_name
"('oxynorm',)",drug_name,drug_name
"('milupa', 'cystilac®')",drug_name,drug_name
"('yttrium', '(90y)', 'citrate', 'colloid')",drug_name,drug_name
"('propanolum',)",drug_name,drug_name
"('adinazolam',)",drug_name,drug_name
"('ibacitabinum',)",drug_name,drug_name
"('calcitonin', '(pork', 'natural)')",drug_name,drug_name
"('diklorobensüülalkohol',)",drug_name,drug_name
"('levetiracetamum',)",drug_name,drug_name
"('rilonaceptum',)",drug_name,drug_name
"('latrigil', '50mg')",drug_name,drug_name
"('bromergon', '10', 'mg', 'tablets')",drug_name,drug_name
"('myozyme',)",drug_name,drug_name
"('teduglutide',)",drug_name,drug_name
"('tovanor', 'breezhaler')",drug_name,drug_name
"('tibesooniumjodiid',)",drug_name,drug_name
"('actilyse',)",drug_name,drug_name
"('antibiootikumide', 'kombinatsioonid')",drug_name,drug_name
"('lorans',)",drug_name,drug_name
"('noritren',)",drug_name,drug_name
"('technetium', '(99mtc)', 'pertechnetas')",drug_name,drug_name
"('benzydamine+cetylpyridinium', 'chloride')",drug_name,drug_name
"('isoetariin',)",drug_name,drug_name
"('endolucinbeta',)",drug_name,drug_name
"('halothanum',)",drug_name,drug_name
"('progesterone', 'receptor', 'modulators')",drug_name,drug_name
"('proguaniil',)",drug_name,drug_name
"('agen', '10mg')",drug_name,drug_name
"('insulin', 'detemir')",drug_name,drug_name
"('saxagliptin',)",drug_name,drug_name
"('oftalmoloogilised', 'ja', 'otoloogilised', 'preparaadid')",drug_name,drug_name
"('glimepiridum+rosiglitazonum',)",drug_name,drug_name
"('glycopyrronium-neostigmine',)",drug_name,drug_name
"('neerud',)",drug_name,drug_name
"('soolesisaldist', 'pehmendavad', 'ained')",drug_name,drug_name
"('cialis',)",drug_name,drug_name
"('tachyben',)",drug_name,drug_name
"('sodium',)",drug_name,drug_name
"('guaifenesin',)",drug_name,drug_name
"('spetsiifilised', 'immunoglobuliinid')",drug_name,drug_name
"('iotrolanum',)",drug_name,drug_name
"('prindex', '8mg')",drug_name,drug_name
"('jood(131i)norkolesterool',)",drug_name,drug_name
"('trüptofaan',)",drug_name,drug_name
"('nomifensinum',)",drug_name,drug_name
"('vamin', '14', 'electrolyte-free')",drug_name,drug_name
"('calcium',)",drug_name,drug_name
"('vaktsiinid',)",drug_name,drug_name
"('spirogamma', '100')",drug_name,drug_name
"('adrenaline', 'demo')",drug_name,drug_name
"('cholera,', 'inactivated,', 'whole', 'cell')",drug_name,drug_name
"('brotizolam',)",drug_name,drug_name
"('xenonum', '(133xe)')",drug_name,drug_name
"('tri-regol',)",drug_name,drug_name
"('hydrocortisonum+gentamicinum',)",drug_name,drug_name
"('levomepromazinum',)",drug_name,drug_name
"('barilux', 'suspension')",drug_name,drug_name
"('cytochrome', 'c+adenosine+nicotinamide')",drug_name,drug_name
"('verorab',)",drug_name,drug_name
"('haloprogiin',)",drug_name,drug_name
"('tetrazepamum',)",drug_name,drug_name
"('jobenguaan', '(131i)')",drug_name,drug_name
"('mesoridazine',)",drug_name,drug_name
"('oxytetracycline',)",drug_name,drug_name
"('esomeprazole', 'ranbaxy', '40mg')",drug_name,drug_name
"('diasykrun',)",drug_name,drug_name
"('sulfaguanidine',)",drug_name,drug_name
"('plastikust', 'emakasisene', 'vahend', 'vase', 'ja', 'hobedaga')",drug_name,drug_name
"('dilazepum',)",drug_name,drug_name
"('edarbi',)",drug_name,drug_name
"('vabadin', '40mg')",drug_name,drug_name
"('piretanidum',)",drug_name,drug_name
"('ginkgo', 'folium')",drug_name,drug_name
"('teised', 'sügelusvastased', 'ained')",drug_name,drug_name
"('glütsürrisiinhape',)",drug_name,drug_name
"('olmesartan', 'medoxomil/hydrochlorothiazide', 'apotex', '40', 'mg/12,5', 'mg')",drug_name,drug_name
"('halcion',)",drug_name,drug_name
"('colchicum-dispert',)",drug_name,drug_name
"('seroxat',)",drug_name,drug_name
"('neo-angin', 'cherry')",drug_name,drug_name
"('oxyphenisatinum',)",drug_name,drug_name
"('deoksükoolhape',)",drug_name,drug_name
"('other', 'diagnostic', 'radiopharmaceuticals', 'for', 'inflammation', 'and', 'infection', 'detection')",drug_name,drug_name
"('iodinated', '(125i)', 'human', 'serum', 'albumin')",drug_name,drug_name
"('other', 'antimycotics', 'for', 'systemic', 'use')",drug_name,drug_name
"('sparteinum',)",drug_name,drug_name
"('sodium', 'chloride+potassium', 'chloride+sodium', 'citrate+glucose')",drug_name,drug_name
"('levopront',)",drug_name,drug_name
"('capreomycin',)",drug_name,drug_name
"('perindopril', 'pfizer')",drug_name,drug_name
"('mineral', 'supplements')",drug_name,drug_name
"('ceftriaxonum',)",drug_name,drug_name
"('botulin', 'antitoxin', 'a', '10000', 'tü')",drug_name,drug_name
"('triaziquone',)",drug_name,drug_name
"('bopindololum',)",drug_name,drug_name
"('sifrol',)",drug_name,drug_name
"('betanidinum',)",drug_name,drug_name
"('dacarbazin', 'medac')",drug_name,drug_name
"('sanorin',)",drug_name,drug_name
"('telmisartan+amlodipine',)",drug_name,drug_name
"('lifsar', 'pulmojet')",drug_name,drug_name
"('denatured', 'ethanol')",drug_name,drug_name
"('zirtec',)",drug_name,drug_name
"('cinacalcet', 'mylan')",drug_name,drug_name
"('mafenidum',)",drug_name,drug_name
"('paroxetin', 'actavis', '20', 'mg')",drug_name,drug_name
"('lenvatinibum',)",drug_name,drug_name
"('certolizumabum', 'pegolum')",drug_name,drug_name
"('carbalex', 'retard', '600', 'mg')",drug_name,drug_name
"('clopidogrel', 'apotex')",drug_name,drug_name
"('pseudoephedrine+desloratadine',)",drug_name,drug_name
"('sulfaperinum',)",drug_name,drug_name
"('corticosteroids,', 'very', 'potent,', 'combinations', 'with', 'antibiotics')",drug_name,drug_name
"('acetylleucinum',)",drug_name,drug_name
"('väikese', 'kalorsusega', 'dieetpreparaadid')",drug_name,drug_name
"('allergens',)",drug_name,drug_name
"('sotahexal',)",drug_name,drug_name
"('indobufeen',)",drug_name,drug_name
"('afamelanotidum',)",drug_name,drug_name
"('ceftriaxonum+sulbactamum',)",drug_name,drug_name
"('sodium', 'sulphate,', 'anhydrous')",drug_name,drug_name
"('surgam',)",drug_name,drug_name
"('camphora',)",drug_name,drug_name
"('ketazolam',)",drug_name,drug_name
"('carbenicillinum',)",drug_name,drug_name
"('masitiniib',)",drug_name,drug_name
"('caspofungin', 'teva')",drug_name,drug_name
"('methyli', 'salicylas')",drug_name,drug_name
"('fluotsinoniid',)",drug_name,drug_name
"('helex', '0,5')",drug_name,drug_name
"('antiandrogens',)",drug_name,drug_name
"('iodine', 'therapy')",drug_name,drug_name
"('drospirenonum',)",drug_name,drug_name
"('tenecteplasum',)",drug_name,drug_name
"('ksenüsalaat',)",drug_name,drug_name
"('carbalex', '400', 'mg')",drug_name,drug_name
"('skf', '207')",drug_name,drug_name
"('evista',)",drug_name,drug_name
"('other', 'antiinflammatory', 'and', 'antirheumatic', 'agents,', 'non-steroids')",drug_name,drug_name
"('bortezomib', 'ebewe')",drug_name,drug_name
"('teised', 'pehmendavad', 'ja', 'kaitsvad', 'ained')",drug_name,drug_name
"('metacycline',)",drug_name,drug_name
"('rheumodoron', '102a')",drug_name,drug_name
"('furatsiliinpiiritus',)",drug_name,drug_name
"('hyzaar',)",drug_name,drug_name
"('phenolum',)",drug_name,drug_name
"('menadioni', 'natrii', 'bisulfis')",drug_name,drug_name
"('alkaloidide', '(v.a', 'rauvolfia', 'alkaloidide)', 'kombinatsioonid', 'diureetikumidega')",drug_name,drug_name
"('allergodil',)",drug_name,drug_name
"('ksamoterool',)",drug_name,drug_name
"('beetakaroteen',)",drug_name,drug_name
"('ingenol', 'mebutate')",drug_name,drug_name
"('encapia',)",drug_name,drug_name
"('antigonadotropiinid', 'ja', 'sarnased', 'ained')",drug_name,drug_name
"('paracetamolum+doxylaminum+pseudoephedrinum+dextromethorphanum',)",drug_name,drug_name
"('strepsils', 'intensive')",drug_name,drug_name
"('raltitrexed',)",drug_name,drug_name
"('sulfametoksüdiasiin',)",drug_name,drug_name
"('valsartanum+hydrochlorothiazidum',)",drug_name,drug_name
"('agents', 'against', 'leishmaniasis', 'and', 'trypanosomiasis')",drug_name,drug_name
"('humalog',)",drug_name,drug_name
"('dercome', 'clear')",drug_name,drug_name
"('iscador', 'm', '5', 'mg', 'spezial')",drug_name,drug_name
"('donepezil', 'synthon', '5', 'mg')",drug_name,drug_name
"('ikervis',)",drug_name,drug_name
"('phenazepam',)",drug_name,drug_name
"('grass', 'pollen')",drug_name,drug_name
"('sulglikotiid',)",drug_name,drug_name
"('guanoxabenzum',)",drug_name,drug_name
"('rolitetratsükliin',)",drug_name,drug_name
"('tylenol', 'cold', 'külmetus', 'lastele,', 'närimistabletid')",drug_name,drug_name
"('tyloxapol',)",drug_name,drug_name
"('alipogene', 'tiparvovec')",drug_name,drug_name
"('tsefmenoksiim',)",drug_name,drug_name
"('hemlibra',)",drug_name,drug_name
"('timolol',)",drug_name,drug_name
"('isometepteen',)",drug_name,drug_name
"('fenbendasool',)",drug_name,drug_name
"('roksatidiin',)",drug_name,drug_name
"('heterotsüklilised', 'sulfoonamiidid')",drug_name,drug_name
"('alginic', 'acid+enzymes')",drug_name,drug_name
"('etoposide', 'kabi', '20', 'mg/ml')",drug_name,drug_name
"('venoruton', '1000mg')",drug_name,drug_name
"('isoxsuprinum',)",drug_name,drug_name
"('totacef',)",drug_name,drug_name
"('septanest', 'forte')",drug_name,drug_name
"('temozolomide', 'sun')",drug_name,drug_name
"('vylaer', 'spiromax')",drug_name,drug_name
"('temozolomidum',)",drug_name,drug_name
"('rasagiline', 'teva')",drug_name,drug_name
"('metüprüloon',)",drug_name,drug_name
"('gembin',)",drug_name,drug_name
"('femtozette',)",drug_name,drug_name
"('valdispert',)",drug_name,drug_name
"('diphtheria', 'toxoid+tetanus', 'toxoid+pertussis,', 'inactivated+hepatitis', 'b,', 'purified', 'antigen+haemophilus', 'influenzae', 'b,', 'purified', 'antigen', 'conjugated')",drug_name,drug_name
"('trilostane',)",drug_name,drug_name
"('sildenafil', 'pfizer', '100mg')",drug_name,drug_name
"('septanest',)",drug_name,drug_name
"('roswera', '15', 'mg')",drug_name,drug_name
"('spiraprilum',)",drug_name,drug_name
"('chloramphenicolum',)",drug_name,drug_name
"('meningococcal', 'a+c')",drug_name,drug_name
"('sevelamer', 'synthon', '800', 'mg')",drug_name,drug_name
"('ibustar', 'forte')",drug_name,drug_name
"('wecesin',)",drug_name,drug_name
"('alendronic', 'acid/', 'colecalciferol', 'sandoz')",drug_name,drug_name
"('fusafungine',)",drug_name,drug_name
"('catumaxomab',)",drug_name,drug_name
"('nexmezol', '20', 'mg')",drug_name,drug_name
"('kenacort-a',)",drug_name,drug_name
"('cosmofer',)",drug_name,drug_name
"('adriblastina', 'pfs')",drug_name,drug_name
"('amsidyl',)",drug_name,drug_name
"('bromperidool',)",drug_name,drug_name
"('paracetamol-', 'ratiopharm', '250', 's')",drug_name,drug_name
"('valganciclovir', 'accord')",drug_name,drug_name
"('pemetrexed', 'genthon', '500', 'mg')",drug_name,drug_name
"('fentanyl', '50', 'mcg/ml')",drug_name,drug_name
"('smofkabiven', 'peripheral')",drug_name,drug_name
"('dantrolen', 'iv')",drug_name,drug_name
"('rockles', '4')",drug_name,drug_name
"('collagenum',)",drug_name,drug_name
"('suprecur',)",drug_name,drug_name
"('heksaflurooniumbromiid',)",drug_name,drug_name
"('pioglitazone+alogliptin',)",drug_name,drug_name
"('nitric', 'oxide')",drug_name,drug_name
"('pipazetatum',)",drug_name,drug_name
"('melperonum',)",drug_name,drug_name
"('muse', '250mcg')",drug_name,drug_name
"('calcigran', 'forte')",drug_name,drug_name
"('eprozinol',)",drug_name,drug_name
"('toloksatoon',)",drug_name,drug_name
"('psoriaasivastased', 'ained')",drug_name,drug_name
"('artemetherum+lumefantrinum',)",drug_name,drug_name
"('cancidas',)",drug_name,drug_name
"('tramadol+paracetamol',)",drug_name,drug_name
"('gelomyrtol', 'forte')",drug_name,drug_name
"('benepali',)",drug_name,drug_name
"('imatinib', 'krka')",drug_name,drug_name
"('acetohexamide',)",drug_name,drug_name
"('quadropril',)",drug_name,drug_name
"('nystatin',)",drug_name,drug_name
"('sildenafil', 'bmm', 'pharma')",drug_name,drug_name
"('sertraline',)",drug_name,drug_name
"('disopyramidum',)",drug_name,drug_name
"('olanzapin', 'actavis')",drug_name,drug_name
"('vitamin', 'b12', '(cyanocobalamin', 'and', 'analogues)')",drug_name,drug_name
"('losartan', 'bmm', 'pharma')",drug_name,drug_name
"('relvar', 'ellipta')",drug_name,drug_name
"('xp', 'maxamum', '(unflavoured)', 'pulber')",drug_name,drug_name
"('foclivia',)",drug_name,drug_name
"('sertralin', 'sandoz', '50mg')",drug_name,drug_name
"('sulfonylureas',)",drug_name,drug_name
"('requip',)",drug_name,drug_name
"('veralipriid',)",drug_name,drug_name
"('steglatro',)",drug_name,drug_name
"('etybenzatropine',)",drug_name,drug_name
"('crealb', '200g/l')",drug_name,drug_name
"('pioglitazone', 'accord', '15mg')",drug_name,drug_name
"('clarithromycin', 'aurobindo')",drug_name,drug_name
"('simvor', '60', 'mg')",drug_name,drug_name
"('vereasendajad', 'ja', 'plasmavalgu', 'fraktsioonid')",drug_name,drug_name
"('paliperidonum',)",drug_name,drug_name
"('coldrex', 'hotrem', 'honey', '&', 'lemon')",drug_name,drug_name
"('fluress',)",drug_name,drug_name
"('bisacodyl', 'supp.', '10mg', 'n10')",drug_name,drug_name
"('curam', 'duo', '875/125', 'mg', 'õhukese', 'polümeerkilega', 'kaetud', 'tablett')",drug_name,drug_name
"('pneumokokk,', 'puhastatud', 'polüsahhariidantigeen+haemophilus', 'influenzae,', 'conjugated')",drug_name,drug_name
"('cilostazol', 'evolan')",drug_name,drug_name
"('glipizidum',)",drug_name,drug_name
"('flavoksaat',)",drug_name,drug_name
"('acidum', 'hyaluronicum')",drug_name,drug_name
"('5%', 'glucosum+0,675%', 'nacl')",drug_name,drug_name
"('oxygenum',)",drug_name,drug_name
"('kabiven',)",drug_name,drug_name
"('moxonidinhexal', '0,4', 'mg')",drug_name,drug_name
"('cystagon',)",drug_name,drug_name
"('ventolin', 'nebules')",drug_name,drug_name
"('alprazolam', 'sandoz', '0,5mg')",drug_name,drug_name
"('depakine', 'chronosphere')",drug_name,drug_name
"('fentonium', 'bromide')",drug_name,drug_name
"('clopidogrel', 'krka', 'd.d.')",drug_name,drug_name
"('phenylbutazonum+aminophenazonum',)",drug_name,drug_name
"('mistletoe',)",drug_name,drug_name
"('metformin+glibenclamide',)",drug_name,drug_name
"('vasocardin', '100')",drug_name,drug_name
"('cosopt',)",drug_name,drug_name
"('policresulen',)",drug_name,drug_name
"('capecitabine', 'medac')",drug_name,drug_name
"('dalacin', 'c')",drug_name,drug_name
"('cisplatin',)",drug_name,drug_name
"('rispolept', 'quicklet', '2mg')",drug_name,drug_name
"('enelbin', '100', 'retard')",drug_name,drug_name
"('paracetamol+pseudoephedrine+dextromethorphan',)",drug_name,drug_name
"('travoprost/timolol', 'mylan')",drug_name,drug_name
"('cimetidin', '200', 'stada')",drug_name,drug_name
"('glumetsan', '500', 'mg')",drug_name,drug_name
"('alkeran',)",drug_name,drug_name
"('actinomycines',)",drug_name,drug_name
"('levodopa',)",drug_name,drug_name
"('xanthines', 'and', 'adrenergics')",drug_name,drug_name
"('adrenergilised', 'ained', 'süsteemseks', 'kasutamiseks')",drug_name,drug_name
"('tehneetsium', '(tc-99m),', 'inhaleeritav')",drug_name,drug_name
"('miglustat', 'gen.orph')",drug_name,drug_name
"('ulprix', '40mg')",drug_name,drug_name
"('ethenzamidum',)",drug_name,drug_name
"('streptomütsiinile',)",drug_name,drug_name
"('teised', 'gastrointestinaaltrakti', 'funktsionaalsete', 'häirete', 'raviks', 'kasutatavad', 'aine')",drug_name,drug_name
