_regex_pattern_,grammar_symbol,value,_group_,_priority_
lidokaiin\+epinefriin \(adrenaliin\),drug_ingr,drug_ingr,0,0
roflumilast,drug_ingr,drug_ingr,0,0
hüdrokortisoon,drug_ingr,drug_ingr,0,0
kloorheksidiin\+bensokaiin,drug_ingr,drug_ingr,0,0
buprenorfiin,drug_ingr,drug_ingr,0,0
hüdroksüetüültärklis\+naatriumkloriid\+kaaliumkloriid\+kaltsiumkloriiddihüdraat\+magneesiumkloriid\+naatriumatsetaattrihüdraat,drug_ingr,drug_ingr,0,0
lenograstiim,drug_ingr,drug_ingr,0,0
tiamiin\+püridoksiin\+tsüanokobalamiin\+lidokaiin,drug_ingr,drug_ingr,0,0
naprokseen,drug_ingr,drug_ingr,0,0
nikotiinhape,drug_ingr,drug_ingr,0,0
tsetirisiin,drug_ingr,drug_ingr,0,0
darunaviir,drug_ingr,drug_ingr,0,0
fentolamiin,drug_ingr,drug_ingr,0,0
botsepreviir,drug_ingr,drug_ingr,0,0
joodpovidoon,drug_ingr,drug_ingr,0,0
brinsolamiid,drug_ingr,drug_ingr,0,0
dihüdroartemisiniin\+piperakviintetrafosfaat,drug_ingr,drug_ingr,0,0
lornoksikaam,drug_ingr,drug_ingr,0,0
atsetüülsalitsüülhape\+askorbiinhape\+kofeiin,drug_ingr,drug_ingr,0,0
prostata ekstrakt,drug_ingr,drug_ingr,0,0
papaveriinvesinikkloriid,drug_ingr,drug_ingr,0,0
metüülsalitsülaat\+mesilasmürk\+allüülisotiotsüanaat,drug_ingr,drug_ingr,0,0
metürapoon,drug_ingr,drug_ingr,0,0
tenofoviirdisoproksiil\+emtritsitabiin,drug_ingr,drug_ingr,0,0
aed-liivatee ürt\+alteejuur,drug_ingr,drug_ingr,0,0
pegaspargaas,drug_ingr,drug_ingr,0,0
humaaninsuliin,drug_ingr,drug_ingr,0,0
püridostigmiinbromiid,drug_ingr,drug_ingr,0,0
zidovudiin,drug_ingr,drug_ingr,0,0
fenasepaam,drug_ingr,drug_ingr,0,0
desloratadiin,drug_ingr,drug_ingr,0,0
klopidogreel\+atsetüülsalitsüülhape,drug_ingr,drug_ingr,0,0
evolokumab,drug_ingr,drug_ingr,0,0
tiamiin\+tokoferool\+nikotiinamiid\+riboflaviin\+lüsiin\+dekspantenool\+kaltsium\+kolekaltsiferool\+püridoksiin\+fosfor,drug_ingr,drug_ingr,0,0
hobuse anti-t-lümfotsüütne immunoglobuliin,drug_ingr,drug_ingr,0,0
beetaepoetiin,drug_ingr,drug_ingr,0,0
paratsetamool\+kodeiin\+kofeiin,drug_ingr,drug_ingr,0,0
kaspofungiin,drug_ingr,drug_ingr,0,0
ratsekadotriil,drug_ingr,drug_ingr,0,0
lidokaiin,drug_ingr,drug_ingr,0,0
entakapoon,drug_ingr,drug_ingr,0,0
buspiroon,drug_ingr,drug_ingr,0,0
parikaltsitool,drug_ingr,drug_ingr,0,0
nüstatiin,drug_ingr,drug_ingr,0,0
aspart-insuliin,drug_ingr,drug_ingr,0,0
nikotiinhape\+laropiprant,drug_ingr,drug_ingr,0,0
emedastiin,drug_ingr,drug_ingr,0,0
risedroonhape,drug_ingr,drug_ingr,0,0
arahidoonhape,drug_ingr,drug_ingr,0,0
pentoksüveriin,drug_ingr,drug_ingr,0,0
flutikasoonfuroaat,drug_ingr,drug_ingr,0,0
orfenadriin,drug_ingr,drug_ingr,0,0
ekulizumab,drug_ingr,drug_ingr,0,0
tobramütsiin,drug_ingr,drug_ingr,0,0
mükofenoolhape,drug_ingr,drug_ingr,0,0
imidapriil,drug_ingr,drug_ingr,0,0
pseudoefedriin,drug_ingr,drug_ingr,0,0
tinafluoriid\+medroonhape,drug_ingr,drug_ingr,0,0
atorvastatiin,drug_ingr,drug_ingr,0,0
daptomütsiin,drug_ingr,drug_ingr,0,0
süstevesi,drug_ingr,drug_ingr,0,0
hüdroklorotiasiid,drug_ingr,drug_ingr,0,0
kivisöe tõrv,drug_ingr,drug_ingr,0,0
eprosartaan,drug_ingr,drug_ingr,0,0
alfasebelipaas,drug_ingr,drug_ingr,0,0
metüülergometriin,drug_ingr,drug_ingr,0,0
felodipiin,drug_ingr,drug_ingr,0,0
tadalafiil,drug_ingr,drug_ingr,0,0
prednisoloon\+lidokaiin\+triklosaan\+dekspantenool,drug_ingr,drug_ingr,0,0
alipogeentiparvovek,drug_ingr,drug_ingr,0,0
"kollapalaviku tekitaja, elus, nõrgestatud",drug_ingr,drug_ingr,0,0
naatriumamidotrisoaat\+meglumiinamidotrisoaat,drug_ingr,drug_ingr,0,0
escherichia coli lüsaat,drug_ingr,drug_ingr,0,0
everoliimus,drug_ingr,drug_ingr,0,0
kreatinoolfosfaat,drug_ingr,drug_ingr,0,0
bleomütsiin,drug_ingr,drug_ingr,0,0
tseftaroliinfosamiil,drug_ingr,drug_ingr,0,0
levobupivakaiin,drug_ingr,drug_ingr,0,0
trasodoon,drug_ingr,drug_ingr,0,0
metoklopramiid,drug_ingr,drug_ingr,0,0
vigabatriin,drug_ingr,drug_ingr,0,0
travoprost,drug_ingr,drug_ingr,0,0
fenobarbitaal,drug_ingr,drug_ingr,0,0
tetratsükliin,drug_ingr,drug_ingr,0,0
glikvidoon,drug_ingr,drug_ingr,0,0
beetafollitropiin,drug_ingr,drug_ingr,0,0
moklobemiid,drug_ingr,drug_ingr,0,0
kaaliumjodiid,drug_ingr,drug_ingr,0,0
tamsulosiin,drug_ingr,drug_ingr,0,0
ombitasviir\+paritapreviir\+ritonaviir,drug_ingr,drug_ingr,0,0
fenoksümetüülpenitsilliin,drug_ingr,drug_ingr,0,0
multivitamiinid\+kaltsiumhüdrofosfaat,drug_ingr,drug_ingr,0,0
menadioonnaatriumbisulfit,drug_ingr,drug_ingr,0,0
fenoterool,drug_ingr,drug_ingr,0,0
droperidool,drug_ingr,drug_ingr,0,0
emtritsitabiin\+tenofoviirdisoproksiil\+rilpiviriin,drug_ingr,drug_ingr,0,0
desogestreel\+etünüülöstradiool,drug_ingr,drug_ingr,0,0
flupentiksool,drug_ingr,drug_ingr,0,0
rofekoksiib,drug_ingr,drug_ingr,0,0
midodriin,drug_ingr,drug_ingr,0,0
oritavantsiin,drug_ingr,drug_ingr,0,0
diosmektiid,drug_ingr,drug_ingr,0,0
agomelatiin,drug_ingr,drug_ingr,0,0
enalapriil\+hüdroklorotiasiid,drug_ingr,drug_ingr,0,0
liksisenatiid,drug_ingr,drug_ingr,0,0
amiodaroon,drug_ingr,drug_ingr,0,0
glütserool,drug_ingr,drug_ingr,0,0
magneesiumaspartaat\+kaaliumaspartaat,drug_ingr,drug_ingr,0,0
demeklotsükliin,drug_ingr,drug_ingr,0,0
mikonasool\+masipredoon,drug_ingr,drug_ingr,0,0
orfenadriin\+paratsetamool,drug_ingr,drug_ingr,0,0
dokosanool,drug_ingr,drug_ingr,0,0
okskarbasepiin,drug_ingr,drug_ingr,0,0
atsetüülsalitsüülhape\+dipüridamool,drug_ingr,drug_ingr,0,0
eflornitiin,drug_ingr,drug_ingr,0,0
lumirakoksiib,drug_ingr,drug_ingr,0,0
fosfenütoiin,drug_ingr,drug_ingr,0,0
bensüdamiin,drug_ingr,drug_ingr,0,0
nitrendipiin,drug_ingr,drug_ingr,0,0
atorvastatiin\+amlodipiin,drug_ingr,drug_ingr,0,0
emtritsitabiin\+tenofoviirdisoproksiil\+efavirens,drug_ingr,drug_ingr,0,0
allergeenid \(putukad\),drug_ingr,drug_ingr,0,0
detsitabiin,drug_ingr,drug_ingr,0,0
terbinafiin,drug_ingr,drug_ingr,0,0
lidokaiin\+propüülparahüdroksübensoaat,drug_ingr,drug_ingr,0,0
amlodipiin\+indapamiid,drug_ingr,drug_ingr,0,0
"pneumokokk, puhastatud polüsahhariidantigeen, konjugeeritud",drug_ingr,drug_ingr,0,0
lasofoksifeen,drug_ingr,drug_ingr,0,0
donepesiil,drug_ingr,drug_ingr,0,0
traneksaamhape,drug_ingr,drug_ingr,0,0
pravastatiin,drug_ingr,drug_ingr,0,0
organoheparinoid,drug_ingr,drug_ingr,0,0
hüostsiin,drug_ingr,drug_ingr,0,0
haloperidool,drug_ingr,drug_ingr,0,0
ibandroonhape,drug_ingr,drug_ingr,0,0
tiamiin\+püridoksiin,drug_ingr,drug_ingr,0,0
aed-liivatee ürt\+luuderohuleht,drug_ingr,drug_ingr,0,0
idarubitsiin,drug_ingr,drug_ingr,0,0
triasolaam,drug_ingr,drug_ingr,0,0
elvitegraviir,drug_ingr,drug_ingr,0,0
moksonidiin,drug_ingr,drug_ingr,0,0
hobuse kõõluse kollageen\+veise trombiin\+veise aprotiniin\+fibrinogeen,drug_ingr,drug_ingr,0,0
iksekizumab,drug_ingr,drug_ingr,0,0
brinsolamiid\+brimonidiin,drug_ingr,drug_ingr,0,0
meldoonium,drug_ingr,drug_ingr,0,0
valdekoksiib,drug_ingr,drug_ingr,0,0
perfenasiin,drug_ingr,drug_ingr,0,0
reteplaas,drug_ingr,drug_ingr,0,0
bensalkooniumkloriid\+eukalüptiõli\+levomentool\+piparmündiõli\+tümool,drug_ingr,drug_ingr,0,0
oksasepaam,drug_ingr,drug_ingr,0,0
rilusool,drug_ingr,drug_ingr,0,0
sotalool,drug_ingr,drug_ingr,0,0
eribuliin,drug_ingr,drug_ingr,0,0
imikvimood,drug_ingr,drug_ingr,0,0
dutasteriid,drug_ingr,drug_ingr,0,0
serenoapalmiviljad,drug_ingr,drug_ingr,0,0
bromasepaam,drug_ingr,drug_ingr,0,0
epoprostenool,drug_ingr,drug_ingr,0,0
rituksimab,drug_ingr,drug_ingr,0,0
paratsetamool\+fenüülefriin,drug_ingr,drug_ingr,0,0
pürimetamiin\+sulfadoksiin,drug_ingr,drug_ingr,0,0
naatriumtsitraat\+naatriumkloriid,drug_ingr,drug_ingr,0,0
CEFUROXIM,drug_name,drug_name,0,0
loratadin,drug_name,drug_name,0,0
terbinafin,drug_name,drug_name,0,0
dronedaron,drug_name,drug_name,0,0
ANALGIIN,drug_name,drug_name,0,0
BetaLoc,drug_name,drug_name,0,0
Labetalool,drug_name,drug_name,0,0
Loperamidi,drug_name,drug_name,0,0
Glimepirid,drug_ingr,drug_ingr,0,0
(^|[^A-ZÜÕÖÄa-züõöä])Emzoc($|[Ii]|[^A-ZÜÕÖÄa-züõöä]),drug_name,drug_name,0,0
Tamsulosin,drug_ingr,drug_ingr,0,0
Felodipin,drug_ingr,drug_ingr,0,0
Olopatadin,drug_name,drug_name,0,0
amiodaroni,drug_name,drug_name,0,0
Novocain,drug_name,drug_name,0,0
kordaroni,drug_name,drug_name,0,0
gelomyrtool,drug_name,drug_name,0,0
Pramipexol-,drug_name,drug_name,0,0
Nitrofurantoiin,drug_name,drug_name,0,0
PANTOPRAZOL,drug_name,drug_name,0,0
Bendamustin,drug_name,drug_name,0,0
Amitriptylini,drug_name,drug_name,0,0
kenaloog,drug_name,drug_name,0,0
Metranidasool,drug_ingr,drug_ingr,0,0
Ciproflaxacin,drug_name,drug_name,0,0
aripiprazoli,drug_name,drug_name,0,0
Morphin,drug_name,drug_name,0,0
Carbamazepini,drug_name,drug_name,0,0
NITROFURANTOIN,drug_name,drug_name,0,0
Timolol,drug_ingr,drug_ingr,0,0
mirtazapiin,drug_name,drug_name,0,0
Elosalik,drug_name,drug_name,0,0
(^|[^A-ZÜÕÖÄa-züõöä])Imovan($|[Ii]|[^A-ZÜÕÖÄa-züõöä]),drug_name,drug_name,0,0
chloride,drug_name,drug_name,0,0
sibikort,drug_name,drug_name,0,0
Twinsta,drug_name,drug_name,0,0
Coverject,drug_name,drug_name,0,0
GelloMyrtol,drug_name,drug_name,0,0
Moxonidin,drug_name,drug_name,0,0
Haloperidol,drug_ingr,drug_ingr,0,0
Simvastatin,drug_ingr,drug_ingr,0,0
amlodipin,drug_name,drug_name,0,0
(^|[^A-ZÜÕÖÄa-züõöä])Kestin($|[Ii]|[^A-ZÜÕÖÄa-züõöä]),drug_name,drug_name,0,0
Prednizolon,drug_name,drug_name,0,0
Dermoovate,drug_name,drug_name,0,0
foolhappe,drug_ingr,drug_ingr,0,0
Meropenem,drug_ingr,drug_ingr,0,0
trimetasidin,drug_ingr,drug_ingr,0,0
Cerrucal,drug_name,drug_name,0,0
Glukadol,drug_name,drug_name,0,0
Biseptol,drug_name,drug_name,0,0
Xylocain,drug_name,drug_name,0,0
Omeprasol,drug_ingr,drug_ingr,0,0
(^|[^A-ZÜÕÖÄa-züõöä])Felden($|[Ii]|[^A-ZÜÕÖÄa-züõöä]),drug_name,drug_name,0,0
vincristin,drug_name,drug_name,0,0
risperidon,drug_ingr,drug_ingr,0,0
LACIPIL,drug_name,drug_name,0,0
Marcain,drug_name,drug_name,0,0
Tramadol,drug_name,drug_name,0,0
agomelatin,drug_name,drug_name,0,0
budesonid,drug_name,drug_name,0,0
hypothiasid,drug_name,drug_name,0,0
Aminokapronhape,drug_ingr,drug_ingr,0,0
tianeptin,drug_name,drug_name,0,0
CelestodermV,drug_name,drug_name,0,0
Cefepim,drug_name,drug_name,0,0
Betamethasoni,drug_name,drug_name,0,0
LERCAPIN,drug_name,drug_name,0,0
Bromocriptin,drug_name,drug_name,0,0
Diasepam,drug_ingr,drug_ingr,0,0
Budesonid,drug_ingr,drug_ingr,0,0
nitrendipin,drug_name,drug_name,0,0
Fosovance,drug_name,drug_name,0,0
MOXONIDINI,drug_name,drug_name,0,0
Filgrastim,drug_ingr,drug_ingr,0,0
Prospaan,drug_name,drug_name,0,0
ranitidin,drug_ingr,drug_ingr,0,0
metoclopramidi,drug_name,drug_name,0,0
Amoxicillin,drug_name,drug_name,0,0
Ventolin,drug_name,drug_name,0,0
Atropin,drug_ingr,drug_ingr,0,0
Tevagrastiim,drug_name,drug_name,0,0
MOXONIDIN,drug_name,drug_name,0,0
Depakin,drug_name,drug_name,0,0
(^|[^A-ZÜÕÖÄa-züõöä])EmZOC($|[Ii]|[^A-ZÜÕÖÄa-züõöä]),drug_name,drug_name,0,0
Bepanten,drug_name,drug_name,0,0
terbinafiiin,drug_ingr,drug_ingr,0,0
Amlodipini,drug_name,drug_name,0,0
biseptoolile,drug_name,drug_name,0,0
LORNOKSIKAM,drug_ingr,drug_ingr,0,0
(^|[^A-ZÜÕÖÄa-züõöä])octos($|[Ii]|[^A-ZÜÕÖÄa-züõöä]),drug_name,drug_name,0,0
duspataliin,drug_name,drug_name,0,0
trentaal,drug_name,drug_name,0,0
Lozartan,drug_name,drug_name,0,0
Rosuvastatiin,drug_name,drug_name,0,0
Terbinafin,drug_name,drug_name,0,0
Preduktali,drug_name,drug_name,0,0
Penicillin,drug_name,drug_name,0,0
Solumedrol,drug_name,drug_name,0,0
Sulfasalaziin,drug_ingr,drug_ingr,0,0
CO-CODAMAL,drug_name,drug_name,0,0
Verapamil,drug_ingr,drug_ingr,0,0
Paracetamool,drug_name,drug_name,0,0
vitamini,drug_name,drug_name,0,0
Dermovat-,drug_name,drug_name,0,0
Troxevasiin,drug_name,drug_name,0,0
Dicinon,drug_name,drug_name,0,0
(^|[^A-ZÜÕÖÄa-züõöä])Flerre($|[Ii]|[^A-ZÜÕÖÄa-züõöä]),drug_name,drug_name,0,0
AMOXICILLIIN,drug_name,drug_name,0,0
Mirtazapiin,drug_name,drug_name,0,0
Nitrofurantoin,drug_name,drug_name,0,0
Atenolol,drug_ingr,drug_ingr,0,0
codeini,drug_name,drug_name,0,0
Furosemid,drug_name,drug_name,0,0
Dutasteridi,drug_name,drug_name,0,0
Rytmonorm,drug_name,drug_name,0,0
Bisoprolol,drug_ingr,drug_ingr,0,0
Magnesium,drug_name,drug_name,0,0
Methylprednisolon,drug_name,drug_name,0,0
METRONIDAZOL,drug_name,drug_name,0,0
Metformiin,drug_name,drug_name,0,0
Ketoconazoli,drug_name,drug_name,0,0
Rütmonorm,drug_name,drug_name,0,0
liotoon,drug_name,drug_name,0,0
Loratiin,drug_name,drug_name,0,0
Ospamax,drug_name,drug_name,0,0
Jentaduetto,drug_name,drug_name,0,0
diazepaam,drug_name,drug_name,0,0
Karbamazepiin,drug_ingr,drug_ingr,0,0
(^|[^A-ZÜÕÖÄa-züõöä])Elacon($|[Ii]|[^A-ZÜÕÖÄa-züõöä]),drug_name,drug_name,0,0
Tetracyclin,drug_name,drug_name,0,0
Risperidon,drug_ingr,drug_ingr,0,0
Etamsylat,drug_name,drug_name,0,0
Furosemiid,drug_name,drug_name,0,0
carbamazepin,drug_name,drug_name,0,0
AMOXICILLIN,drug_name,drug_name,0,0
Anidulafungiin,drug_name,drug_name,0,0
Salbutamol,drug_ingr,drug_ingr,0,0
TORASEMID,drug_name,drug_name,0,0
TRamadol,drug_name,drug_name,0,0
Amoksitsiliin,drug_ingr,drug_ingr,0,0
Kenaloog,drug_name,drug_name,0,0
(^|[^A-ZÜÕÖÄa-züõöä])Retina($|[Ii]|[^A-ZÜÕÖÄa-züõöä]),drug_name,drug_name,0,0
Meto-Zok,drug_name,drug_name,0,0
Vitamiin,drug_name,drug_name,0,0
MetaZOK,drug_name,drug_name,0,0
Ezetimib,drug_name,drug_name,0,0
Rivoroxaban,drug_name,drug_name,0,0
Lamisül,drug_name,drug_name,0,0
Hypotiazid,drug_name,drug_name,0,0
Fucidiin,drug_name,drug_name,0,0
marcain,drug_name,drug_name,0,0
Carvedilool,drug_name,drug_name,0,0
Terbinafini,drug_name,drug_name,0,0
Boorhappe,drug_name,drug_name,0,0
Marcaini,drug_name,drug_name,0,0
Etoposid,drug_ingr,drug_ingr,0,0
Klopidogrel,drug_ingr,drug_ingr,0,0
Teraflu,drug_name,drug_name,0,0
Nifedipin,drug_ingr,drug_ingr,0,0
Metaprolol,drug_name,drug_name,0,0
Albumin,drug_ingr,drug_ingr,0,0
HFurosemid,drug_name,drug_name,0,0
amoksi-klav,drug_name,drug_name,0,0
Itraconazol,drug_name,drug_name,0,0
Bromhexin,drug_name,drug_name,0,0
Spironolactoni,drug_name,drug_name,0,0
azitromütsiin,drug_ingr,drug_ingr,0,0
omeprazoli,drug_name,drug_name,0,0
Ibuprafeni,drug_name,drug_name,0,0
aethacisin,drug_name,drug_name,0,0
gliclazid,drug_name,drug_name,0,0
boorhappe,drug_name,drug_name,0,0
Ibumetin,drug_name,drug_name,0,0
Linogliptiin,drug_ingr,drug_ingr,0,0
Miflonidi,drug_name,drug_name,0,0
Pantoprazol,drug_name,drug_name,0,0
Driptani,drug_name,drug_name,0,0
NOVOCAIN,drug_name,drug_name,0,0
betamethasoni,drug_name,drug_name,0,0
paratsetamol,drug_ingr,drug_ingr,0,0
Cerazetti,drug_name,drug_name,0,0
Cordarooni,drug_name,drug_name,0,0
Furasemid,drug_name,drug_name,0,0
quetiapini,drug_name,drug_name,0,0
Ramipriil,drug_name,drug_name,0,0
Magneesium,drug_name,drug_name,0,0
PENICILLIN,drug_name,drug_name,0,0
Indomethacin,drug_name,drug_name,0,0
Metronidazol,drug_name,drug_name,0,0
vitamiin,drug_name,drug_name,0,0
RANITIDIN-,drug_name,drug_name,0,0
bendamustin,drug_name,drug_name,0,0
MetoZoc,drug_name,drug_name,0,0
Fluoxetini,drug_name,drug_name,0,0
biseptooli,drug_name,drug_name,0,0
Tsüklofosfomiid,drug_ingr,drug_ingr,0,0
(^|[^A-ZÜÕÖÄa-züõöä])Nospa($|[Ii]|[^A-ZÜÕÖÄa-züõöä]),drug_name,drug_name,0,0
sulfadimidini,drug_name,drug_name,0,0
Ibuprofen,drug_name,drug_name,0,0
Dermovati,drug_name,drug_name,0,0
Lusopres,drug_name,drug_name,0,0
testosteron,drug_ingr,drug_ingr,0,0
melperoni,drug_name,drug_name,0,0
fluconazoli,drug_name,drug_name,0,0
(^|[^A-ZÜÕÖÄa-züõöä])Glucos($|[Ii]|[^A-ZÜÕÖÄa-züõöä]),drug_name,drug_name,0,0
(^|[^A-ZÜÕÖÄa-züõöä])Rosex($|[Ii]|[^A-ZÜÕÖÄa-züõöä]),drug_name,drug_name,0,0
Lidokain,drug_ingr,drug_ingr,0,0
amitriptylini,drug_name,drug_name,0,0
ALLOPURINOL,drug_ingr,drug_ingr,0,0
IMOVANI,drug_name,drug_name,0,0
Roaccutani,drug_name,drug_name,0,0
(^|[^A-ZÜÕÖÄa-züõöä])retina($|[Ii]|[^A-ZÜÕÖÄa-züõöä]),drug_name,drug_name,0,0
Riboxin,drug_name,drug_name,0,0
LIDOCAIN,drug_name,drug_name,0,0
Diclofenac,drug_name,drug_name,0,0
gamma-interferoon,drug_ingr,drug_ingr,0,0
Bicalutamid,drug_name,drug_name,0,0
Diklofenak,drug_name,drug_name,0,0
Betaserk,drug_name,drug_name,0,0
cefotaxim,drug_name,drug_name,0,0
omeprasol,drug_ingr,drug_ingr,0,0
(^|[^A-ZÜÕÖÄa-züõöä])NoSpa($|[Ii]|[^A-ZÜÕÖÄa-züõöä]),drug_name,drug_name,0,0
neurontiin,drug_name,drug_name,0,0
Azithromycin,drug_name,drug_name,0,0
furozemid,drug_name,drug_name,0,0
Acic-ophthal,drug_name,drug_name,0,0
Ceftriaxoni,drug_name,drug_name,0,0
VENTOLIN,drug_name,drug_name,0,0
Solpadeini,drug_name,drug_name,0,0
Valsartan,drug_ingr,drug_ingr,0,0
Doxycycclini,drug_name,drug_name,0,0
amitriptylin,drug_name,drug_name,0,0
nikotiinhappe,drug_ingr,drug_ingr,0,0
Lepanex,drug_name,drug_name,0,0
atakand,drug_name,drug_name,0,0
EngerixB,drug_name,drug_name,0,0
Cyclokapronhape,drug_name,drug_name,0,0
sulfasalaziin,drug_ingr,drug_ingr,0,0
Dermovat,drug_name,drug_name,0,0
glargiininsuliin,drug_ingr,drug_ingr,0,0
cyclophosphamid,drug_name,drug_name,0,0
Mikardis,drug_name,drug_name,0,0
hepariin,drug_name,drug_name,0,0
duloxetini,drug_name,drug_name,0,0
Amlodipin,drug_ingr,drug_ingr,0,0
Naproksen,drug_ingr,drug_ingr,0,0
(^|[^A-ZÜÕÖÄa-züõöä])rosex($|[Ii]|[^A-ZÜÕÖÄa-züõöä]),drug_name,drug_name,0,0
Prostenon,drug_name,drug_name,0,0
hüaluroonhappe,drug_name,drug_name,0,0
Torasemid,drug_name,drug_name,0,0
Metazok,drug_name,drug_name,0,0
allergodiil,drug_name,drug_name,0,0
Betazerc,drug_name,drug_name,0,0
Gemcitabin,drug_name,drug_name,0,0
glukadol,drug_name,drug_name,0,0
Tianeptin,drug_ingr,drug_ingr,0,0
Vincristini,drug_name,drug_name,0,0
cloridi,drug_name,drug_name,0,0
Ertapenem,drug_ingr,drug_ingr,0,0
mebeverin,drug_ingr,drug_ingr,0,0
Propofool,drug_name,drug_name,0,0
Gelomyrthol,drug_name,drug_name,0,0
Preduktal,drug_name,drug_name,0,0
Adrenalin,drug_name,drug_name,0,0
Gentamycin,drug_name,drug_name,0,0
Hjertemmagnyl,drug_name,drug_name,0,0
Foolhappe,drug_ingr,drug_ingr,0,0
Metozoc,drug_name,drug_name,0,0
Venlafaxin,drug_name,drug_name,0,0
doxyciclin,drug_name,drug_name,0,0
Panangiin,drug_name,drug_name,0,0
Penitsillin,drug_name,drug_name,0,0
Ephedrini,drug_name,drug_name,0,0
lamotrigin,drug_ingr,drug_ingr,0,0
amoksitsillin,drug_name,drug_name,0,0
METFORMIN,drug_ingr,drug_ingr,0,0
Letrozol,drug_name,drug_name,0,0
Dexametason,drug_name,drug_name,0,0
Gelofusini,drug_name,drug_name,0,0
septoleti,drug_name,drug_name,0,0
Sildenafil,drug_ingr,drug_ingr,0,0
Pramipexoli,drug_name,drug_name,0,0
vankomycin,drug_name,drug_name,0,0
Fluconazol,drug_name,drug_name,0,0
Metformin,drug_ingr,drug_ingr,0,0
(^|[^A-ZÜÕÖÄa-züõöä])Kodein($|[Ii]|[^A-ZÜÕÖÄa-züõöä]),drug_ingr,drug_ingr,0,0
METOPROLOL,drug_ingr,drug_ingr,0,0
(^|[^A-ZÜÕÖÄa-züõöä])alcain($|[Ii]|[^A-ZÜÕÖÄa-züõöä]),drug_name,drug_name,0,0
amitriptülin,drug_ingr,drug_ingr,0,0
Ditranol,drug_ingr,drug_ingr,0,0
Trimetazidin,drug_name,drug_name,0,0
Aspirin,drug_name,drug_name,0,0
Protaphani,drug_name,drug_name,0,0
Metronidasol,drug_ingr,drug_ingr,0,0
Omeprazool,drug_ingr,drug_ingr,0,0
paracetamooli,drug_name,drug_name,0,0
amitriptülliin,drug_ingr,drug_ingr,0,0
Disulfiram,drug_ingr,drug_ingr,0,0
Cliclada,drug_name,drug_name,0,0
coveraam,drug_name,drug_name,0,0
tyroxin,drug_name,drug_name,0,0
paracetamool,drug_name,drug_name,0,0
desloratadin,drug_name,drug_name,0,0
antibiotikum,drug_name,drug_name,0,0
Ibumetiin,drug_name,drug_name,0,0
bromasepam,drug_ingr,drug_ingr,0,0
Kolistin,drug_name,drug_name,0,0
Omeprasolum,drug_name,drug_name,0,0
noradrenaliin,drug_name,drug_name,0,0
Trimethazidine,drug_name,drug_name,0,0
Esomeprazoli,drug_name,drug_name,0,0
OMEPRAZOL,drug_name,drug_name,0,0
TWINSTA,drug_name,drug_name,0,0
türoksiin,drug_name,drug_name,0,0
claritini,drug_name,drug_name,0,0
Clotrimasol,drug_name,drug_name,0,0
Dobutamini,drug_name,drug_name,0,0
gelomyrthol,drug_name,drug_name,0,0
Meto-zok,drug_name,drug_name,0,0
gliclazidi,drug_name,drug_name,0,0
tazobactaam,drug_name,drug_name,0,0
Zolpidem,drug_ingr,drug_ingr,0,0
GLIMEPIRIDI,drug_name,drug_name,0,0
Pentillin,drug_name,drug_name,0,0
Prednisolon,drug_name,drug_name,0,0
Verapamiil,drug_name,drug_name,0,0
Lidocoini,drug_name,drug_name,0,0
Nitrendipin,drug_name,drug_name,0,0
Clarythromycin,drug_name,drug_name,0,0
diklofenaci,drug_name,drug_name,0,0
(^|[^A-ZÜÕÖÄa-züõöä])Zocoor($|[Ii]|[^A-ZÜÕÖÄa-züõöä]),drug_name,drug_name,0,0
kreatin,drug_ingr,drug_ingr,0,0
Antibiootikum,drug_name,drug_name,0,0
riistad,drug_name,drug_name,0,0
cetirizini,drug_name,drug_name,0,0
Metoclopramide,drug_name,drug_name,0,0
loperamidi,drug_name,drug_name,0,0
Codeini,drug_name,drug_name,0,0
MAxipim,drug_name,drug_name,0,0
Klaciid,drug_name,drug_name,0,0
Gelofusin,drug_name,drug_name,0,0
(^|[^A-ZÜÕÖÄa-züõöä])Klacid($|[Ii]|[^A-ZÜÕÖÄa-züõöä]),drug_name,drug_name,0,0
diklophenak,drug_name,drug_name,0,0
Humisol,drug_ingr,drug_ingr,0,0
penicilllin,drug_name,drug_name,0,0
Amoksitsilliin,drug_name,drug_name,0,0
propafenon,drug_ingr,drug_ingr,0,0
Betahistiin,drug_ingr,drug_ingr,0,0
(^|[^A-ZÜÕÖÄa-züõöä])unazyn($|[Ii]|[^A-ZÜÕÖÄa-züõöä]),drug_name,drug_name,0,0
Cyclodol,drug_name,drug_name,0,0
(^|[^A-ZÜÕÖÄa-züõöä])Imuran($|[Ii]|[^A-ZÜÕÖÄa-züõöä]),drug_name,drug_name,0,0
Ventoliin,drug_name,drug_name,0,0
Linoladiol,drug_name,drug_name,0,0
prospaan,drug_name,drug_name,0,0
ortofeen,drug_name,drug_name,0,0
Focusin,drug_name,drug_name,0,0
Lercapin,drug_name,drug_name,0,0
VENTOLIINI,drug_name,drug_name,0,0
Salmeterool,drug_name,drug_name,0,0
Paracetamol,drug_name,drug_name,0,0
Theotard,drug_name,drug_name,0,0
Hepariin,drug_name,drug_name,0,0
diasepam,drug_ingr,drug_ingr,0,0
cocaini,drug_name,drug_name,0,0
Ibuprofeen,drug_name,drug_name,0,0
Glucosamin,drug_name,drug_name,0,0
