,0,1
3876,Tööl,1
3877,köögiviljakoorija,1
3878,punktsioonijärgne,1
3879,komponendi,1
3880,I-IV,1
3881,Infarktid,1
3882,elemendid,1
3883,15.05.15,1
3884,Niudearterite,1
3885,peensooleiileus,1
3886,voltide,1
3887,CCP-antikehad,1
3888,eelnev,1
3889,nakkuslik,1
3890,endokardiit,1
3891,perforatsioon,1
3892,rinnakartsinoom,1
3893,kiviga,1
3894,pankreatiidile,1
3895,Jõuetus,1
3896,peaajuarterite,1
3897,Sapikülvis,1
3898,Troofilised,1
3899,kopsu-ja,1
3900,sündiv,1
3901,peanaha,1
3902,kaelanaha,1
3903,liigesjätkete,1
3904,lukustusega,1
3905,otsmiku-,1
3906,1960ndatel,1
3907,aastatel,1
3908,IV--,1
3909,Väljus,1
3910,Sealhulgas,1
3911,looted,1
3912,lamerakk,1
3913,31.07.15,1
3914,kubemekanalini,1
3915,Kampoli,1
3916,lõhnaained,1
3917,sisaldavate,1
3918,ainete,1
3919,Fotoallergiline,1
3920,päikesekaitsekreemile,1
3921,süvaveenid,1
3922,verejooksule,1
3923,viirusinfektsiooniga,1
3924,sissekasvuga,1
3925,magistraalsoontesse,1
3926,Eile,1
3927,süljekivi,1
3928,täna,1
3929,lõikuspiirkonna,1
3930,nimmelüli,1
3931,samba,1
3932,alla,1
3933,varem,1
3934,Kartsinoom,1
3935,sõlmedes,1
3936,Liigesefunktsioonihäire,1
3937,noroviirus,1
3938,Rögast,1
3939,Positsioonisündroom,1
3940,taandus,1
3941,ristluupiirkonna,1
3942,sama,1
3943,kõhulahtisus,1
3944,latentsele,1
3945,SI-liiduses,1
3946,lülikaares,1
3947,põhjused,1
3948,palli,1
3949,kanali,1
3950,Hormoonkreemidest,1
3951,Enterokokk,1
3952,04.09.15,1
3953,hüpertoonilised,1
3954,koordineerimatud,1
3955,kokkutõmbed-,1
3956,EMAKAKAELA,1
3957,141,1
3958,analüüsides,1
3959,distaalses,1
3960,Radikaalse,1
3961,Fototoksiline,1
3962,reaktsioon,1
3963,Antigeen,1
3964,toksiin,1
3965,Püsivad,1
3966,kopsupais,1
3967,tursed,1
3968,Kusejuha,1
3969,ajuturse,1
3970,ebastabiilne,1
3971,II-VI,1
3972,Kõnehäire,1
3973,ravivastus,1
3974,tüsistun,1
3975,Käteekseem,1
3976,Tsentraalveeni,1
3977,kateeteriga,1
3978,väljutusjõuidude,1
3979,Kiirabi,1
3980,glükoos,1
3981,"1,1",1
3982,Metastaasid,1
3983,Sõrmusrakk,1
3984,Insuldirisk,1
3985,17.,1
3986,Infusioonraviga,1
3987,29.03.14,1
3988,31.12.15 150,1
3989,Haavandilaadne,1
3990,Maolävis,1
3991,Igeme,1
3992,lõualuu,1
3993,igeme,1
3994,VEREVALUM,1
3995,VASAKUS,1
3996,veenitüsistused,1
3997,peabronh,1
3998,Vegetatsioon,1
3999,suur-,1
4000,väikeajus,1
4001,paranev,1
4002,Vaagna,1
4003,muljumine,1
4004,vaakumekstraktsiooniga,1
4005,Diferentseerumata,1
4006,süsteemne,1
4007,sidekoehaigus,1
4008,öisel,1
4009,B-rakuline,1
4010,opiajal,1
4011,piirpahaloomuline,1
4012,Oluline,1
4013,hüpersensitiivne,1
4014,Lahenenud,1
4015,konservatiivselt,1
4016,270,1
4017,13.02.16,1
4018,Immuunfenotüüp,1
4019,indeks,1
4020,Hobukastani,1
4021,tinktuur,1
4022,kompressina,1
4023,Internukleaarne,1
4024,Mandlirest,1
4025,Pärakusong,1
4026,Tinnitus,1
4027,lähtunud,1
4028,diureetikumid,1
4029,vanus,1
4030,meessugu,1
4031,18.02.16,1
4032,332,1
4033,6.06.15,1
4034,lahtised,1
4035,luumurrud,1
4036,Alumise,1
4037,karbiku,1
4038,18.09.15,1
4039,vahemik,1
4040,kusepõienakkused-,1
4041,dehüdratatsiooni,1
4042,I - 0,1
4043,kolmandiku,1
4044,ülaosast,1
4045,Nahakahjustus,1
4046,Haava,1
4047,23.03.16,1
4048,21.03.16,1
4049,jalgseis,1
4050,multiplexile,1
4051,tasakaalu-,1
4052,liikumispuudega,1
4053,selgroog,1
4054,ajus,1
4055,Menopausijärgne,1
4056,patoloogilise,1
4057,küünarliigese,1
4058,Ajutuumor,1
4059,Südamestimulaator,1
4060,emakaväline,1
4061,neuroborrelioos,1
4062,18.10,1
4063,Hiidrakuline,1
4064,arteriit,1
4065,09.05.13,1
4066,VASAKU,1
4067,29.07.10,1
4068,pahaloomulise,1
4069,vaagnaanomaaliate,1
4070,näärme,1
4071,ajuvapustus,1
4072,-35,1
4073,tupes,1
4074,väärasendi,1
4075,piirkonda,1
4076,Abaluu,1
4077,"2000,2009",1
4078,liigespuudulikkusega,1
4079,07.02. 2013,1
4080,Labakäed,1
4081,suurvarbal,1
4082,Diagnoos,1
4083,Asteenia,1
4084,Eesmine,1
4085,mediaalmeniski,1
4086,eessarv,1
4087,deltasideme,1
4088,pöidlaliiges,1
4089,osalised,1
4090,hõlmade,1
4091,Sensomotoorse,1
4092,afaasiaga,1
4093,31.83,1
4094,Brutselloosi,1
4095,toksoplasmoosi,1
4096,KROONILINE,1
4097,terve,1
4098,k-käigus,1
4099,Unehäired,1
4100,kulmu,1
4101,Ninakõne,1
4102,ninahääl,1
4103,Vilistav,1
4104,Erm,1
4105,steriliseerimist,1
4106,hormoonravi,1
4107,käes,1
4108,49.58,1
4109,puusaliigeses,1
4110,vanast,1
4111,vigastusest,1
4112,rind-,1
4113,pseudoparalüütiline,1
4114,lõppenud,1
4115,perekonnas,1
4116,kandluse,1
4117,sirglihaste,1
4118,Täpsustamisel,1
4119,organism,1
4120,Küüneplaadi,1
4121,Ninahingamise,1
4122,ülalaul,1
4123,ripse,1
4124,Kaasuva,1
4125,limaskestade,1
4126,tursega,1
4127,reprolaps,1
4128,helerakk-kartsinoom,1
4129,Neuroendokriintuumor,1
4130,Vaimne,1
4131,RÜHIHÄIRE,1
4132,planeerimisel,1
4133,Pealael,1
4134,Käsivartel,1
4135,tselluliit,1
4136,Suurel,1
4137,varbal,1
4138,Reumatoidartriidi,1
4139,"Kõri-,",1
4140,trahhea-,1
4141,bronhituberkuloos,1
4142,süljenäärme,1
4143,probleemile,1
4144,Vanad,1
4145,1.04.15,1
4146,piirdunud,1
4147,geneetiline,1
4148,eelsoodumus,1
4149,lapsena,1
4150,rahhiit,1
4151,34.15,1
4152,hemorraagia-,1
4153,hootine,1
4154,Varvaste,1
4155,Endoproteesitud,1
4156,Munasarjade,1
4157,11.5.1,1
4158,Arteriaalse,1
4159,säärehaavandid,1
4160,tromb,1
4161,borrelioosi,1
4162,33.04,1
4163,973,1
4164,koliidile,1
4165,polüübile,1
4166,elev,1
4167,Mitraalklapil,1
4168,Koduse,1
4169,lisahapnikravi,1
4170,näidustust,1
4171,Voltide,1
4172,Kaks,1
4173,naastu,1
4174,Lihasatroofia,1
4175,tundehäiretega,1
4176,eale,1
4177,vastav,1
4178,rotaator,1
4179,seintega,1
4180,õlitsüst,1
4181,52.2,1
4182,hüppeliigeses,1
4183,kandluu,1
4184,kinnituspiirkond,1
4185,Kopsupõletiku,1
4186,lokaalne,1
4187,häälehäire,1
4188,müeliit,1
4189,sine,1
4190,Neerupuudulikkus,1
4191,8 .,1
4192,seisundi,1
4193,19.03.16,1
4194,puudulikkus-.,1
4195,04.02.13,1
4196,ordineeritud,1
4197,prooviravi,1
4198,POST,1
4199,liigesel,1
4200,X-XI,1
4201,roiete,1
4202,Seisund,1
4203,radikaaloperatsiooni,1
4204,9.,1
4205,liikumishäire,1
4206,langusega,1
4207,kusepidamatuse,1
4208,viiruindutseeritud,1
4209,MÕÕDUKAS,1
4210,30.08. 2012,1
4211,62.2,1
4212,MADAL,1
4213,of,1
4214,reievalud,1
4215,neerukivi,1
4216,Ninaneelu,1
4217,liigeseümbruspõletik,1
4218,põlvedes,1
4219,Ebavõrdne,1
4220,Dorsaalse,1
4221,liigesekapsli,1
4222,infektsiooni,1
4223,ilmunud,1
4224,lapsel,1
4225,lööbe,1
4226,harv,1
4227,fooni,1
4228,Kerge-,1
4229,kerge-,1
4230,lihaspinge,1
4231,reaktiivne,1
4232,lümfisõlme,1
4233,Kahepoolse,1
4234,pöid,1
4235,Füüsilisel,1
4236,14.04.10,1
4237,biokeemilist,1
4238,normaalne,1
4239,Suitsetaja,1
4240,Psoriaatiline,1
4241,kinnistu,1
4242,menstruaaltsükliga,1
4243,kangus,1
4244,harvaesinevad,1
4245,valuepisoodid,1
4246,Optikus-neuriit,1
4247,Ebaselged,1
4248,kordus,1
4249,määrinud,1
4250,Hematoomid,1
4251,sügavad,1
4252,Blokkis,1
4253,Habituaalne,1
4254,piirikomponendiga,1
4255,Rinnaga,1
4256,toitmise,1
4257,"33,83",1
4258,Menstruatsioonijärgne,1
4259,pruunikas,1
4260,vasakule,1
4261,hüppeliigeste,1
4262,valgusdeformatsiooniga,1
4263,Sugurakkude,1
4264,sugurakkude,1
4265,kalaluu,1
4266,31.64,1
4267,Alumiste,1
4268,pisarpunktide,1
4269,silinderepiteeli,1
4270,kaelakanalis,1
4271,Õõnesveeni,1
4272,niitide,1
4273,"2005 , 2014",1
4274,Kannakõõluse,1
4275,kinnituskohal,1
4276,viiruhepatiidijärgne,1
4277,degeneratiivset,1
4278,laadi,1
4279,koldega,1
4280,51,1
4281,Subjektiivselt,1
4282,tükitunne,1
4283,Kolju-,1
4284,näoluud,1
4285,tuhar,1
4286,Häbememoka,1
4287,paiknemine,1
4288,üleval,1
4289,fokaalselt,1
4290,reetina,1
4291,autoimmuunse,1
4292,viljatusele,1
4293,26.09.15,1
4294,Mikroskoopiline,1
4295,laboratoorselt,1
4296,aprillis,1
4297,2015 .,1
4298,mõlamatel,1
4299,pan,1
4300,huultepiirkonna,1
4301,Peensoole,1
4302,testid,1
4303,Väliskõrvapõletik,1
4304,bakterhaiguste,1
4305,38.28,1
4306,Lisanääre,1
4307,"Kaela-,",1
4308,Reumaatilise,1
4309,Raseduspuhune,1
4310,emakahüpertroofia,1
4311,lõualiiges,1
4312,Närvi,1
4313,Küünevigastusega,1
4314,heidikraseduse,1
4315,ebaselged,1
4316,peaajus,1
4317,42.5,1
4318,Aordikaare,1
4319,jäsemeid,1
4320,varustavate,1
4321,seintes,1
4322,suure,1
4323,PÖIDLA,1
4324,PIKA,1
4325,SIRUTAJA,1
4326,REBEND,1
4327,menisk,1
4328,alatemporaalne,1
4329,puukborrelioos,1
4330,sensoor-,1
4331,põletikule,1
4332,kivile,1
4333,gluteeni,1
4334,talumatusele,1
4335,Vase,1
4336,aktiivsusega,1
4337,helikobaktergastriit,1
4338,33.52,1
4339,Tsütoloogiliste,1
4340,leidude,1
4341,hälbed,1
4342,verejooksud,1
4343,mikrotsüstid,1
4344,gaaside,1
4345,teke,1
4346,Plaanis,1
4347,tagumisel,1
4348,Tagumine,1
4349,Vahekorrajärgne,1
4350,tupest,1
4351,"32,96",1
4352,Enneaegne,1
4353,Autoimmuunprotsessi,1
4354,autoimmuunprotsessi,1
4355,Aeroobne,1
4356,vaginiit,1
4357,Lööbeta,1
4358,kehatüvi,1
4359,liigeshaigus,1
4360,kapillaarset,1
4361,Alakõhus,1
4362,lõual,1
4363,täiskasvanutel,1
4364,Eelnevalt,1
4365,Müoom,1
4366,Õhupuudustunne,1
4367,õhupuudustunne,1
4368,pakett,1
4369,kahtlusega,1
4370,haaratusele,1
4371,tea,1
4372,kumb,1
4373,36.27,1
4374,26.02.15,1
4375,poolel,1
4376,Ülekaal,1
4377,lennuki,1
4378,lennukiga,1
4379,lendamisega,1
4380,Hingetoru,1
4381,rakklümfoomid,1
4382,rinnak,1
4383,näpuga,1
4384,seroloogiliselt,1
4385,roidekaare,1
4386,Kuklanärvi,1
4387,Jala-varbalüli,1
4388,vaheliiges,1
4389,Väheste,1
4390,Väliskael,1
4391,Rinnas,1
4392,tänaseks,1
4393,valest,1
4394,kasutamisest,1
4395,"40,68",1
4396,terminaalne,1
4397,8%,1
4398,emakaõõnde,1
4399,lõppes,1
4400,Varba-,1
4401,varvaste-),1
4402,ravimlööve,1
4403,episoodi,1
4404,tõestus,1
4405,Pahaloomulise,1
4406,levik,1
4407,adenoomid,1
4408,alanevast,1
4409,käärsoolest,1
4410,võetud,1
4411,randmepiirkonna,1
4412,tüüpilise,1
4413,koha,1
4414,Vent,1
4415,vaheveritsused,1
4416,Sageli,1
4417,ägenev,1
4418,uriinist,1
4419,lihasesse,1
4420,46.,1
4421,side,1
4422,Kõhuseina,1
4423,rasvumine,1
4424,kopsuemfüseem,1
4425,liigepuudulikkus,1
4426,horisontaalne,1
4427,gastroskoopia,1
4428,-1,1
4429,emal,1
4430,Koormusest,1
4431,vaskpoolne,1
4432,nädal,1
4433,Hingamiselundite,1
4434,pleuraliited,1
4435,Kodarluukeha,1
4436,limas-mädane,1
4437,7.63,1
4438,ülaväljades,1
4439,varakevadel,1
4440,väline,1
4441,silmaliigutaja,1
4442,Toksoplasmoos,1
4443,28.09.11,1
4444,sirutajakõõlus,1
4445,Keelemandli,1
4446,Korduvate,1
4447,ühetunniste,1
4448,mälulünkadega,1
4449,kelmed,1
4450,liigesepuudulikkuse,1
4451,väliskõrval,1
4452,tagune,1
4453,lisamass,1
4454,liigeshaiguse,1
4455,agensiga,1
4456,Füüsiline,1
4457,kesklüli,1
4458,07.06.14,1
4459,10.06.14,1
4460,vasempoolse,1
4461,eeskapsli,1
4462,-39,1
4463,pneumoonia-,1
4464,Selgrookanali,1
4465,laiendamise,1
4466,Mädanikuta,1
4467,ülekoormussündroom,1
4468,Liited,1
4469,kõhuõõnes,1
4470,04.09..2013,1
4471,Omal,1
4472,Seoses,1
4473,Sünkoop,1
4474,eespinnal,1
4475,degeneratiivsele,1
4476,Komplitseeritud,1
4477,kuseteede,1
4478,Nekrootiline,1
4479,progresseeruva,1
4480,Saatediagnoosiks,1
4481,külgside,1
4482,peapool,1
4483,LX,1
4484,Kõrvavaigu,1
4485,isheemiaga,1
4486,Biokeemiline,1
4487,langustendentsiga,1
4488,Ülekoormuse,1
4489,rotaatormanseti,1
4490,Sügelustunne,1
4491,genitaalide,1
4492,psühhogeenne,1
4493,pindmiste,1
4494,OPEREERITUD,1
4495,12.05. 2015,1
4496,Seenhaiguse,1
4497,lühenemisega,1
4498,postmenopausi,1
4499,sfäärist,1
4500,kõrvalkilpnäärme,1
4501,Nutu,1
4502,käepärasus,1
4503,mehaanilised,1
4504,võrguosised,1
4505,keskosas,1
4506,rahuloleku,1
4507,tiiter,1
4508,Mediaannärvi,1
4509,digitaalsete,1
4510,harude,1
4511,pisarpunkti,1
4512,migreeniaura,1
4513,peavaluta,1
4514,näid,1
4515,tähendusega,1
4516,Paremalt,1
4517,MÕLEMA,1
4518,TIA-laadsed,1
4519,lühiatakid,1
4520,muskus,1
4521,kartsinoomile,1
4522,Infektsiooniga,1
4523,haige,1
4524,köhavariandile,1
4525,Kalduvus,1
4526,Küünarnuki,1
4527,Pindmine,1
4528,Vaagna-,1
4529,lahklihapiirkonna,1
4530,pigem,1
4531,lokaalanesteetikumide,1
4532,PARANEMISFAASIS,1
4533,nahanärvi,1
4534,Pehmekoeline,1
4535,dünaamikata,1
4536,Kontaktne,1
4537,Partneril,1
4538,ebaõnnestumine,1
4539,probleem,1
4540,Jälgimisele,1
4541,Keskpidise,1
4542,1974,1
4543,21.10.10,1
4544,Põlv,1
4545,Säär,1
4546,rütmihäire,1
4547,04.03.10,1
4548,mõni,1
4549,Mürgistus,1
4550,põletikuvastased,1
4551,Otsmikukoobaste,1
4552,borrelioos,1
4553,18.06.13,1
4554,entsefaliit,1
4555,32.36,1
4556,"36,9",1
4557,14.02.11,1
4558,segavorm,1
4559,menetlusjärgsed,1
4560,lihasluukonna,1
4561,algstaadium,1
4562,kulm,1
4563,32.85,1
4564,tugevate,1
4565,vigastusega,1
4566,Nimmes,1
4567,Lõtv,1
4568,23.08.14,1
4569,43.1,1
4570,silmaalune,1
4571,Sool,1
4572,Kask,1
4573,kindla,1
4574,patoloogiata,1
4575,08.01.14,1
4576,kuklanärvi,1
4577,Tsüklihäired,1
4578,kuumad,1
4579,Halo-,1
4580,Ebaregulaarsed,1
4581,tsüklid,1
4582,tütrel,1
4583,kriteerium,1
4584,jälgimine,1
4585,tupeseen,1
4586,32.25,1
4587,küünra,1
4588,viirushepatiidi,1
4589,lubjastuv,1
4590,Nimmekanali,1
4591,allergeenile,1
4592,9.12.14,1
4593,ebatüüpiline,1
4594,vajalik,1
4595,õndraluumurd,1
4596,infektsioosne,1
4597,mononukleoos,1
4598,pahaloomulisele,1
4599,"57,1",1
4600,hoovaba,1
4601,selles,1
4602,limaskestani,1
4603,makroaneurüsm,1
4604,tomatimahl,1
4605,allergiale,1
4606,vaablase,1
4607,26. 10. 2011,1
4608,Kodutolmulestalistele,1
4609,Tallasidekirme,1
4610,Õlapiirkonna,1
4611,ravimiallergia,1
4612,progesterooni,1
4613,süstetele,1
4614,seesamiõlile,1
4615,ASTMALE,1
4616,30.04.15,1
4617,Peetunud,1
4618,Tursega,1
4619,Kardetud,1
4620,seisundit,1
4621,Oraalse,1
4622,ravimitekkene,1
4623,hematoomile,1
4624,Suupiirkonna,1
4625,arengulised,1
4626,Rasedustest,1
4627,kvadrant,1
4628,1278,1
4629,tipp,1
4630,lülid,1
4631,infektsioonijärgne,1
4632,naha-alune,1
4633,ravimallergia,1
4634,kroon,1
4635,haavandiline,1
4636,Närvisüsteemi,1
4637,alkoholdegeneratsioon,1
4638,Alkoholitekkene,1
4639,-2009a,1
4640,ärritusreaktsioon,1
4641,Rangluu-rinnaku,1
4642,45.49,1
4643,Peruu,1
4644,palsam,1
4645,respiratoorne,1
4646,menstruatsioonitsükliga,1
4647,kahtlus-,1
4648,Laperdusarütmia,1
4649,38.25,1
4650,Tsükli,1
4651,mitteaktiivsed,1
4652,varasemale,1
4653,haigust,1
4654,Tsükliväline,1
4655,"üld-,",1
4656,diabeedi,1
4657,Naastpsoriaas,1
4658,Tasakaaluhäired,1
4659,MCL,1
4660,Seedeprobleemid,1
4661,sügelemine,1
4662,kuivus,1
4663,partneri,1
4664,tundlikkusemuutustega,1
4665,Küünarnukis,1
4666,verevalumiga,1
4667,bursasse,1
4668,23.05. 2012,1
4669,tonsilli,1
4670,Algstaadium,1
4671,Sideme,1
4672,koksartroosid-parem,1
4673,puusaliig,1
4674,Kergahel-müeloomtõbi,1
4675,nahadefektiga,1
4676,luudefektiga,1
4677,IX,1
4678,Ligamendi,1
4679,25.04.13,1
4680,32.8,1
4681,kõrvalestal,1
4682,punktsioonil,1
4683,eraldus,1
4684,"37,9",1
4685,süstoolne,1
4686,Kõrvavile,1
4687,tinnitus,1
4688,37.83,1
4689,mall,1
4690,bakternakkustena,1
4691,23.09.10,1
4692,Perforeerunud,1
4693,sapipõis,1
4694,39.21,1
4695,soaline,1
4696,rasedusturse,1
4697,seenele,1
4698,Luutihedus,1
4699,Hernetera,1
4700,hernetera,1
4701,Ninaesiku,1
4702,Tuumor,1
4703,perioodil,1
4704,Maksasiirdamine,1
4705,Kodutolmulesta,1
4706,0st,1
4707,käärsoole,1
4708,traumaga,1
4709,mõõdud,1
4710,vähenevad,1
4711,kaebusteta,1
4712,Üla-,1
4713,alalaul,1
4714,rakenduse,1
4715,ülekoormusega,1
4716,operatiivselt,1
4717,Eri-sõeluuring,1
4718,haigusseisundite,1
4719,morfoloogia,1
4720,34.04,1
4721,sõrmedesirutajate,1
4722,nende,1
4723,randme-,1
4724,käepiirkonnas,1
4725,retsidiveeruv,1
4726,staadiumis,1
4727,38.8,1
4728,ekspansioon,1
4729,Astmahoog,1
4730,Müokardiidi,1
4731,iiveldusega,1
4732,Ebakindlus,1
4733,Kennedy,1
4734,Küüne,1
4735,veriköha,1
4736,müoom,1
4737,südamerütmihäired,1
4738,35.34,1
4739,Antiöstrogeenravi,1
4740,Esmaavastatud,1
4741,spiraal,1
4742,4.5,1
4743,põlvedel,1
4744,Keelepära,1
4745,tonsillid,1
4746,33.46,1
4747,Elamutolmulestad,1
4748,epiteel,1
4749,Verekiud,1
4750,rögas,1
4751,Randmed,1
4752,Kusepõiesong,1
4753,Liigestekahjustusega,1
4754,soomussammaspool,1
4755,randmekanal,1
4756,armisong,1
4757,neerufunktsioonihäirele,1
4758,Osalina,1
4759,mullheidik,1
4760,nina-neelupõletik,1
4761,nohu,1
4762,neelupõletik,1
4763,ROHUTA,1
4764,52.0,1
4765,Günekoloogilist,1
4766,patoloogiat,1
4767,Fikseeritud,1
4768,kartsinoomi,1
4769,04.06.14,1
4770,Mikrokartsinoom,1
4771,külgvatsakese,1
4772,tagasarve,1
4773,31.88,1
4774,Kuivnahksus,1
4775,41.5,1
4776,"42,6",1
4777,vahekorra,1
4778,remissioonil,1
4779,reumatoloogilise,1
4780,tekkesele,1
4781,kopsumanifestatsioonile,1
4782,08.06.11,1
4783,"20,8",1
4784,ÄGE,1
4785,küünarliigestes,1
4786,plastikajärgne,1
4787,prooviraviga,1
4788,pöidlal,1
4789,radiaalset,1
4790,kõrvanibul,1
4791,valude,1
4792,küünarluu,1
4793,köhavariante,1
4794,"48,7",1
4795,talumatu,1
4796,ülekoormushaigus,1
4797,kutsehaigusena,1
4798,ägeda,1
4799,alumiste,1
4800,teine,1
4801,"37,4",1
4802,Medikamentoosse,1
4803,Paremale,1
4804,37.4,1
4805,part,1
4806,Eesmise,1
4807,huule,1
4808,pikenemine,1
4809,müoomi,1
4810,18.11.14,1
4811,dermatiidi,1
4812,põdemised,1
4813,kompressioonimurru,1
4814,Hoovaba,1
4815,Vähenemistendentsiga,1
4816,nüüd,1
4817,munajuhade,1
4818,Testosteroon,1
4819,"3,10",1
4820,Operatsioonijärgne,1
4821,Testid,1
4822,kubeme,1
4823,Eeskapsli,1
4824,Lühike,1
4825,intervall,1
4826,Põdenud,1
4827,põlvekedramurd,1
4828,Hoidub,1
4829,Haigestumine,1
4830,infektsioonikolle,1
4831,Määrimine,1
4832,menstruatsioonijärgselt,1
4833,eelselt,1
4834,Ühissapijuha,1
4835,laienemine,1
4836,Igapäevane,1
4837,02.06.15,1
4838,klaaskeharuumi,1
4839,47.9,1
4840,+3,1
4841,seemneväädi,1
4842,Mõõdukad,1
4843,Diafragma,1
4844,planeeritud,1
4845,apopleksia,1
4846,viirusevastast,1
4847,Ureetra,1
4848,Laparoskoopia,1
4849,tasakaaluhäiretega,1
4850,uriini,1
4851,rinnatsüstid,1
4852,klaaskehamembraani,1
4853,PEAVALU,1
4854,1998.,1
4855,Hemorraagia,1
4856,alaneelu,1
4857,neerud,1
4858,mikrohematuuria,1
4859,Rinnanäärme,1
4860,39.41,1
4861,neeruvaagen,1
4862,ähmaste,1
4863,kontuuridega,1
4864,16.12.15,1
4865,laperdusarütmia,1
4866,13.01.16,1
4867,38.90,1
4868,rindkerenärvijuurte,1
4869,aeglaselt,1
4870,progress,1
4871,vasakpool,1
4872,Ravimlööve,1
4873,Kontaktdermatiit,1
4874,Lümfoom,1
4875,Püsiobstruktsioon,1
4876,Õndraluumurd,1
4877,Lubjastuskolle,1
4878,Pikaaegne,1
4879,Osalise,1
4880,kontrolliga,1
4881,reaktiivse,1
4882,artriidi,1
4883,17.04 2012,1
4884,katsetus,1
4885,Meniski,1
4886,20.03.14,1
4887,rasvumus,1
4888,11.01.14,1
4889,viiruse,1
4890,Kaele,1
4891,kompressioonmurrud,1
4892,reieluukaela,1
4893,perekonnaanamneesis,1
4894,Reie,1
4895,mitme,1
4896,struktuuriosa,1
4897,Belli,1
4898,Kõrvetised,1
4899,iiveldus,1
4900,sees,1
4901,Kerge-keskmise,1
4902,kerge-keskmise,1
4903,Psühhotrauma,1
4904,Naha-alused,1
4905,ülakõhu,1
4906,Parempoolsest,1
4907,Sähvivad,1
4908,hepatiidi,1
4909,ravijärgselt,1
4910,maksahaigusele,1
4911,03.01.15,1
4912,21.11.14,1
4913,AKE-köha,1
4914,316,1
4915,leiuta,1
4916,ligamenti,1
4917,162,1
4918,45.91,1
4919,Mitmeid,1
4920,sõlmi,1
4921,vastab,1
4922,suurusele,1
4923,35.15,1
4924,Genitaalidel,1
4925,genitaalidel,1
4926,eesseinal,1
4927,läbimõõduga,1
4928,34.03,1
4929,parapareesiga,1
4930,jõe,1
4931,viirushaigus,1
4932,hõljumid,1
4933,2st,1
4934,Perm,1
4935,serv,1
4936,Sisemise,1
4937,liigeseproteesi,1
4938,38.64,1
4939,sekundaarsele,1
4940,hüpertensioonile,1
4941,NET,1
4942,31.41,1
4943,liigutuste,1
4944,piiratusega,1
4945,Tehissilma,1
4946,kaltsiumi,1
4947,"33,34",1
4948,hüpertroofilisi,1
4949,koldeid,1
4950,kaunis,1
4951,emakakönt,1
4952,madalarõhu,1
4953,rauapuudusaneemia,1
4954,T-sakk,1
4955,Taimemahl,1
4956,Viiruslik,1
4957,Rinnanäärmesisene,1
4958,lümfisõlm,1
4959,Nimmevalu-,1
4960,Segavorm,1
4961,tunguriinipidamatus,1
4962,ravifoonil,1
4963,tulemus,1
4964,hea,1
4965,16a,1
4966,alustamine,1
4967,III.,1
4968,algavad,1
4969,Visanette,1
4970,randmeliigese,1
4971,35.29,1
4972,terminale,1
4973,inna,1
4974,värisemine,1
4975,kahjutus,1
4976,meed,1
4977,08.03. 2013,1
4978,lühiajalised,1
4979,teadvusekaotushood,1
4980,Tekitajat,1
4981,isoleerida,1
4982,Siinussõlme,1
4983,nõrkuse,1
4984,13.02.12,1
4985,Kõrv,1
4986,reievalu,1
4987,25.05.12,1
4988,kaasuvalt,1
4989,lõikelilledele,1
4990,RISK-,1
4991,tuberkuloos,1
4992,silmamuna,1
4993,liigtalitlus,1
4994,41.42,1
4995,c-viirushepatiit,1
4996,krambihoogudega,1
4997,tundlikkuse,1
4998,Köha,1
4999,37.29,1
5000,30.49,1
5001,leukotsütoos,1
5002,31.51,1
5003,toonilis-kloonilised,1
5004,mitteadekvaatne,1
5005,neerupatoloogia,1
5006,Kõrvalestadel,1
5007,kasvas,1
5008,ülaosas,1
5009,Eesseina,1
5010,Kujunev,1
5011,kujunev,1
5012,Sarvkestasiiriku,1
5013,pahaloomulisusele,1
5014,Rindadealune,1
5015,Soovitatud,1
5016,soovitatud,1
5017,Ülekaalulisus,1
5018,Sinusiidiga,1
5019,kaasnev,1
5020,esmakordselt,1
5021,2099,1
5022,ärritus,1
5023,nasaalse,1
5024,Kere,1
5025,muutusteta,1
5026,Lõual,1
5027,Tallanärvi,1
5028,alajäse,1
5029,Suverohttaimede,1
5030,dermatiidina,1
5031,haavandiga,1
5032,otsas,1
5033,lautursega,1
5034,Vaagnakelme,1
5035,Keskmises,1
5036,tunnustega,1
5037,nihestus,1
5038,nikastus,1
5039,hamba,1
5040,katkemine,1
5041,Sagedased,1
5042,väikeste,1
5043,liikumisfunktsioonide,1
5044,rasked,1
5045,liigesdeformatsioonid,1
5046,lühikesed,1
5047,keskmisel,1
5048,lülil,1
5049,35.37,1
5050,Kontratseptsioon,1
5051,Kuuldeaparaadi,1
5052,Häiriv,1
5053,tupevoolus,1
5054,kopsupatoloogia,1
5055,Kutseastma,1
5056,kutseastma,1
5057,Keisrijärgne,1
5058,armidefekt,1
5059,kaebused,1
5060,artroosi,1
5061,seljasirgestajad,1
5062,05.10.15,1
5063,KUULDEAPARAAT,1
5064,Koormus,1
5065,vasak-,1
5066,randmepiirkonnas,1
5067,puusaproteesid,1
5068,sapikivile,1
5069,Neelamistakistuse,1
5070,tunne,1
5071,Sooletuumor,1
5072,"1,0",1
5073,Rahutu,1
5074,fraktuurijärgne,1
5075,osalusfunktsiooni,1
5076,34.5,1
5077,hüppeliigestest,1
5078,tehisjäseme,1
5079,Taastuvad,1
5080,sensitiivse,1
