,0,1,2
1617,Rohke gaaside teke,K00-K93,1
1618,"Vestibulaarne migreen
vestibulaarne migreen",G00-G99,1
1619,Plaanis TE,J00-J99,1
1620,Vasemal pool,G00-G99,1
1621,Vasaku reie tagumisel küljel,C00-D48,1
1622,Enneaegne menopaus,N00-N99,1
1623,Necrobiosis lipoidica cruris dextri,E00-E90,1
1624,"Autoimmuunprotsessi foonil
autoimmuunprotsessi foonil",E00-E90,1
1625,Aeroobne vaginiit,N00-N99,1
1626,"Lööbeta, kehatüvi",L00-L99,1
1627,. Staasekseem?,L00-L99,1
1628,Sagedaste retsidiividega,A00-B99,1
1629,Reaktiivne artriit,O00-O99,1
1630,Põlvekontusioon [põrutus] parem,S00-T98,1
1631,Fractura patellae sinistra sanata,S00-T98,1
1632,Põletikuline liigeshaigus ei kinnitu,Z00-Z99,1
1633,Paremal reiel kapillaarset tüüpi.,I00-I99,1
1634,Alakõhus pidev valu,N00-N99,1
1635,Paremal pool lõual,C00-D48,1
1636,Vasakul küljel aksillaarjoonel,C00-D48,1
1637,Anamneesis polüüp. Müoom.,Z00-Z99,1
1638,- tyqladae fastsiit bilat,M00-M99,1
1639,Intramuraalne ja ubmukoosene,C00-D48,1
1640,"Üksikud, väga harva",I00-I99,1
1641,Randme distensioon,S00-T98,1
1642,Tsentraalne neuropaatiline valu.,R00-R99,1
1643,Parema kõrva ees,C00-D48,1
1644,"Siinustahhükardia, möödunud",O00-O99,1
1645,Peanaha paremal poolel,R00-R99,1
1646,Õlaliigesed bilateraalselt.,M00-M99,1
1647,Naevus sebaceus,Q00-Q99,1
1648,Muu melaniinliigpigmentumus; Lentigo simplex,L00-L99,1
1649,Osteoproosi skriining,Z00-Z99,1
1650,Lewy kehakeste dementsus,G00-G99,1
1651,Vasak ranne,S00-T98,1
1652,Parem küünarvars,S00-T98,1
1653,- rinnak,None,1
1654,"Kliiniliselt, seroloogiliselt",A00-B99,1
1655,"Gonartroos, koksartroos",M00-M99,1
1656,Kuklanärvi neuralgia,M00-M99,1
1657,Parema õlaliigese rotatoorne artropaatia,M00-M99,1
1658,Gaasi tamponaad paremas silmas,H00-H59,1
1659,Väheste sümptomitega,J00-J99,1
1660,- kahtlus hüpotüreoosile,E00-E90,1
1661,Syndroma patellofemoralis bilat.,M00-M99,1
1662,Algav taustaretinopaatia vasakus silmas,None,1
1663,Rinnas tükk.,Z00-Z99,1
1664,Lümfoplasmatsütaarne lümfoom.,C00-D48,1
1665,Artriit Lyme tõve korral?,Z00-Z99,1
1666,Silmasisese läodätse mehhaaniline tüsistus,S00-T98,1
1667,: spondüloartroos nimmeosas,M00-M99,1
1668,Vasakul perimandibulaarsel,L00-L99,1
1669,"Parempoolne,tekitaja tuvastamata,tänaseks paranenud",J00-J99,1
1670,Kaasuvalt peensoole ülaosa divertiiklid,K00-K93,1
1671,"Paremal, minimaalne.",H60-H95,1
1672,. kinnine (?),S00-T98,1
1673,Ulatub emakaõõnde,C00-D48,1
1674,Vasakul opereeritud,G00-G99,1
1675,Maksa tsüstid,K00-K93,1
1676,Vasemalt opereeritud,Q00-Q99,1
1677,Akneiformne ravimlööve?,L00-L99,1
1678,- uroinfektsioon?,Z00-Z99,1
1679,Keskmine raskusaste aPAP-ravi,G00-G99,1
1680,"Kodusel ventilaatorravil
kodusel ventilaatorravil",J00-J99,1
1681,Mycoplasma genitalium,A00-B99,1
1682,Vent  es,I00-I99,1
1683,"Raskekujuline, aPAP ravil",G00-G99,1
1684,Armiga emakas,Z00-Z99,1
1685,LASIKu järgne seisund,H00-H59,1
1686,Cerazette foonil vaheveritsused,Z00-Z99,1
1687,"Vasak põlv, artroskoopiajärgne seisund",M00-M99,1
1688,Kahtlus vasemal,H60-H95,1
1689,"Kõrvalkilpnäärme adenoom eemaldatud, remissioon",E00-E90,1
1690,Perifeerse  neuropaatilise valu,M00-M99,1
1691,Konsiatsioonijärgne veritsus,N00-N99,1
1692,Sageli ägenev,A00-B99,1
1693,Grav test uriinist posit.,Z00-Z99,1
1694,Reieluu trohhanterite piirkonnas,M00-M99,1
1695,Alzheimeri tõbi.,G00-G99,1
1696,Cervicitis chronica.,N00-N99,1
1697,Kõhuseina rasvumine,E00-E90,1
1698,. kopsuemfüseem.,J00-J99,1
1699,". vasak mediaalne, horisontaalne.",M00-M99,1
1700,/ fibroepiteliaalne polüüp,None,1
1701,Koormusest indutseeritud sümptomid,J00-J99,1
1702,Ravi foonilosaliselt kompenseeritud,J00-J99,1
1703,- õlaliigesed,M00-M99,1
1704,Auraga migreen [klassikaline migreen](-),G00-G99,1
1705,Reaktiivne artriit,Z00-Z99,1
1706,Parempoolne spastiline hemiparees käsi>jalg,I00-I99,1
1707,"Kodarluukeha [diafüüsi] murd, kinnine",S00-T98,1
1708,Kerge obstrukstioon.,J00-J99,1
1709,Esmane generaliseerunud (osteo)artroos. .,M00-M99,1
1710,Esmane generaliseerunud (osteo)artroos. Polüartroos.,M00-M99,1
1711,- parema randme osteoartroos,M00-M99,1
1712,. Somatoformne vegetatiivne düsfunktsioon,F00-F99,1
1713,Vasakul käsivarrel,None,1
1714,Allergiline ?,H00-H59,1
1715,Mõlemal põlvel,L00-L99,1
1716,- dislokatsiooiga,S00-T98,1
1717,Allergia kahtlus,Z00-Z99,1
1718,Traumaatiline pneumotooraks [õhkrind]???,S00-T98,1
1719,Keelemandli põletik,J00-J99,1
1720,Paremal tuharal,L00-L99,1
1721,Korduvate ühetunniste mälulünkadega?,G00-G99,1
1722,- parem labakäsi,M00-M99,1
1723,Paremal väliskõrval,A00-B99,1
1724,- orbita tagune lisamass,H00-H59,1
1725,-polypi ventriculi,K00-K93,1
1726,Jälgimine põletikulise liigeshaiguse suhtes.,None,1
1727,Vestibulaarfunktsiooni täpsustamata haigusseisund (-),H60-H95,1
1728,Ravi foonil kompenseeritud.,J00-J99,1
1729,Krooniline b-viirushepatiit delta-agensiga,A00-B99,1
1730,Täpsustamata põletikuline spondülopaatia??,M00-M99,1
1731,Ja kaelavalu paremal,H60-H95,1
1732,Füüsiline ülekoormus.,M00-M99,1
1733,Sõlmed paremas sagaras,E00-E90,1
1734,Kahtlus psoriaatilisele artriidile.,Z00-Z99,1
1735,Paremal silmal .,H00-H59,1
1736,Küünrakontusioon [-põrutus] paremal,S00-T98,1
1737,Dermatitis allergica,O00-O99,1
1738,Gaasi tamponaad vasakus silmas,H00-H59,1
1739,Mädanikuta mastiit,O00-O99,1
1740,Konisatsiooni järgne,Z00-Z99,1
1741,Õlavöötme ülekoormussündroom,M00-M99,1
1742,Liited kõhuõõnes,K00-K93,1
1743,Reed`i neevus,C00-D48,1
1744,Mitmesed entesopaatiad  paremal käel,M00-M99,1
1745,Omal soovil,Z00-Z99,1
1746,Kahtlus endomeetriumipolüübile,N00-N99,1
1747,Seoses infektsiooniga,L00-L99,1
1748,Autoimmuunne trombotsütopeenia,O00-O99,1
1749,Vasaku reie eespinnal,L00-L99,1
1750,Diabeetiline triopaatia,E00-E90,1
1751,Kahtlus uroinfektsioonile.,Z00-Z99,1
1752,Komplitseeritud  kuseteede anamnees,N00-N99,1
1753,-  paranemas.,J00-J99,1
1754,Nekrootiline vaskuliit? villiline?ektüümid?pyoderma ganrgenosum?,L00-L99,1
1755,Emakakaela düsplaasia ei kinnitunud,Z00-Z99,1
1756,"Paroksüsmaalne, hetkel siinusrütm.",I00-I99,1
1757,Primaarselt progresseeruva kuluga,G00-G99,1
1758,Saatediagnoosiks kilpnäärme alatalitlus?,E00-E90,1
1759,Parem peapool,R00-R99,1
1760,Jämesoole patoloogia?,Z00-Z99,1
1761,Kõrvavaigu kahtlus,Z00-Z99,1
1762,"Preproliferatiivne,perifeerse isheemiaga",None,1
1763,Ülekoormuse foonil,M00-M99,1
1764,Parema õlaliigese rotaatormanseti kahjustus,M00-M99,1
1765,"Raske, vasak puusaliiges",M00-M99,1
1766,. Graviditas???,N00-N99,1
1767,Parem rind,N00-N99,1
1768,Sügelustunne genitaalide (psühhogeenne),N00-N99,1
1769,Fibrotsüstilised muutused paremas rinnas,N00-N99,1
1770,Allergiline riniit,O00-O99,1
1771,Allergiline riniit ja konjuktiviit,O00-O99,1
1772,"Vasakpoolne, paranenud",J00-J99,1
1773,Seenhaiguse ravi järgselt,L00-L99,1
1774,"Angioma stellatum
angioma stellatum",C00-D48,1
1775,Nutu käepärasus ja peavalud,N00-N99,1
1776,Ebaselge etioloogiaga,H00-H59,1
1777,Ovariaalne puudulikkus+mehepoolne viljakuse langus,N00-N99,1
1778,- ANkle noncpecified arthitis,M00-M99,1
1779,Abordi järgne,Z00-Z99,1
1780,Infert prim.,N00-N99,1
1781,Operatsiooni järgselt; liited,R00-R99,1
1782,Dermatitis dyshidrotica manuum,L00-L99,1
1783,Mõlemapoolne( endoproteesitud mõlemad puusad),M00-M99,1
1784,Kahtlus uroinfektsioonile,Z00-Z99,1
1785,Endometrioos anamneesis,N00-N99,1
1786,Fascitis plantaris sinistri,M00-M99,1
1787,Ebaregulaarne menses,N00-N99,1
1788,Helicobacter pylori tiiter kõrge,K00-K93,1
1789,Harva supraventrikulaarsed,I00-I99,1
1790,"Nimmevalu, kroonilse ägenemine",M00-M99,1
1791,Vasaku alumise pisarpunkti sulgus,H00-H59,1
1792,Konisatsiooni järgselt,Z00-Z99,1
1793,. kahtlus.,G00-G99,1
1794,Pankreatogeenne; nefropaatia ja polüneuropaatia,E00-E90,1
1795,Ebaselge tähendusega monoklonaalne gammopaatia,C00-D48,1
1796,Paremalt opereeritud,Q00-Q99,1
1797,Vasak reis,M00-M99,1
1798,"Diabeetiline polüneuropaatia, retinopaatia",E00-E90,1
1799,TIA-laadsed diploopiaga lühiatakid,H00-H59,1
1800,"/isotiasolinoonid, muskus, formaldehüüd, kolofoonium",L00-L99,1
1801,Prol. koos makulopaatiaga,None,1
1802,"Laserdatud, kontrolli",H00-H59,1
1803,Kahtlus medullaarsele kartsinoomile,E00-E90,1
1804,Infektsiooniga haige kontaktne,Z00-Z99,1
1805,Kahtlus astma köhavariandile,J00-J99,1
1806,Paremal ägenemine.,H60-H95,1
1807,. Kalduvus osteopeeniale.,R00-R99,1
1808,Pindmine alaäge spongiootiline dermatiit,L00-L99,1
1809,"Radikulopaatia, sümfüsiopaatia",R00-R99,1
1810,"Imidasooldinüüluurea, formaldehüüd, lokaalanesteetikumide segu",L00-L99,1
1811,Urachnus fistula?,Z00-Z99,1
1812,Väljapöörd-suurvarvas (omandatud) bilat,M00-M99,1
1813,"Seljal, retsidiiv",L00-L99,1
1814,Arcus senilis,H00-H59,1
1815,Pea piirkonnas,L00-L99,1
1816,Aneemia?Kilpnäärme probleem.,Z00-Z99,1
1817,"Väljapöörd-suurvarvas (omandatud), parem jalg",M00-M99,1
1818,"Jälgimisele, kahtlus",J00-J99,1
1819,Heberdeni sõlmed (artropaatiaga) ?,M00-M99,1
1820,-erosiivne gastriit,K00-K93,1
1821,Parem käsi,S00-T98,1
1822,. Säär,None,1
1823,- hemorragia,I00-I99,1
1824,Raviga dekompenseeritud.,J00-J99,1
1825,Parem kõrv kurt,H60-H95,1
1826,Paremal puusaliigese endoprotees.,M00-M99,1
1827,Mõõdukas obstruktsioon.,J00-J99,1
1828,Cysta radicis linquae,R00-R99,1
1829,. Vaskulaarne parkinsonistlik sündroom.,G00-G99,1
1830,- järelseisund,M00-M99,1
1831,Otsmikukoobaste düsplaasia,J00-J99,1
1832,Põlvekontusioon [põrutus] paremal jalal,S00-T98,1
1833,/ borrelioos/,Z00-Z99,1
1834,-   myopicus,H00-H59,1
1835,- vasaku käe pöial,A00-B99,1
1836,"Puukentsefaliidid (viirusentsefaliidid), täpsustamata puukentsefaliit",A00-B99,1
1837,Bilateraalselt Nocardia tekkene,J00-J99,1
1838,Post oper.,M00-M99,1
1839,"/aju ekspans.protsess,entsefaliit?/",Z00-Z99,1
1840,Esmakordne diagnoos,J00-J99,1
1841,Järgne seisund,J00-J99,1
1842,Kardiaalne leid normis.,Z00-Z99,1
1843,Parema sääre kolmpealihas,M00-M99,1
1844,. Krooniline vertebrobasilaarne puudulikkus.,I00-I99,1
1845,.Ägeda bronhiidi järgne seisund.,J00-J99,1
1846,Parem kulm,S00-T98,1
1847,- paremal,I00-I99,1
1848,Bilateraalne papillaarne tsüstadenoom,C00-D48,1
1849,Ja kurgumandlite põletik.,J00-J99,1
1850,Astenopia /,H00-H59,1
1851,- vasempoolne hemiparees,I00-I99,1
1852,Liigese vigastusega.,S00-T98,1
1853,Nimmes paremale,M00-M99,1
1854,"Lõtv tetraparees, jalad>käed, distaalne>proksimaalne",G00-G99,1
1855,Paremal. Tservikaaldiski protrusioon anamneesis,M00-M99,1
1856,Kaasneva vasomotoorse komponendiga,J00-J99,1
1857,- tromemboolia ?,I00-I99,1
1858,Põletikuline ateroom,L00-L99,1
1859,- polüartroosid,M00-M99,1
1860,Sool lisalingudega,K00-K93,1
1861,"Takistatud defekatsioon
takistatud defekatsioon",K00-K93,1
1862,Vasema kopsu alasagara karnifikatsioon,J00-J99,1
1863,Sukliiniline hüpertüroos?,E00-E90,1
1864,"Üliraske obstruktsioon, ägenemine",J00-J99,1
1865,Paremal silmal,H00-H59,1
1866,"Kask, lepp",J00-J99,1
1867,"Uuritud, kindla patoloogiata",R00-R99,1
1868,Keisrilõike järgne,Z00-Z99,1
1869,Võimalik kuklanärvi neuralgia,G00-G99,1
1870,"Tsüklihäired, kuumad hood",N00-N99,1
1871,"Raskekujuline obstruktiivne
raskekujuline obstruktiivne",G00-G99,1
1872,Halo- neevused,C00-D48,1
1873,Ebaregulaarsed pikad tsüklid,N00-N99,1
1874,Muu melaniinliigpigmentumus. Lentigo simplex,L00-L99,1
1875,Bakteriaalne vaginoos + tupeseen.,N00-N99,1
1876,Kerge obstruktsioon.,J00-J99,1
1877,"Munajuha[de]tekkene naiseviljatus
Infertilitas primaria.",N00-N99,1
1878,Parema küünra lahtine haav,S00-T98,1
1879,Uuritud viirushepatiidi suhtes,Z00-Z99,1
1880,Endometrioma ovarii sinistri,N00-N99,1
1881,Nimmekanali ahenemine degeneratiivsetest muutustest,M00-M99,1
1882,Puusakontusioon [-põrutus]; paremal,S00-T98,1
1883,"Kahtlus interkostaalneuralgiale, stenokardiale ebatüüpiline.",R00-R99,1
1884,Krooniline migreen (hemipleegiline sporaadiline).,G00-G99,1
1885,Vasak labajalg,M00-M99,1
1886,/infektsioosne mononukleoos/,Z00-Z99,1
1887,"Raske obstruktsioon, suitsetaja",J00-J99,1
1888,Suurenenud voolus,Z00-Z99,1
1889,Ulatub limaskestani,C00-D48,1
1890,Apogee+ perinaeelamembraani taastamine,Z00-Z99,1
1891,Exacerb. ( tomatimahl),L00-L99,1
1892,.Neuriborrelioosijärgne seisund.,G00-G99,1
1893,Paremal küünarvarre piirkonnas,C00-D48,1
1894,Bilat. labajalgadel,L00-L99,1
1895,"Rangluumurd, lahtine",S00-T98,1
1896,Kodutolmulestalistele; ninalimas eosinofiilid,J00-J99,1
1897,Chondromalatio patellae bilateralis.,M00-M99,1
1898,- vasema rinna fibroadenoom,C00-D48,1
1899,Kapillaarset tüüpi mõlemal reiel,I00-I99,1
1900,Post partum,R00-R99,1
1901,"Autoimmuunne türeoidiit, sõlmed kilpnäärmes",E00-E90,1
1902,Hemorroidektoomia järgne,R00-R99,1
1903,Peetunud raseduse järgne kontroll,Z00-Z99,1
1904,Kardetud seisundit ei leitud,Z00-Z99,1
1905,"Kombineeritud: postmenopaus, hüpertüreoos",M00-M99,1
1906,Oraalse allergia sündroomi näol,J00-J99,1
1907,Kahtlus hematoomile,Z00-Z99,1
1908,- Myopia magnae /,H00-H59,1
1909,- jalad,I00-I99,1
1910,Basalioom? keratoos,L00-L99,1
1911,Haemophilus influenzae,J00-J99,1
1912,Rasedustest positiivne.,N00-N99,1
1913,Ja kranialgia,M00-M99,1
1914,Bitemporaalne kvadrant,H00-H59,1
1915,Silmasisese läätse mehhaaniline tüsistusod,S00-T98,1
1916,/ vasak küünarliiges/,M00-M99,1
1917,Vasakus neerus,N00-N99,1
1918,"Vähene, võimalik põetud infektsioonijärgne",D50-D89,1
1919,Pea piirkonans naha-alune sõlm,L00-L99,1
1920,/ persiteeriv/.,I00-I99,1
1921,Närvisüsteemi alkoholdegeneratsioon   .,G00-G99,1
1922,Alkoholitekkene tserebellaarataksia .,G00-G99,1
1923,"Intermiteeruv, köhavariantne",J00-J99,1
1924,Tugev ärritusreaktsioon,J00-J99,1
1925,"/guttata hüpomelanoos, lentiigod, ephelides",L00-L99,1
1926,Rangluu-rinnaku liigesed,M00-M99,1
1927,Peruu palsam,L00-L99,1
1928,Äge respiratoorne viirusinfektsioon,O00-O99,1
1929,Seos menstruatsioonitsükliga,K00-K93,1
1930,. Kahtlus.,None,1
1931,Raseduse kahtlus- ei kinnitunud,Z00-Z99,1
1932,Laperdusarütmia paroksüsmid Holter-monitooringu alusel,I00-I99,1
1933,Tsükli häire,N00-N99,1
1934,Kahtlustatud haigust ei leitud,Z00-Z99,1
1935,Tsükliväline veritsus,N00-N99,1
1936,Köhavariantne astma,J00-J99,1
1937,Rahutute jalgade sündroom ?,G00-G99,1
1938,Bilateraalne vasak > parem,M00-M99,1
1939,/ parem õlaliiges/,M00-M99,1
1940,Reumaatiline aordi(klapi)stenoos (bioprotees),I00-I99,1
1941,Fibroadenoomid paremas rinnas,C00-D48,1
1942,"Tasakaaluhäired, alumise spastilise paraparees.",G00-G99,1
1943,"Seedeprobleemid ,refluks,naha sügelemine,suu kuivus",Z00-Z99,1
1944,Küünarnukis ja randmeliigeses,M00-M99,1
1945,Küünrakontusioon [-põrutus] verevalumiga bursasse,S00-T98,1
1946,Mõõdukas püsiobstruktsioon,J00-J99,1
1947,Ravi katkestanud,J00-J99,1
1948,Vasakul kaelalihased,M00-M99,1
1949,Vasaku tonsilli abstsess,J00-J99,1
1950,Põlvekontusioon [põrutus] vasakul,S00-T98,1
1951,Radiculopathia thoracalis,M00-M99,1
1952,. kinnine,None,1
1953,"Sideme vahetus, õmbluste eemaldamine",Z00-Z99,1
1954,Vasaku reiekontusioon,S00-T98,1
1955,Tümpanoplastikajärgne vasakul,H60-H95,1
1956,Vasakul tuharal,L00-L99,1
1957,Muud esmased koksartroosid-parem.puusaliig.,M00-M99,1
1958,Vasemal õlavõõtmel.,G00-G99,1
1959,Muud täpsustatud peavalusündroomid    .,G00-G99,1
1960,Krooniline pingepeavalu.,G00-G99,1
1961,Ligamendi põletik?,M00-M99,1
1962,Pöiall parem,M00-M99,1
1963,Kahepoolne karpaalkanali sündroom.,G00-G99,1
1964,/ bimalleolaarne murd.,None,1
1965,Parkinsonistliku sündroomiga,I00-I99,1
1966,Raviga kontrolli all,J00-J99,1
1967,. Perforeerunud sapipõis. Sepsis,K00-K93,1
1968,/status post operatsionem/,N00-N99,1
1969,Võõrkeha granuloom.,L00-L99,1
1970,Parema õla valu,M00-M99,1
1971,"Vasakul, kahtlus seenele",H60-H95,1
1972,"Nina all, hemangioomi järgne",L00-L99,1
1973,Scimitari sündroom,Q00-Q99,1
1974,Luutihedus osteopeenia faasis,R00-R99,1
1975,Ninaesiku ragaad,J00-J99,1
1976,+ Tuumor?,K00-K93,1
1977,Tservikogeenne peavalu,G00-G99,1
1978,Ravimite tarvitamine perikontseptsioni perioodil,Z00-Z99,1
1979,"Kodutolmulesta allergia, kahtlus astmale",J00-J99,1
1980,Üla- ja alalaul odex,S00-T98,1
1981,Mõlem.Väljapöörd-suurvarvas (omandatud),M00-M99,1
1982,"Operatiivselt korrigeeritud
operatiivselt korrigeeritud",Q00-Q99,1
1983,Pityriasis lichenoides chronica(morfoloogia),L00-L99,1
1984,Cysta endometrioides bilateralis .,N00-N99,1
1985,- vasak säär.,I00-I99,1
1986,Emaka subtotaalne amputatsioonijärgne seisund.,N00-N99,1
1987,Dermatitis dyshidrotica pedum,L00-L99,1
1988,Op-tud parem puusaliiges. protees,M00-M99,1
1989,Akustilis-gnostiline afaasia (raske),G00-G99,1
1990,. Astmahoog.,J00-J99,1
1991,Cysta vaginae,N00-N99,1
1992,Müofastsiaalne valu vasakul kaela-õlavöötmes,M00-M99,1
1993,Müokardiidi kahtlus,Z00-Z99,1
1994,"Gonarthrosis bilateralis
Gonarthrosis bilateralis",M00-M99,1
1995,Kaasuvalt liited kõhukoopas,K00-K93,1
1996,"Roiete hulgimurd, kinnine, paremal",None,1
1997,Pideva iiveldusega.,K00-K93,1
1998,Mõlemapoolne vasemal > paremal,G00-G99,1
1999,Gonartrosis bilateralis,M00-M99,1
2000,Hilistekkeline raske astma,J00-J99,1
2001,Ebakindlus jalgades,R00-R99,1
2002,Anaemia gravidarum.,Z00-Z99,1
2003,"Kombineeritud: seniilne, epilepsia",M00-M99,1
2004,- ventrik  ekstras saged.,I00-I99,1
2005,ESS-Mirena soov.,Z00-Z99,1
2006,"Raske, aPAP ravi testimine",G00-G99,1
2007,Thrombosis sinus venosi?,I00-I99,1
2008,Küüne vigastus,S00-T98,1
2009,- veriköha,J00-J99,1
2010,Parema õlaliigese endoprotees.,Z00-Z99,1
2011,Opereeritud müoom,N00-N99,1
2012,Anamneesis südamerütmihäired.,O00-O99,1
2013,. Klebsiella oxytoca,J00-J99,1
2014,Esmaavastatud diabeet,E00-E90,1
2015,-kahtlus köhavariantsele astmale,J00-J99,1
2016,Medikam. abordi järgselt,Z00-Z99,1
2017,- vasak hüppeliiges,M00-M99,1
2018,"Fastum geel, põlvedel",L00-L99,1
2019,Keelepära tonsillid,J00-J99,1
2020,Põlvekontusioon [põrutus]- vasem põlveliiges,S00-T98,1
2021,Endometrioos ?,N00-N99,1
2022,?  Ebaselge artriit,M00-M99,1
2023,. Fluidometra.,N00-N99,1
2024,"Algav seniilkatarakt, odex",H00-H59,1
2025,Abordi järgne tervistumine,Z00-Z99,1
2026,"Elamutolmulestad, kassi- koera epiteel",J00-J99,1
2027,Verekiud rögas,R00-R99,1
2028,Randmed bilat,M00-M99,1
2029,Parem pöial,M00-M99,1
2030,Düsplaasia ?,N00-N99,1
2031,Fascitis plantaris bilat.,M00-M99,1
2032,Serratia marcescens,J00-J99,1
2033,Et intramuraalne,C00-D48,1
2034,- mõlemapoolne,M00-M99,1
2035,Parem randmekanal,G00-G99,1
2036,- armisong vasakul alakõhus.,K00-K93,1
2037,Postinfektsioosne köha,J00-J99,1
2038,Kahtlus takistatud defekatsiooni sündroomile,K00-K93,1
2039,Auraga migreen [klassikaline migreen]?,G00-G99,1
2040,- peaaju kontusioon,None,1
2041,Kahtlus neerufunktsioonihäirele,Z00-Z99,1
2042,Mõlema rinna fibrotsüstilised muutused,N00-N99,1
2043,Herpesviirusnakkused [herpes simplex]( korduv),A00-B99,1
2044,Enam parem,G00-G99,1
2045,Vasakul hemiparees,I00-I99,1
2046,Intramuraalne ja subseroosne sõlm,C00-D48,1
2047,Osalina mullheidik?,O00-O99,1
2048,Esmakordne paroksüsm,I00-I99,1
2049,Saktosalpinks paremal,N00-N99,1
2050,Jala sekundaarne lümfiturse,I00-I99,1
2051,Hulgiliigeste haaratus,M00-M99,1
2052,Günekoloogilist patoloogiat ei leitud,Z00-Z99,1
2053,Fikseeritud erüteem,Z00-Z99,1
2054,Pärilik mikrosfärotsütaarne aneemia,D50-D89,1
2055,Reumatol. haiguse suhtes.,Z00-Z99,1
2056,Parempoolne krooniline,N00-N99,1
2057,"Infektsioonijärgne, lahenenud",G00-G99,1
2058,Allergia Acyclovirile,R00-R99,1
2059,Mõlemad randmed,S00-T98,1
2060,"Kahtlus, mis ei kinnitunud",S00-T98,1
2061,Primarne biliaarne kolangiit,K00-K93,1
2062,Uuritud infektsioonhaiguste suhtes,Z00-Z99,1
2063,Barretti metaplaasia,K00-K93,1
2064,Pernitsioosne aneemia,D50-D89,1
2065,"Mikrokartsinoom, thyreoidectomia",C00-D48,1
2066,Atüüpiline (kaelal),C00-D48,1
2067,"Munajuha[de]tekkene naiseviljatus
kaasuvana endometrioos",N00-N99,1
2068,/sataus post/,J00-J99,1
2069,Kuivnahksus kandadel,L00-L99,1
2070,Parema käe esimene sõrm,L00-L99,1
2071,Liigesevalu - puusaliigesed,M00-M99,1
2072,. plica cubiti lateralis?,M00-M99,1
2073,Parem põial,M00-M99,1
2074,..Krooniline gastriit?Enterokoliit?,R00-R99,1
2075,Vasem pöial,M00-M99,1
2076,/ neurilemmoma,C00-D48,1
2077,Varasem müokardiinfarktz,I00-I99,1
2078,Paremal kuulmekile plastikajärgne perf,H60-H95,1
2079,Oesophagitis ?,Z00-Z99,1
2080,. Cephalgia sympthomatica.,G00-G99,1
2081,Radikulopaatia cervicalis. Plexuse kahjustus?,M00-M99,1
2082,Vasak õlavööde.,M00-M99,1
2083,. Õlapiirkond,None,1
2084,"Kahtlus, alustab prooviraviga",J00-J99,1
2085,Bilat pöidlal,M00-M99,1
2086,Kaela-rinnaosa piirkond?,None,1
2087,Täpsustamata reuma. Fibromüalgia,M00-M99,1
2088,Paremal kõrvanibul,L00-L99,1
2089,Tugevate valude ja liikumishäirega,M00-M99,1
2090,. Õlavars,None,1
2091,-köhavariante?kerge kulg,J00-J99,1
2092,/lülisamba patoloogia/,Z00-Z99,1
2093,- jalad,G00-G99,1
2094,".ägenemine, parempoolne",M00-M99,1
2095,/luksatsioon paremal,M00-M99,1
2096,/unearterite stenoos/,Z00-Z99,1
2097,. Krooniline talumatu valu,R00-R99,1
2098,Vasakul abstsedeerunud,J00-J99,1
2099,"Rakenduse,ülekoormushaigus kutsehaigusena",M00-M99,1
2100,Mao düspepsia,K00-K93,1
2101,Täpsustamata äge konjunktiviit odex,H00-H59,1
2102,Endometriosis genitalis,N00-N99,1
2103,Medikamentoosse abordi järgne kontroll,Z00-Z99,1
2104,Vasakull pool,G00-G99,1
2105,Tsüstiline fibroos,N00-N99,1
2106,Hüpergonadotroopne hüpogonadism,N00-N99,1
2107,"Vasakul õlavarrel
vasakul õlavarrel",L00-L99,1
2108,Eesmise huule pikenemine,N00-N99,1
2109,"Kaltsifikaadid , pankreatogeenne diabeet",K00-K93,1
2110,Anamneesis dermatiidi põdemised,Z00-Z99,1
2111,Postinfektsioosne köha,Z00-Z99,1
2112,Ebaselge põhjusega,L00-L99,1
2113,Parema sisemise unearteri oklusioon,I00-I99,1
2114,Tupe tsüst,N00-N99,1
2115,.Ägenemiste ja remissioonidega kulg.,G00-G99,1
2116,Testid infektsioonhaiguste suhtes,Z00-Z99,1
2117,Astma ja allergiline riniit,O00-O99,1
2118,Kahtlus pahaloomususele,K00-K93,1
2119,Parem säär,S00-T98,1
2120,Hoidub submukoosele,C00-D48,1
2121,"Kahepoolne, vasak käsi enam",G00-G99,1
2122,"Keskmise/raske raskusega,  aC-PAP ravil",G00-G99,1
2123,Haigestumine taandunud,J00-J99,1
2124,Opereeritud paremal,H60-H95,1
2125,Ebaselge infektsioonikolle,Z00-Z99,1
2126,Määrimine menstruatsioonijärgselt ja eelselt,N00-N99,1
2127,Subakromiaalne bursiit vasakul,M00-M99,1
2128,"Vasakul> paremal
vasakul> paremal",H60-H95,1
2129,Paremal kahtlus otoskleroosile..,H60-H95,1
2130,"Igapäevane, krooniline",G00-G99,1
2131,Pikaajaline köha,Z00-Z99,1
2132,Bilat hüppeliigesed,M00-M99,1
2133,Vasak põlveliiges endoproteesitud,M00-M99,1
2134,Vasak põlvel.,M00-M99,1
2135,Jälgimine võimaliku maksahaiguse suhtes,Z00-Z99,1
2136,Vasaku kõrva piirkonna põrutus,S00-T98,1
2137,Paremal kolmiknärvi neuralgia?,R00-R99,1
2138,Emakalea konisatsioon,Z00-Z99,1
2139,Krooniline hepatiit ebaselge geneesiga,Z00-Z99,1
2140,Parempoolse seemneväädi hüdrotseele,N00-N99,1
