,analysis_name,analysis_substrate,parameter_code,parameter_name,unit,count,System,Pleural,Pericardial,SerPla,VenoseBlood,CapillaryBlood,ArterialBlood,CSF,Blood,Plasma,Serum,Urine
17912,"Amülaas, pankreasespetsiifiline seerumis",nan,S-AmylP,S-AmylP,-,20,,False,False,False,False,False,False,False,False,False,True,False
17913,Hematoloogilised uuringud,nan,157,B-Diff-NEUT-ar(Neutrofiilide absoluut arv),10 l,1,,False,False,False,False,False,False,False,True,False,False,False
17921,Raud seerumis,nan,S-Fe,S-Fe,mkmol/l,14,,False,False,False,False,False,False,False,False,False,True,False
17924,Müogloglobiin seerumis/plasmas,nan,"S,P-Myogl",nan,,1,,False,False,True,False,False,False,False,False,False,False,False
17928,Vere automaatuuring 5-osalise leukogrammiga,nan,B-CBC+Diff,BASO#,10^9/l,488,,False,False,False,False,False,False,False,True,False,False,False
17930,fS-Fol,nan,nan,nan,,1,,False,False,False,False,False,False,False,False,False,True,False
17934,Laboratoorne hematoloogia,nan,127,MC,fL,7,,False,False,False,False,False,False,False,True,False,False,False
17936,Hematoloogilised uuringud,nan,778,Kepptuumsed leukotsüüdi,%,8,,False,False,False,False,False,False,False,True,False,False,False
17938,Vere automaatuuring 5-osalise leukogrammiga,nan,vB1-CBC-Diff,"MCH, pg",.,242,,False,False,False,False,False,False,False,True,False,False,False
17939,Hematoloogilised uuringud,nan,22,3 B-Diff-LYMPH-arv(Lümfotsüüdid absoluutarv),10 l,2,,False,False,False,False,False,False,False,True,False,False,False
17942,Kliiniline vereanalüüs,nan,B-HbA1c(glükohemoglobiin),B-HbA1c (glükohemoglobiin),,28,,False,False,False,False,False,False,False,True,False,False,False
17944,Kliiniline vereanalüüs,nan,EO#,EO#,,9,,False,False,False,False,False,False,False,True,False,False,False
17945,Kreatiinkinaasi MB isoensüüm,nan,B-CK-MBm,B-CK-MBm,ng/mL,83,,False,False,False,False,False,False,False,True,False,False,False
17946,Vereäige mikroskoopia,nan,B-Smear-m,Skisotsüüdid,-,1,,False,False,False,False,False,False,False,True,False,False,False
17947,Luupusantikoagulandid,nan,P-LA,Sõeluuring,-,15,,False,False,False,False,False,False,False,False,True,False,False
17948,Valk seerumis (üldvalk),nan,S-Prot,S-Prot,-,31,,False,False,False,False,False,False,False,False,False,True,False
17952,Gastriin paastuseerumis,nan,fS-Gastr,fS-Gastr,pmol/l,3,,False,False,False,False,False,False,False,False,False,True,False
17955,Hemogramm viieosalise leukogrammiga ja normoblastidega,nan,B-CBC-Diff-NRBC,EO%,%,2,,False,False,False,False,False,False,False,True,False,False,False
17957,Troponiin I (kardiaalne),nan,P-cTnI,"Troponiin I, kardiaalne",ug/L,277,,False,False,False,False,False,False,False,False,True,False,False
17960,Immuunglobuliin G indeks,nan,CSF-IgG-ind,S-Alb (trb),g/L,3,,False,False,False,False,False,False,True,False,False,True,False
17961,Biokeemia labor,nan,10489,S-Urea,mmol/l,872,,False,False,False,False,False,False,False,False,False,True,False
17963,Välisanalüüsid,nan,10033,S-ANA Ig G(Tuumavastane Ig G),,6,,False,False,False,False,False,False,False,False,False,True,False
17965,Hematoloogilised uuringud,nan,5710,HC(Hematokrit),%,6,,False,False,False,False,False,False,False,True,False,False,False
17967,ENA paneel,nan,S-ENA,RNP Ak,<ANONYM> unit,1,,False,False,False,False,False,False,False,False,False,True,False
17968,Kliiniline vereanalüüs,nan,MONO#(monotsüütidearv),MONO# (monotsüütide arv),,2,,False,False,False,False,False,False,False,True,False,False,False
17969,Vere automaatuuring 3-osalise leukogrammiga,nan,B-A3Diff,nan,10'6mik/L,1,,False,False,False,False,False,False,False,True,False,False,False
17970,Välisanalüüsid,nan,10014,S-M pneumoniae Ig(Mycoplasma pneumoniae vastane IgM),,1,,False,False,False,False,False,False,False,False,False,True,False
17971,Laboratoorne hematoloogia,nan,76,MPV,fL,35,,False,False,False,False,False,False,False,True,False,False,False
17975,CBC-Diff Vere automaatuuring 5-osalise leukogrammiga,nan,B-CBC-5Diff,RBC,10^12/l,16,,False,False,False,False,False,False,False,True,False,False,False
17980,Biokeemia analüüs,täisveri,S-a2-glAlfa-2globuliinid,S-a2-gl Alfa-2 globuliinid,,1,,False,False,False,False,False,False,False,False,False,True,False
17981,Immuunmeetoditel uuringud,nan,nan,S-AGA IgG / deamideeritud gliadiini vastane IgG seerumis,,1,,False,False,False,False,False,False,False,False,False,True,False
17983,FP3 spetsiifiline IgE allergeenide segu suhtes,nan,S2-fp3_IgE,"IgE fp3 (nisu, kaer, mais, seesami seemned, tatar)",kIU/l,2,,False,False,False,False,False,False,False,False,False,True,False
17984,Progesteroon seerumis/plasmas,nan,"S,P-Prog","S,P-Prog",-,1,,False,False,True,False,False,False,False,False,False,False,False
17988,"Paratüriin ehk parathormoon, plasmas",nan,S-PTH,nan,pmol/L,5,,False,False,False,False,False,False,False,False,True,True,False
17989,Hematoloogilised uuringud,nan,13,2 B-RBC(Erütrotsüüdid veres),10 l,6,,False,False,False,False,False,False,False,True,False,False,False
17993,Hematoloogilised uuringud,nan,135,B-SR(Erütrotsüütide settekiirus Pantshenkovi järgi),mm/h,13,,False,False,False,False,False,False,False,True,False,False,False
17994,Immonoglobuliin M,nan,S1-IgM,S1-IgM,-,4,,False,False,False,False,False,False,False,False,False,True,False
17999,Hematoloogilised uuringud,nan,2467,B-Diff-Eo-ar,10 l,5,,False,False,False,False,False,False,False,True,False,False,False
18000,C reaktiivne valk,nan,P-CRP,P-CRP,mg/L,224,,False,False,False,False,False,False,False,False,True,False,False
18003,Kaltsium (ioniseeritud) seerumis,nan,S-iCa,nan,mmol/l,24,,False,False,False,False,False,False,False,False,False,True,False
18006,CBC-Diff Vere automaatuuring 5-osalise leukogrammiga,nan,B-CBC-5Diff,NEUT#,10^9/l,16,,False,False,False,False,False,False,False,True,False,False,False
18008,"25-OH vitamiin D, seerumist",nan,S-25(OH)D3,25-OH vitamiin D,nmol/L,2,,False,False,False,False,False,False,False,False,False,True,False
18013,Seroloogiline analüüs,nan,OtseneCoombsitest66411,Otsene Coombsi test 66411,,6,,False,False,False,False,False,False,False,False,False,True,False
18014,Bilirubiin (konjugeeritud) (direktne bilirubiin) seerumis,nan,S-Bil-conj,Bilirubiin (konjugeeritud) (direktne bilirubiin),µmol/l,127,,False,False,False,False,False,False,False,False,False,True,False
18018,ABO-veregrupi kontroll veredoosil/patsiendil,nan,B-ABO,1. ABO veregrupp,-,324,,False,False,False,False,False,False,False,True,False,False,False
18019,Glükoosi taluvuse test (1 tund peale koormust),nan,P-GTT-1,1 tund peale glükoosi manustamist,mmol/L,13,,False,False,False,False,False,False,False,False,True,False,False
18022,"Vere automaatuuring 5-osalise leukogrammiga,normoblastidega ja retikulotsüütidega",nan,B-CBC+Diff+NRBC+RET,NEUT%,%,9,,False,False,False,False,False,False,False,True,False,False,False
18023,Hematoloogilised uuringud,nan,609,2 B-Plt(Trombotsüütide arv),/nL,5,,False,False,False,False,False,False,False,True,False,False,False
18024,Vere automaatuuring 5-osalise leukogrammiga ja retikulotsüütidega,nan,B-CBC+Diff,MCH,pg,8,,False,False,False,False,False,False,False,True,False,False,False
18025,Hematoloogilised uuringud,nan,5712,#MID,10 U/l,50,,False,False,False,False,False,False,False,True,False,False,False
18030,Transferriin immuunturbidimeetrilisel meetodil,nan,fS-Transf,IgM,g/l,3,,False,False,False,False,False,False,False,False,False,True,False
18035,Hematoloogilised uuringud,nan,686,HCT(Hematokrit),%,1,,False,False,False,False,False,False,False,True,False,False,False
18037,Biokeemilised uuringud,nan,3902,S-Gluc(Glükoos seerumis),mmol/l,50,,False,False,False,False,False,False,False,False,False,True,False
18041,täisveri,nan,B-täisveri,nan,10 12 /l,1,,False,False,False,False,False,False,False,True,False,False,False
18042,Immuunmeetoditel uuringud,seerum,Cort/Kortisool,Cort / Kortisool,,47,,False,False,False,False,False,False,False,False,False,True,False
18044,Kliiniline vere ja glükohemoglobiini analüüs,nan,nan,Howelli-Jolly kehakesed,,1,,False,False,False,False,False,False,False,True,False,False,False
18046,Prostataspetsiifiline antigeen (3 generatsiooni test) seerumis,nan,S-PSA3,S-PSA3,µg/l,3,,False,False,False,False,False,False,False,False,False,True,False
18048,täisveri,nan,B-täisveri,MCV,fl,213,,False,False,False,False,False,False,False,True,False,False,False
18052,Myc. pneum. IgG antikehad,nan,nan,S-aMyc.pn.IgG,EIU,7,,False,False,False,False,False,False,False,False,False,True,False
18055,Kliiniline vere ja glükohemoglobiini analüüs,nan,Plasmarakud,Plasmarakud,,28,,False,False,False,False,False,False,False,True,False,False,False
18057,Hematoloogilised uuringud,nan,615,12 B-RDW(Erütrotsüütide suurusjaotuvus),%,1,,False,False,False,False,False,False,False,True,False,False,False
18063,vereäige mikroskoopia,nan,B-Smear,metamüelotsüüdid,-,21,,False,False,False,False,False,False,False,True,False,False,False
18064,Immuunmeetoditel uuringud,nan,nan,S-dsDNAAb / DNA kaksikahela vastane IgG seerumis,,4,,False,False,False,False,False,False,False,False,False,True,False
18065,"Vere automaatuuring 5-osalise leukogrammiga,normoblastidega ja retikulotsüütidega",nan,B-CBC+Diff+NRBC+RET,P-LCR,%,9,,False,False,False,False,False,False,False,False,True,False,False
18068,LTKH allhanked,nan,1366,S-C trachomatis IgA(Chlamydia trachomatis vastane IgA),,6,,False,False,False,False,False,False,False,False,False,True,False
18069,Hemogramm,nan,B-CBC,P-LCR,%,250,,False,False,False,False,False,False,False,False,True,False,False
18070,Hematoloogilised uuringud,nan,747,Er.poikilotsütoos,korda,284,,False,False,False,False,False,False,False,True,False,False,False
18073,Automaatuuring,nan,M-Automaatuuring,HCT,%,127,,False,False,False,False,False,False,False,True,False,False,False
18082,Kliinilise keemia uuringud,nan,816,fS-Transf.sa(Transferriini saturatsioon),%,43,,False,False,False,False,False,False,False,False,False,True,False
18084,Hemoglobiini fraktsioonid venoosses veres,nan,B-Hb-Fr,MetHb,%,2,,False,False,False,False,False,False,False,True,False,False,False
18092,TSH,nan,S-TSH,S-TSH,mlU/l,6,,False,False,False,False,False,False,False,False,False,True,False
18094,Biokeemia analüüs,nan,nan,S-CK (kreatiniini kinaas),,18,,False,False,False,False,False,False,False,False,False,True,False
18095,Biokeemia analüüs,seerum,S-LDL-Chol(LDLkolesterool),S-LDL-Chol (LDL kolesterool),,10,,False,False,False,False,False,False,False,False,False,True,False
18096,Glükoos seerumis,nan,S_-Glük,S <ANONYM>,mmol/l,1068,,False,False,False,False,False,False,False,False,False,True,False
18099,Hüübimissüsteemi uuringud,nan,823,P-D-Di(D-dimeerid),µg/ml,242,,False,False,False,False,False,False,False,False,True,False,False
18100,Progesteroon,nan,S-Prog,S-Prog,nmol/l,81,,False,False,False,False,False,False,False,False,False,True,False
18101,Kliiniline vere ja glükohemoglobiini analüüs,nan,nan,MCHC,,14,,False,False,False,False,False,False,False,True,False,False,False
18102,Vereäige mikroskoopia,nan,B1-Smear-m,Plasmarakud,%,3,,False,False,False,False,False,False,False,True,False,False,False
18105,Östradiool seerumis,nan,S-E2,S-E2,pg/ml,14,,False,False,False,False,False,False,False,False,False,True,False
18107,21-hüdroksülaasi vastane IgG seerumis,nan,S-21OH_IgG,S-21OH IgG,kU/l,1,,False,False,False,False,False,False,False,False,False,True,False
18108,Hematoloogilised uuringud,nan,739,Müelotsüüdid,%,39,,False,False,False,False,False,False,False,True,False,False,False
18111,Hematoloogilised uuringud,nan,2208,PD(Trombotsüütide jaotuvus mahujärgi. e. trombotsüütide anisotsütoosimäär),%,7,,False,False,False,False,False,False,False,True,False,False,False
18114,Hematoloogilised uuringud,nan,627,3 B-Eo#(Eosinofiilide arv),/nL,3,,False,False,False,False,False,False,False,True,False,False,False
18115,Kliiniline vereanalüüs,nan,LYM%(lümfotsüütidesuhtarv),LYM% (lümfotsüütide suhtarv),,1210,,False,False,False,False,False,False,False,True,False,False,False
18117,Hematoloogilised uuringud,nan,398,MCV,fL,16,,False,False,False,False,False,False,False,True,False,False,False
18119,Laktaadi dehüdrogenaas seerumis (kineetika),nan,S-LDH,Laktaadi dehüdrogenaas seerumis (kineetika) U/l,U/l,27,,False,False,False,False,False,False,False,False,False,True,False
18120,Vitamiin B12,nan,S-B12,S-B12,pmol/L,110,,False,False,False,False,False,False,False,False,False,True,False
18121,Chlamydia trachomatise vastased IgG antikehad,nan,S1-aCtrG,S1-aCtrG,-,1,,False,False,False,False,False,False,False,False,False,True,False
18141,Hematoloogilised uuringud,nan,1872,Prolümfotsüüdid,%,1,,False,False,False,False,False,False,False,True,False,False,False
18143,CBC-Diff Vere automaatuuring 5-osalise leukogrammiga,nan,B-CBC-5Diff,MPV,fl,16,,False,False,False,False,False,False,False,True,False,False,False
18144,Vere automaatuuring 3-osalise leukogrammiga,nan,B-A3Diff,PDW,fl,154,,False,False,False,False,False,False,False,True,False,False,False
18145,Laboratoorne hematoloogia,nan,66,MCHC,g/l,35,,False,False,False,False,False,False,False,True,False,False,False
18147,Doonorvere sobivusproov geeltehnikaga,nan,B-XmB-g,2. sobivusproov,-,125,,False,False,False,False,False,False,False,True,False,False,False
18148,Vere automaatuuring 5-osalise leukogrammiga ja retikulotsüütidega,nan,B-CBC+Diff,HGB,g/l,8,,False,False,False,False,False,False,False,True,False,False,False
18149,P-APTT,nan,nan,P-APTT,sek.,9,,False,False,False,False,False,False,False,False,True,False,False
18151,Kilpnääret stimuleeriv hormoon seerumis/plasmas,nan,"S,P-TSH",nan,,3,,False,False,True,False,False,False,False,False,False,False,False
18153,Vere automaatuuring 5-osalise leukogrammiga,nan,B-CBC+Diff,RBC Erütrotsüüdid,10*12/L,1881,,False,False,False,False,False,False,False,True,False,False,False
18158,Doonorvere sobivusproov geeltehnikaga,nan,B-XmB-g,(66408)Rh-fenotüüp,-,3,,False,False,False,False,False,False,False,True,False,False,False
18163,Biokeemilised uuringud,nan,506,S-Trigl(Triglütseriidid seerumis),mmol/l,5,,False,False,False,False,False,False,False,False,False,True,False
18164,LTKH allhanked,nan,143604,S-AQP4 Ig(Aquaporin-4 vastane IgG),,2,,False,False,False,False,False,False,False,False,False,True,False
18165,"Digoksiin, seerumist",nan,S-Digox,Digoksiin,ng/mL,6,,False,False,False,False,False,False,False,False,False,True,False
18166,Immuunmeetoditel uuringud,seerum,d73/spIgEGlycophagusdom,d73 / sp IgE Glycophagus dom,,1,,False,False,False,False,False,False,False,False,False,True,False
18167,"Hemogramm viieosalise leukogrammiga, normoblastidega ja retikulotsüütidega",nan,B-CBC-5DIFF-NRBC-RET,NRBC#,10\9/l,28,,False,False,False,False,False,False,False,True,False,False,False
18168,Prostataseptiline antigeen,nan,S-PSA,Prostataspetsiifiline antigeen,ng/ml,19,,False,False,False,False,False,False,False,False,False,True,False
18169,Vere automaatuuring leukogrammita X,nan,B-CBC,RDW,%,30,,False,False,False,False,False,False,False,True,False,False,False
18170,Hematoloogilised uuringud,nan,70902,Megakarüotsüüdid,%,1,,False,False,False,False,False,False,False,True,False,False,False
18171,Biokeemia analüüs,nan,S-Prot-Fr(valkudefraktsioonidelektroforeetiliselt),S-Prot-Fr (valkude fraktsioonid elektroforeetiliselt),,156,,False,False,False,False,False,False,False,False,False,True,False
18172,Vere automaatuuring 3-osalise leukogrammiga,nan,B-A3Diff,NEUT#,10*9/l,9,,False,False,False,False,False,False,False,True,False,False,False
18173,CBC-5Diff Hemogramm viieosalise leukogrammiga,nan,B-CBC-5Diff,LYMPH#,10^9/l,866,,False,False,False,False,False,False,False,True,False,False,False
18174,Hemogramm viieosalise leukogrammiga,nan,B-CBC-Diff,MCHC,g/L,15,,False,False,False,False,False,False,False,True,False,False,False
18184,Kusihape seerumis,nan,S1-UA,S1-UA,µmol/l,3,,False,False,False,False,False,False,False,False,False,True,False
18185,Valkude fraktsioonid seerumis elektroforeetiliselt,nan,S-Prot-fr,a1 globuliin,-,13,,False,False,False,False,False,False,False,False,False,True,False
18188,Biokeemia analüüs,nan,fS-Gluc(glükoos),fS-Gluc (glükoos),,184,,False,False,False,False,False,False,False,False,False,True,False
18190,Hematoloogilised uuringud,nan,71880,B-HbA1C(Glükeeritud hemoglobiini fraktsioon A1c),%,628,,False,False,False,False,False,False,False,True,False,False,False
18191,LTKH allhanked,nan,1368,fS-C-pept(C-peptiid),pmol/l,10,,False,False,False,False,False,False,False,False,False,True,False
18193,Hematoloogilised uuringud,nan,621,12 B-Eo%(Eosinofiilide suhtarv),%,1,,False,False,False,False,False,False,False,True,False,False,False
18194,Hemogramm,nan,B-Hemo,Neutrofiilide toksiline teralisus,-,2,,False,False,False,False,False,False,False,True,False,False,False
18195,Hematoloogilised uuringud,nan,690,MCH(Keskmine hemoglobiini hulk erütrotsüüdis),pg,360,,False,False,False,False,False,False,False,True,False,False,False
18196,Fosfaat,nan,S-P,S-P,mmol/L,2,,False,False,False,False,False,False,False,False,False,True,False
18201,Hematoloogilised uuringud,nan,626,8 B-Baso#(Basofiilide arv),/nL,1,,False,False,False,False,False,False,False,True,False,False,False
18204,Hematoloogilised uuringud,nan,5695,MCH(Keskmine hemoglobiini konsentratsioon erütrotsüüdis),g/l,6,,False,False,False,False,False,False,False,True,False,False,False
18205,Bordetella pertussis PT IgA antikehad,nan,nan,S-aBord.pertus.IgA,IU/mL,3,,False,False,False,False,False,False,False,False,False,True,False
18206,"Mycoplasma pneumoniae vastased antikehad, vereseerumis",nan,S-aMypn,Mycoplasma pneumoniae vastased antikehad,-,2,,False,False,False,False,False,False,False,False,False,True,False
18207,Follitropiin e. foliikuleid stimuleeriv hormoon,nan,S-FSH,S-FSH,IU/L,1,,False,False,False,False,False,False,False,False,False,True,False
18210,Immuunglobuliin M seerumis,nan,S-IgM,S-IgM,g/l,145,,False,False,False,False,False,False,False,False,False,True,False
18211,Kusihape,nan,S-UA,S-UA,umol/L,225,,False,False,False,False,False,False,False,False,False,True,False
18216,Tuumavastane IgG seerumis,nan,S-ANA_IgG,Vastus,-,155,,False,False,False,False,False,False,False,False,False,True,False
18218,Beeta-2-glükoproteiin1 vastased antikehad seerumis,nan,S-b2-GP1_Ab,väärtus,U/mL,62,,False,False,False,False,False,False,False,False,False,True,False
18223,Biokeemia analüüs,täisveri,S-LDL-Chol(LDLkolesterool),S-LDL-Chol (LDL kolesterool),,1,,False,False,False,False,False,False,False,False,False,True,False
18224,Vere automaatuuring 5-osalise leukogrammiga,nan,B1-CBC+Diff,IG% Ebaküpsete granulotsüüdide suhtarv,%,3,,False,False,False,False,False,False,False,True,False,False,False
18227,Kliiniline vere ja glükohemoglobiini analüüs,nan,Hemogrammleukogrammita-CBC,Hemogramm leukogrammita - CBC,,252,,False,False,False,False,False,False,False,True,False,False,False
18229,Hematoloogilised uuringud,nan,155,B-Diff-LYMPH-ar(Lümfotsüütide absoluutarv),10 l,1,,False,False,False,False,False,False,False,True,False,False,False
18230,Hematoloogilised uuringud,nan,23,1 B-GR-arv(Garnulotsüütide arv),10 l,6,,False,False,False,False,False,False,False,True,False,False,False
18234,Vitamiin B12,nan,S2-B12,S2-B12,pmol/L,1,,False,False,False,False,False,False,False,False,False,True,False
18236,Välisanalüüsid,nan,10608,"S-Ca-Ion(Kaltsium,ioniseeritud,seerumis)",,3,,False,False,False,False,False,False,False,False,False,True,False
18239,Hemogramm leukotsüütide diferentsiaalloendusega (vere automaatuuring 5-osalise leukogrammiga) ja normoblastidega,nan,B-CBC+Diff+NRBC,LYMPH%,%,4,,False,False,False,False,False,False,False,True,False,False,False
18240,Kasvajaantigeen HE4 seerumis,nan,S-HE4,HE4,pmol/L,10,,False,False,False,False,False,False,False,False,False,True,False
18242,CBC-5Diff Hemogramm viieosalise leukogrammiga,nan,B-CBC-5Diff,BASO%,%,866,,False,False,False,False,False,False,False,True,False,False,False
18249,Hüübimissüsteemi uuringud,nan,147187,P-PC(Proteiin C),%,6,,False,False,False,False,False,False,False,False,True,False,False
18251,Vere automaatuuring leukogrammita,nan,B-CBC,Trombotsüüdid 10E9/l,10E9/l,246,,False,False,False,False,False,False,False,True,False,False,False
18255,T/B-lümfotsüütide uuring,nan,B-Lymph,CD3+4+/CD3+8+,-,4,,False,False,False,False,False,False,False,True,False,False,False
18256,Kartsinoembrüonaalne antigeen,nan,S-CEA,S-CEA,µg/l,6,,False,False,False,False,False,False,False,False,False,True,False
18257,Gliadiinivastased IgG antikehad,nan,S-aGA-G,S-aGA-G,RU/mL,1,,False,False,False,False,False,False,False,False,False,True,False
18258,Naatrium,nan,S-Na,S-Na,mmol/L,1095,,False,False,False,False,False,False,False,False,False,True,False
18259,Kardiomarkerid,nan,380,S-hsCRV(high sensitive -CRV),mg/l,37,,False,False,False,False,False,False,False,False,False,True,False
18260,IP8 spetsiifiline IgE allergeenide segu suhtes,nan,S2-ip8_IgE,"ip8 (dermatophagoides pternossinus, kassiepiteel, koerakõõm, põldtimut, kultiv",kU/L,21,,False,False,False,False,False,False,False,False,False,True,False
18262,Üksikallergeeni d1 (DERMATOPH.PTERONYSSINUS) vastased IgE antikehad seerumis,nan,S-ad1,nan,kU/l,12,,False,False,False,False,False,False,False,False,False,True,False
18264,Ektsraheeritavate tuuma- ja tsütoplasmaantigeenide vastased antikehad seerumis,nan,S-aENA,anRNP/Sm,-,10,,False,False,False,False,False,False,False,False,False,True,False
18267,Biokeemia analüüs,seerum,eGFRhinnangulineglomerulaarfiltratsioonikiirus,eGFR hinnanguline glomerulaarfiltratsiooni kiirus,,1,,False,False,False,False,False,False,False,False,False,True,False
18270,"Kortisool,vereseerumist",nan,S-Cort,Kortisool,µg/dl,1,,False,False,False,False,False,False,False,False,False,True,False
18271,Kliinilise keemia uuringud,nan,10697,S-Crea(Kreatiniin seerumis),mkmol/l,385,,False,False,False,False,False,False,False,False,False,True,False
18276,Kõrge tundlikkusega Troponiin T seerumis/plasmas,nan,"S,P-cTNT_hs","S,P-cTNT hs",-,49,,False,False,True,False,False,False,False,False,False,False,False
18278,Hemogramm,nan,B-CBC,nan,fl,5,,False,False,False,False,False,False,False,True,False,False,False
18279,Kilpnäärme peroksüdaasivastased antikehad,nan,S-TPO_Ab,S-TPO Ab,kIU/L,11,,False,False,False,False,False,False,False,False,False,True,False
18280,Beeta-2-glükoproteiin 1 vastane IgG seerumis,nan,S-b2-GP1_IgG,S-b2-GP1 IgG,U/ml,1,,False,False,False,False,False,False,False,False,False,True,False
18281,Biokeemia analüüs,nan,S-Bil(bilirubiin),S-Bil (bilirubiin),,105,,False,False,False,False,False,False,False,False,False,True,False
18282,"Allergiapaneel, spetsiifiliste IgE antikehade määramine (immunoblot), vereseerumist",nan,S-IgE-Spec-3,Maapähkel,-,5,,False,False,False,False,False,False,False,False,False,True,False
18284,Laboratoorne hematoloogia,nan,73,MXD#,%,35,,False,False,False,False,False,False,False,True,False,False,False
18290,Vere automaatuuring 5-osalise leukogrammiga,nan,B1-A5Diff,RDW Erütrotsüütide anisotsütoosi näitaja,%,61,,False,False,False,False,False,False,False,True,False,False,False
18293,Biokeemia analüüs,seerum,S-CK(kreatiinikinaas),S-CK (kreatiini kinaas),,2,,False,False,False,False,False,False,False,False,False,True,False
18294,Biokeemia analüüs,nan,nan,fS-Trigl (triglütseriidid),,74,,False,False,False,False,False,False,False,False,False,True,False
18295,Antineuronaalsete antikehade paneel seerumist,nan,S-aNeu,Amfifüsiin,-,3,,False,False,False,False,False,False,False,False,False,True,False
18296,Hematoloogilised ja uriini uuringud,nan,11106,MCHC(MCHC),g/l,5,,False,False,False,False,False,False,False,True,False,False,False
18298,Hemostasiogramm,nan,P-ATIII-AntitrombiinIII,P-ATIII - Antitrombiin III,,202,,False,False,False,False,False,False,False,False,True,False,False
18299,täisveri,nan,B-täisveri,HCT,%,215,,False,False,False,False,False,False,False,True,False,False,False
18303,Üksikallergeeni d70 (ACARUS SIRO) vastased IgE antikehad seerumis,nan,S-ad70,nan,kU/l,8,,False,False,False,False,False,False,False,False,False,True,False
18305,Immuunuuringud,nan,10776,S-fT4(Vaba türoksiin),pmol/l,36,,False,False,False,False,False,False,False,False,False,True,False
18306,Vereäige mikroskoopia,nan,B-Hemo,Promüelotsüüdid,%,1,,False,False,False,False,False,False,False,True,False,False,False
18309,Hemogramm leukotsüütide diferentsiaalloendusega (vere automaatuuring 5-osalise leukogrammiga) ja normoblastidega,nan,B-CBC+Diff+NRBC,MONO%,%,4,,False,False,False,False,False,False,False,True,False,False,False
18310,Autoimmuunsete müosiitidega seotud IgG seerumis,nan,S-Myositis_(panel),OJ (isoleutsüül-tRNA-süntetaas) vastane IgG seerumis,-,10,,False,False,False,False,False,False,False,False,False,True,False
18311,Hematoloogilised uuringud,nan,7599,ESR(Erütrotsüütide settekiirusPantshenkovi järgi),mm/h,17,,False,False,False,False,False,False,False,True,False,False,False
18317,Kliiniline vereanalüüs,nan,PDW,PDW,,3568,,False,False,False,False,False,False,False,True,False,False,False
18320,Hematoloogilised uuringud,nan,3857,MCHC(Keskmine hemoglobiini konsentratsioon erütrotsüüdis),g/l,18,,False,False,False,False,False,False,False,True,False,False,False
18321,S-CA15-3,nan,nan,nan,,1,,False,False,False,False,False,False,False,False,False,True,False
18324,Doonorvere sobivusproov geeltehnikaga,nan,B-XmB-g,5. sobivusproov,-,3,,False,False,False,False,False,False,False,True,False,False,False
18326,B-Vere äigepreparaadi mikroskoopia,nan,nan,Trombotsüütide agregaadid,,1,,False,False,False,False,False,False,False,True,False,False,False
18327,Tsüklilise tsitrulleeritud peptiidi vastane IgG seerumis,nan,S-CCP_IgG,S-CCP IgG,-,15,,False,False,False,False,False,False,False,False,False,True,False
18330,Immuunmeetoditel põhinevad uuringud,nan,11539,S-PTH(Parathormoon (paratüriin)),pmol/l,29,,False,False,False,False,False,False,False,False,False,True,False
18332,B-hepatiidi viiruse tuuma antigeeni vastane IgM,nan,S-HBc_IgM,S-HBc IgM,,20,,False,False,False,False,False,False,False,False,False,True,False
18333,Immuunglobuliin G alaklassid 1-4 seerumis,nan,S-IgG_1-4,Immuunglobuliin G alaklass 3 seerumis,g/l,4,,False,False,False,False,False,False,False,False,False,True,False
18334,Kliiniline labor,nan,43897,GRA (abs.),,1197,,False,False,False,False,False,False,False,True,False,False,False
18335,Vere automaatuuring 3-osalise leukogrammiga,nan,B-A3Diff,WBC,10^3/uL,40,,False,False,False,False,False,False,False,True,False,False,False
18342,Hemogramm viieosalise leukogrammiga,nan,vB-CBC-5Diff,Lymph%,%,1,,False,False,False,True,False,False,False,True,False,False,False
18351,spetsiifiline IgE allergeenide segu suhtes,nan,S2-fp51_IgE,"IgE fp51 ( tomat, porgand, kartul, küüslauk, sinep)",KU/L,9,,False,False,False,False,False,False,False,False,False,True,False
18352,Hematoloogilised uuringud,nan,2686,Hematokrit,%,2,,False,False,False,False,False,False,False,True,False,False,False
18353,Vere automaatuuring 5-osalise leukogramm,nan,B-CBC+Diff,PLT,10^9/L,10,,False,False,False,False,False,False,False,True,False,False,False
18354,Happe-alus tasakaal,paastuveri,SBE,SBE,,5,,False,False,False,False,False,False,False,True,False,False,False
18358,Hemogramm leukotsüütide diferentsiaalloendusega (vere automaatuuring 5-osalise leukogrammiga) ja normoblastidega,nan,B-CBC+Diff+NRBC,BASO%,%,4,,False,False,False,False,False,False,False,True,False,False,False
18360,Biokeemilised uuringud,nan,662,fS-Trigl(Triglütseriidid seerumis),mmol/l,1,,False,False,False,False,False,False,False,False,False,True,False
18366,Hematoloogilised uuringud,nan,31,4 PDW(Trombotsüütide jaotuvus mahujärgi. e. trombotsüütide anisotsütoosimäär),fL,1,,False,False,False,False,False,False,False,True,False,False,False
18367,Happe-alus tasakaal,paastuveri,pH(T),pH(T),,5,,False,False,False,False,False,False,False,True,False,False,False
18368,Hematoloogilised uuringud,nan,1662,Granulotsüütide toksiline sõmeru,,13,,False,False,False,False,False,False,False,True,False,False,False
