text	y
Sidrunhape meditsiinilist ohutust tõestab ka see , et ta on vereülekannetes doonorplasma üks komponentidest .	0
Sidrunhape on samal ajal ka oluline toidulisand .	0
Lisaainena on sidrunhappel toiduainetes mitmeid rolle - ta on antioksüdant ja happesuse reguleerija .	0
Kui hoolikalt toidupakenditele kirjapandud koostisosade loetelusid lugeda , siis torkab silma sidrunhappe sage esinemine .	0
Tegemist on ikkagi keemiliselt valmistatud sidrunhappega , mis on loodusliku molekuli täpne koopia .	0
Kartuseks pole põhjust , sest nii lihtsa ühendi nagu sidrunhappe puhul ei erine loodusliku ja sünteetilise molekuli biotoime .	0
Sidruni vitamiiniderohkusest on kujunenud peaaegu legend .	0
Eriti ülistatakse sidrunit kui vitamiin C allikat .	0
Tõsi on see , et just sidrunid ja nende mahl olid esimesed ravimid , mida inimesed hakkasid kasutama skorbuudi vältimiseks pikkadel merereisidel .	0
On siiski palju teisi vilju , mis vitamiin C sisalduselt sidruni kaugele seljataha jätavad .	0
Sidrunist rohkem on vitamiini C näiteks kreeka pähklites , kibuvitsamarjades , mustsõstardes , jõhvikates , jne .	0
Sidrunis on märkimisväärselt ka mitmeid B-grupi vitamiine ja kaaliumi , kaltsiumi , magneesiumi ning fosfaate .	0
Sidruni sisust kasutatakse kõige rohkem mahla .	0
Lisagem siinkohal , et kuumas vees hoitud sidruneid on kergem koorida ja neist saab ka mahla paremini kätte .	0
Saleda joone hoidjad soovitavad janu kustutamiseks vähese sidrunimahlaga maitsestatud külma vett , sest see jook on värskendav ning ülimalt kaloritevaene .	0
Tõsi ta on , sest sajagrammise sidruni söömisel saab organism kõigest <INT> - <INT> kcal energiat .	0
Nii et tõeline dieettoit .	0
Ka kõigile tuntud karastusjook limonaad kujutas valmistamise algusaegadel ei midagi muud kui naturaalset sidrunijooki .	0
Sidrun on limonaadile nimeandjakski , sellele viitavad nii ingliskeelne lemon , itaaliakeelne limone kui ka hispaaniakeelne limon .	0
Sidrunimahl on teada-tuntud maitselisand paljudele toiduainetele .	0
Kauplustest võib osta sidrunimaitselisi kreeme , küpsiseid , vahvleid , jäätisi , kompvekke , torte , jooke ja veel palju muudki .	0
Mahl kui arstim <br> Rahvameditsiin tunnustab samuti sidrunimahla kui tõhusat ravivahendit .	0
Köha , nohu ja kurgupõletiku korral on meega segatud sidrunimahl hea ravim , mis leevendab vaevusi .	0
Sidruni ja mee segul on veel rahustav ja und soodustav toime .	0
Sidrunimahl ergutab seedenäärmeid , mistõttu seda soovitatakse kasutada söögiisu tõstmiseks .	0
Eriti sobiv on sidrunimahl neile , kellel on probleeme mao alahappesusega .	0
Rahvameditsiinis soovitatakse sidrunimahla ka podagra ja neerukivide korral , sest sellel joogil on lahustav toime .	0
Veega lahjendatud sidrunimahlast on abi ka igemepõletiku puhul , juhul kui sellega suud loputada .	0
Ekslik on arvamus , nagu sobiks sidrunimahl ainult seespidiseks kasutamiseks .	0
Kareda käenaha määrimiseks soovitavad kosmeetikud lihtsat segu sidrunitest pressitud mahlast ja oliivõlist .	0
Komponendid segatakse vahekorras üks-ühele ja segu määritakse ööseks kätele .	0
Selline mähis on nahka pehmendava ja noorendava mõjuga .	0
Rasusele nahale on lahjendatud sidrunimahlaga pesemine samuti soodne , sest see pehmendab ja puhastab nahka ning vähendab rasu eritumist .	0
Ka juustele annab sidrunimahlaga lahjendatud veega loputamine kauni läike .	0
Nii nagu nahagi puhul , on sidruniga töötlus sobilik just rasuste juuste korral .	0
Sidruni edu saladus liigse rasu kõrvaldajana kehapinnalt on lihtne .	0
Rasu koosneb põhiosas rasvast .	0
Sidrunimahlas leiduvad happed reageerivad rasvaga ja selle tulemusena moodustuvad vesilahustuvad keemilised ühendid - estrid , mis veega loputamisel ära uhutakse .	0
Vanniveele lisatud sidrunilõik või kooretükikesed aromatiseerivad vannivee ja suurendavad samal ajal ka selle puhastavat toimet .	0
Sidrunimahl koos koorega sobib ka välispidise lisavahendina mitmete seenhaiguste ohjeldamiseks .	0
Puhastusvahend <br> Sidrunist on abi määrdunud ja parkunud käenaha puhastamisel , kui neid kohti sidruniviiluga hõõruda .	0
Tunduvalt rohkem kasutatakse sidrunit mitmesuguste plekkide eemaldamiseks .	0
Vahest kõige tuntum on sidrun roosteplekkide eemaldajana , kuid selle puuvilja mahl sobib ka nahkesemete , hõbe- , vask- ja klaasnõude puhastamiseks .	0
Sidrunilõhna meeldiva ja värskendava toime on avastanud ka paljud pesemisvahendite tootjad , kes müüvad sidrunilõhnalisi pesupulbreid ja nõudepesuvahendeid .	0
Kas puudusi polegi ?	0
Kõik sõltub tarbitavast kogusest .	0
Üle ühe sidruni päevas pole soovitav süüa , sest ülihapu sidrunimahl võib hambaemaili kahjustada .	0
Mitme sidruni söömine päevas viib meie organismi ka liigpalju sidrunhapet ja see võib pikema aja jooksul tekitada probleeme üldises ainevahetuses .	0
Sidrunite söömine on vastunäidustatud nendele inimestele , kes pidevalt kannatavad mao ülihappesuse käes .	0
Sidrun koos kohviga viib organismist välja teatud koguse kaltsiumi .	0
Seetõttu pole sidrunite liigtarbimine kasulik neile , kellel on risk luude hõrenemiseks ehk osteoporoosiks .	0
Mõõdukas sidruni tarbimine paralleelselt piimatoodete söömisega osteoporoosiga seonduvaid probleeme aga ei tekita .	0
Mis laule ta ikka laulab !	0
Kui , siis vahest midagi nostalgilist - lootusest saada suhu mõne põnevama joogi , näiteks glögi , maitset .	0
Aga oot-oot !	0
Mingit praginat või susinat sealt vahel tuleb küll .	0
Ega siis muud , kui kuulame järele .	0
Paneme teekannu pliidile , kella lauale ja lülitame müraallikad välja .	0
Mis kuulda-näha , selle kirjutame tabelisse .	0
Enne iga ülestähendust kiikame kella poole , et teada , mitu minutit kannu pliidile asetamisest möödas on .	0
Ah jah , kannu tuleb vett ka valada .	0
Meie võtsime ühe liitri .	0
Kerge krõbin .	0
< INT >-aastane Anu ütleb : “ Täpid ” <br> Veepind on väga rahutu , sealt väljub hulgaliselt mulle , mis lõhkevad .	0
Vesi keeb <br> Selliseid tähendusi tegime kahel korral .	0
Tulemused erinesid vaid selle poolest , et teisel korral ilmusid täpid paarminutit varem , kuna elektripliit oli kohe kuum .	0
Millest need häälitsused ?	0
Pakume omalt poolt järgmise selgituse .	0
Et vett soojendatakse altpoolt , siis tekivad aurumullid kannu põhja lähedal .	0
Kuna mullid on hõredamad ( väiksema tihedusega ) kui vesi , hakkavad nad , nii nagu soojenenud vesigi , ülespoole kerkima .	0
Mida lähemale pinnale , seda jahedam on vesi .	0
Mullid annavad oma siseenergiat veele , mille tulemusena rõhk mullis alaneb .	0
Rõhk väljastpoolt on suurem ( veesamba rõhk + atmosfäärirõhk ) .	0
Mull pressitakse kokku .	0
Heliefektid , mis kannust kostavad , pärinevadki õhu- ja aurumullide lõhkemisest .	0
Kui mull edasise kuumutamise käigus sedavõrd suure rõhu saavutab , et ta vee survele vastu peab , jõuab ta pinnale ja lõhkeb õhu käes .	0
Õhu käes lõhkemisel on hääl aga hoopis teistsugune kui tihedas vees lõhkemisel .	0
Mis tossu sealt väljus ?	0
Enamus vastab selle peale - see on ju aur .	0
Aga veeauru on õhus alati , ja me ei näe seda !	0
Udu aga näeme küll .	0
Ja udu see ongi .	0
Kuidas nii ?	0
Vesi ju aurab !	0
Seda küll .	0
Kuid pinna kaudu veest õhku väljunud kiired molekulid põrkavad kokku hoopis aeglasemate molekulidega ( köögis ju pole <INT> kraadi sooja ) .	0
Kaotanud kiirust , viibivad osakesed üksteise läheduses nii kaua , et nende vahel mõjuvad tõmbejõud suudavad nad piisakesteks kokku tõmmata .	0
Tihe veepiisakeste kogum õhus - see ongi udu .	0
( Analoogia mõjutamise aja tähtsuse kohta : kui lööd käega teisele laksu vastu peopesa ja tõmbad käe ruttu ära , on raske kätt kinni haarata .	0
Aeglase käe saab kergesti kätte .	0
) <br> Vett keetsid Anu ja Mart Kuurme <br> MART KUURME ( <DATE> ) on Tallinna Reaalkooli direktor ja loodusteaduste õpetaja , Anu aga tema kuueaastane tütar .	1
meedik HARRI JÄNES <br> Esimene nn. täiendtoitaine ( nüüd teame , et see oli B <INT> - vitamiin ehk tiamiin ) elemendianalüüs näitas suurt lämmastiku sisaldust .	0
Selle põhjal sai kogu toimeainerühm nimetuseks vitamiinid ( lad . vita - elu + amiin ) .	0
Tegemist oli enneaegse ristimisega - peatselt selgus , et kõik vitamiinid pole keemiliselt hoopiski amiinid .	0
Kuid nimi oli pandud ja nii on see ka jäänud .	0
Kas ainel on organismi seisukohalt vitamiini tähendus või mitte , oleneb loomaliigist .	0
Näiteks vitamiin C ei ole vitamiin koera jaoks , kelle organism seda sünteesib , kuid inimene sõltub täielikult toidu askorbiinhappe sisaldusest .	0
Vitamiinide märgistamisel tähestiku järgi on ajalooline tagapõhi .	0
<DATE> .	1
aastal eraldati USAs toidust rasvas lahustuv komponent , mis märgistati tähega A , ja seejärel teine , vees lahustuv koostisosa , mis sai tunnuseks järgmise tähe - B. Hiljem isoleeriti vesilahusest veel mitu vitamiini , mis tähistati avastamise järjekorras B <INT> , B <INT> jne .	0
Seega on B-rühmas tegemist keemiliselt ja bioloogiliselt toimelt erinevate vitamiinidega , mis ei saa üksteist asendada .	0
Teistlaadne on lugu rasvas lahustuva A- , D- , E- , ja K-vitamiiniga .	0
Nende puhul tähendab number A <INT> , A <INT> või D <INT> , D <INT> jne . , et need on analoogilise keemilise ehitusega vitamiinid , mis võivad üksteist asendada .	0
Tähtede ja lisanumbritega tähistamise süsteem võib segadust tekitada , mistõttu üha enam on hakatud kasutama vitamiinide keemilisi nimetusi , tihti küll lühendatult .	0
Nii on teada-tuntud vitamiin C askorbiinhape , B <INT> - vitamiin tiamiin , B <INT> - vitamiin riboflaviin , H-vitamiin biotiin jne .	0
Mõni vitamiin on jäänud ilma tähestikutäheta .	0
Selliseks on näiteks B-rühma vitamiinide hulka kuuluv foolhape ehk folatsiin , mis kaitseb emaüsas kasvavat last .	0
meedik HARRI JÄNES <br> Keemilise sünteesi teel saadud vitamiinid on täiesti võrdväärsed looduslikes toiduainetes esinevatega .	0
Nende keemilised omadused ja toime organismisse ei erine .	0
Sellest hoolimata soovitatakse vitamiinivajadust rahuldada eeskätt otstarbekalt valitud toidu , mitte apteegipreparaatidega .	0
Põhjusi on mitu .	0
Looduslikes toiduainetes ei esine vitamiinid üksikult , vaid kompleksselt , koos teistega .	0
Nii leiduvad piimas , väga väärtuslikus toiduaines , kõik vajalikud vitamiinid .	0
See on oluline , sest tavaliselt tekibki üheaegselt mitme vitamiini puudus .	0
Seda võib ette tulla näiteks pärast raske haiguse põdemist , raseduse ja imetamise ajal , lastel kiire kasvu perioodil , intensiivse sportliku treeningu mõjul jne .	0
Looduslikke vitamiinikomplekse saab asendada multivitamiinipreparaatidega , milles on <INT> või rohkem vitamiini , tihti lisaks veel olulisemaid mineraalaineid ja mikroelemente .	0
Kuid enne nende kasutamist tuleb vaadata , mida nad sisaldavad ja kuidas neid tarvitada .	0
Toiduainetes on vitamiinid koos põhitoitainetega - valkude , lipiidide ja sahhariididega .	0
Vitamiinipreparaatide kasutamine on kõige tõhusam sel juhul , kui igapäevane toit sisaldab piisavalt täisväärtuslikku valku .	0
Kui loomseid valke ei ole küllaldaselt , siis langeb tunduvalt vees lahustuvate vitamiinide ( kogu B-rühma , C , H , P , folatsiini ) kasutegur .	0
Nende eritumine organismist suureneb ja osatähtsus ainevahetuses väheneb .	0
See tähendab , et ka sünteetiliste vitamiinide tarvitamisel peab korralikult toituma .	0
Hedi Kolk <br> Vähe on neid veinisõpru , kes poleks kunagi maitsnud selliseid Ungarimaa ande nagu erinevad tokaid , Egri Bikavér , Soproni Kékfrankos .	0
Ungarlased on headest veinidest alati lugu pidanud ning nende veinitoodangut on ka kaugemal hinnatud .	0
Esimene teade Eestiski tuntud Tokaji Aszú rahvusvahelisest edust pärineb juba aastast <INT> .	0
Trento kirikukogul pakkunud Zagrebi piiskop György DraskovichTállayi ehk Tokaji veini Rooma paavst Pius IV le , mispeale viimane öelnud : Summum pontificem talia vina decent sellised veinid sobivad kõige kõrgemale vaimulikule .	0
Praegu katavad viinamarjaistandused Ungaris <INT> <INT> ha ja aasta keskmine veinitoodang on ca <FLOAT> miljonit hektoliitrit .	0
Euroopa veinitootjate seas peaks Ungari olema üheksandal-kümnendal kohal , eksportijaist viies või kuues .	0
Põhja ja lõuna vahel <br> Looduslike tingimuste poolest jääb Ungari põhjapoolsete ja lõunapoolsete viinamarjakasvatuspiirkondade vahele .	0
Euroopa põhjapoolseid veine iseloomustab intensiivne maitsebukett ja aroom , kuna aga marjad saavad vähem päikesepaistet ja soojust , on neis ka vähem suhkrut ja veinide happesus on kõrgem .	0
Sellistes veinides pole alkoholisisaldus eriti kõrge ning nad on meeldivalt kerged ja värsked .	0
Päikese poolt hellitatud lõunapoolsetest viinamarjadest saab aga üldjuhul täidlasi , aromaatseid , kõrge alkoholisisaldusega veine .	0
Madjarite viinamarjaväljad saavad aastas umbes <DATE> tundi päikesepaistet ja suhteliselt soe ning pikk vegetatsiooniperiood on soodus iseloomuliku maitsebuketi kujunemisel , ilma et veinid liialt happelised oleksid .	1
Seepärast peetaksegi Ungari veine nii headeks janukustutajateks kui ka tõhusaks toidukõrvaseks .	0
Neli suurt , <INT> - <INT> väiksemat <br> Ungarlased eristavad ise oma maal <INT> - <INT> veinitootmispiirkonda vastavalt looduslikele tingimustele ja kasvatatavatele viinamarjasortidele .	0
Suured rahvusvahelised veinijuhid ehk käsiraamatud peatuvad küll pikalt Prantsusmaa provintsidel , Ungari jaotatakse aga tuntumate veinide päritolu järgi enamasti neljaks .	0
Ungari suurim veinitootmispiirkond , kus asub ligi pool kõigist viinamarjaistandustest , on Suur-Alföld .	0
Pinnas on seal enamasti liivane ja sademed jaotuvad ebaühtlaselt , siiski on viinamarjakasvatus olnud sealsete põlluharijate alaliseks sissetulekuallikaks juba sajandeid .	0
Domineerivad rahvusvaheliselt tuntud viinamarjasordid ( millest veinitootjad mujal on siiski paremaid tulemusi saanud , kuigi ega ungarlastegi laitmiseks põhjust ole ) .	0
Enim kasvatatavad kohalikud sordid on Kadarka , millest saab kerget punast veini , ja Olasz Riesling .	0
Viimane pole küll see Riesling , mida laialdaselt Moseli ja Rheini orgudes viljeldakse , kus temast saab nii värsket lillebuketti meenutavat igapäevaveini kui ka rasket , magusat dessertveini .	0
Kuigi Olasz Rieslingi lõhna on võrreldud reseeda õitega , peavad asjatundjad tema maitset tuimaks .	0
Chardonnay ' kõrval on Olasz Riesling siiski üks enim kasvatatud viinamarju ja armastatumaid veine Ungaris , samuti on ta tähtis kohaliku vahuveini toorainena .	0
Doonaust läände jääb Kisalföld ehk väike madalik , mis on tuntud seal küpsenud kergete punaveinide ( Merlot , Pinot noir ) poolest .	0
Iseäranis Soproni Kékfrankos on piirkonna kuulsaks teinud .	0
Kahe eelnimetatud ala vahele jääb veel mitu tuntud veinipiirkonda .	0
Neist kuulsaim on ehk Balatoni ääres asuv Badacsony , kus valmivad Szürkebarát ehk Pinot Gris ja Kíknyelü on vürtsikad ja aromaatsed peened kuivad valged veinid , mida peetakse ka enim sobivaks ungari teravamaitseliste toitude juurde .	0
Balatonist kagusse jäävad Szekeszárdi ja Villány-Siklósi istandused , mille on kuulsaks teinud Kadarka viinamari .	0
Ungari Kadarka küpseb hilja ning kipub mädanema , mistõttu nõuab põllupidajatelt suurt hoolt .	0
Küps Kadarka vein on aga särav , rubiinivärvi vürtsikas jook , milles happe- ja parkainesisaldus on tasakaalus , muutes ta meeldivalt sametiseks .	0
Kadarka kasvatamise vaev tasuvat end ära , ning räägitakse , et kõige paremat veini saab just kohalikest veinikeldreist , mitte eksportpartiidest .	0
See õrn-särav keelekaste on inspireerinud ka Ferenc Liszti , kes omakorda Kadarkat kroonitud peadelegi soovitanud , ning Franz Schubertit , kes väidetavalt Kadarkast innustunult kirjutanud oma kuulsa klaveriteose “ Forellide kvintett ” ( jälle üks näide sellest , et mitte alati ei pea kala juurde sobima valge vein ) .	0
Madjarite visiitkaart <br> Ungari põhjaosaski on kolm kuulsat veinipiirkonda , mille toodang on tuntud just eksportartiklina ehk soome-ugri veinimeistrite visiitkaardina maailmas .	0
Mátra lõunanõlvadel kasvab Debrö Hárslevelü .	0
See on ekspertide arvates üks huvitavamaid siiani säilinud vanu Ungari viinamarjasorte , millest saab säravat rohekas-kollast veini , mis klaasis õlijalt liigub ning milles kõik omadused on tasakaalus .	0
Eger on Härja Vere ehk Egri Bikavéri sünnikoht .	0
Tegelikult valmistatakse selle nime all tuntud punast veini mitmest marjasordist .	0
Kunagi domineeris selles Kadarka , nüüd Kékfrankos , millele omakorda lisatakse teisi sorte .	0
Egri Bikavér on ehk kõige populaarsem hõimuvendade vein ( kuigi on ka paremaid ) , mille võlu on kindlasti seotud mitmete legendidega .	0
Nii olevat Egeri kindluse piiramisel ungarlased saavutanud võidu just tänu sellele rüüpele , mis nende habemed ja särgid punaseks värvinud , mistõttu türklased madjareid kui iseäranis verejanulisi võitlejaid kartma hakanud .	0
Tilkhaaval kogutud <br> Nii nagu degusteerimisel ikka , jäetakse viimaseks kõige suurepärasema lõhna- ja maitsebuketiga jook .	0
Ungari veinidest sobib selleks tokai .	0
Üheks maailma parimaks veiniks peetavat tokaid valmistatakse mägede rüpes uduse Bodrogi jõe kallastel kasvavaist viinamarjadest Kollane Muskaat , Hárslevelü ja Furmint .	0
Pika sooja ning niiske sügise jooksul areneb viinamarjadel nn. noobel mädanik ehk seen nimega Botrytis cinerea , mis marjade mahla kuldseks aromaatseks nektariks muudab .	0
Tokai klassifikatsiooni järgi on Tokaji Szamorodni rosinamaitseline , sageli kõrge happelisusega põhivein .	0
Huvitavamaks muutub vein , kui ta kannab nime Tokaji Aszú .	0
Seletuseks olgu öeldud , et aszú on pasta , mida valmistatakse üleküpsenud ja mädanikuga nakatunud viinamarjadest .	0
Pastat hoitakse põhiveinist eraldi ning lisatakse jao kaupa fermentatsiooniperioodil .	0
Umbes <INT> liitri suurune ämbritäis pastat on üks puttonyo ja pudelisiltidelt võib lugeda , et valmistatakse <FLOAT> <FLOAT> , harvem ka <INT> puttonyo Tokaji Aszút .	0
Niisugune gradatsioon näitab , et põhiveini <INT> liitrile on lisatud kas <INT> x <FLOAT> x <FLOAT> x <INT> või <INT> x <INT> liitrit pastat .	0
Pärast aszú lisamist lastakse tokail vananeda punnita tammevaatides , kus veini pinnale tekib seen , mis hiljem joogile ( sarnaselt errile ) iseloomuliku kirbe maitse annab .	0
Mida suurem on aszú sisaldus , seda täidlasem vein ning seda paremini on selles happesus ja magusus tasakaalus .	0
Maailma veinioksjonitele meelitab kliente aga Tokaji Essencia valmistatud peaaegu et tilk tilga haaval kogutud kuldsest siirupitaolisest nektarist , mis eraldub veel pastaks purustamata üleküpsetest viinamarjadest .	0
HEDI KOLK ( <DATE> ) on filoloog , innustust saanud Tartu Veiniklubist .	1
ajaloolane TIIT SAARE <br> Maailma ühe vanima rahvana jõudsid soomeugrilased riikluseni siiski hilja .	0
Erandiks on ungarlased , kelle lipust ja vapist oli juttu Ungari-teemalises erinumbris ( <INT> / <DATE> ) .	1
<INT> .	0
sajandil , mil Rootsi kuningas Johan III võttis endale Soome suurhertsogi tiitli , sai alguse <br> Soome liputraditsioon .	0
Lipu aluseks oli <INT> .	0
aastal kinnitatud suurhertsogiriigi vapp , mille etalon asub Uppsalas Gustav Vasa sarkofaagil .	0
Keskseks sümboliks vapil on Rootsi vanalt vapilt võetud Folkungite lõvi .	0
Mõõgaga käsi ja jalgade all olev saabel pärinevad Karjala ajalooliselt vapilt .	0
Kogu vapp tähistas algselt rootslaste võitu venelaste üle Liivi sõjas .	0
Roosid tähistavad vapil ajaloolisi läänisid .	0
<INT> .	0
aastal pakkusid Zacharias Topelius ja Otto Donner Soome värvideks sinise ja valge .	0
Eriti elavaks läks poleemika värvide üle <INT> .	0
<INT> .aastal .	0
Riigipäevale taheti esitada lipukavand , millel oli kaks valget diagonaalpalki sinisel põhjal .	0
Lipu keskele paigutati valge täht .	0
Lipukavandi motiiv pärines arvatavasti Folkungite vapikilbilt , ja nii pidi lipp ( nagu ka vapp ) rõhutama Soome ajaloolist seost Rootsiga , kuigi sel ajal oli Soome Vene impeeriumi osa .	0
Rootslaste vastuseisu tõttu see kampaania soikus .	0
Sini-valget kasutasid soome rahvuslikud kunstnikud allegoorilise Soome riietuses : valge kleit või rüü ja sinine põll või keep .	0
Palju kasutati värve venevastastes karikatuurides .	0
Esimese siniristilipu kujutis esineb ühel <DATE> .	1
aasta piltpostkaardil , kus seda hoiab rahvariietes soome neiu Soome looduse taustal .	0
Esimene siniristilipp valmistati <DATE> Preisimaal , kus soome ohvitseridest ja sõduritest moodustati Preisi <INT> .	1
Jäägripataljon .	0
Väeüksuse lahingulipp valmistati saksa lahingulippude standardi kohaselt : laienevate harudega rist ruudukujulisel kangal .	0
Lipu keskel asub Soome vapp , lipu nurkades preisi kotkad .	0
Soome riigi- ja rahvuslipp valmistati <DATE> .	1
aasta kevadel seoses kodusõjaga .	0
Selle ajani kasutasid nii valge- kui punasoomlased punaseid lippe , mis tekitas segadust .	0
Nii pidasid valgesoomlased õigemaks ennast eristada mõne teist värvi sümboliga .	0
Sõjaväevormi komitee joonistusosakonnale anti ülesanne kujundada uus Soome lipp .	0
Lipu loojad Eero Snellmann ja Bruno Tuukanen lähtusid oma töös kasutatud rahvusvärvidest ja skandinaavia ristitraditsioonist .	0
Siniristilipp kinnitati <INT> .	0
mail <DATE> .	1
President Urho Kaleva Kekkoneni ajal korrastati riiklikku sümboolikat .	0
<DATE> .	1
aastal kinnitas ta uue lipu ja vapi seaduse .	0
N. Liidu lagunemine andis senistele soomeugri autonoomsetele vabariikidele võimaluse panna alus oma riiklikule traditsioonile .	0
Kuigi pärisriiklusest ollakse veel üpris kaugel , on neil vähemalt õigus luua ja kinnitada sümbolid , mis vastavad enam rahvuslikule traditsioonile .	0
Et varasem ajalooline lipu ja vapi traditsioon puudub , on sümbolid valmistatud konkursi korras .	0
Soome Suurhertsogiriigi lipp .	0
Karjala vapp .	0
Soome vapp .	0
Folkungite vapp .	0
Preisi <INT> .	0
Jäägripataljoni lipp .	0
Topeliuse / Donneri lipukavand .	0
Soome riigilipp <br> Karjala lipuks pakuti algul Akseli Gallen-Kallela <DATE> .	1
aastal kavandatud lippu .	0
Seda peeti aga liialt natsionalistlikuks ja seepärast võeti aluseks Karjala NSV ( <DATE> - <DATE> ) riigilipp .	1
Punane sümboliseerib ajalugu , sinine veerikkusi ja roheline metsi .	0
Gallen-Kallela vapikavandil olnud karu leidis , erinevalt lipust , karjala poliitikute heakskiitu ning ta kinnitati lipuvärvides kilbile .	0
Vapikilpi ääristab kuldne servis , mis laieneb väljapoole rahvuslikuks kuuskornamendiks .	0
Vappi kroonib päikese sümbol , mänd .	0
Lipp ja vapp kinnitati <DATE> .	1
Udmurtia lipuvärvid võeti rahvariietelt .	0
Juri Lobanov kujundas esialgse lipu <DATE> .	1
Selleks oli valge-punane-must trikoloor toleze märgiga keskel .	0
Valge sümboliseerib igavikku ja taevast ; punane elurõõmu ja päikest ; must maad ja stabiilsust .	0
Toleze ehk mänd on päikesemärk .	0
Lipu kinnitamisel <DATE> .	1
aastal värvide järjekorda ja asendit muudeti .	0
Udmurtia vapiks pakkus J. Lobanov soomeugrilaste tootemlindu , luike , punasel sõõril .	0
<DATE> kinnitatud vapil on aga põhisümboliks tiibadega olend , mis kehastab surnute hingi .	1
Inspiratsiooni on siin saadud udmurtide esivanemate hingede austamise usundist .	0
Komi lipu juures võib leida Eesti trikoloori eeskuju .	0
Tõsi , musta asendab taigat sümboliseeriv roheline .	0
Sinine tähistab taevast , valge soomeugrilaste tootemlindu , luike .	0
Komi vapil on põhikujundiks kuldne pistrik , tuuletallaja , mida seostatakse päikese ja vihmaga .	0
Kulli rinnal on rahvuslikust arhitektuuriornamentikast üle võetud päike , mida ümbritsevad kiirtena päikesepõdra pead .	0
Kõik see seostub ka punase kilbivärviga .	0
Vere värvina sümboliseerib punane elujõudu .	0
Vanavene ürikute andmetel kasutasid marid lippe juba sajandeid tagasi .	0
Kuna ürikutes puudub nende lippude , tistede , kirjeldus , siis hakati pärast N. Liidu lagunemist otsima uusi lahendusi .	0
Filoloog V. Aktsorin ja kunstnik I. Jefimov pakkusid rahvusvärvideks pruuni , kollast ja valget .	0
Maride legendi järgi olevat elu tekkinud pruunist savist .	0
Kuldne päike aga koorus valgest pardimunast .	0
Lipukonkursile esitatud töödest valiti välja ja kinnitati <DATE> .	1
aastal G. Bulõgini kavand .	0
Sinine kitsas laid lipul sümboliseerib taevast ja taevajumalannat Ilmatajurti .	0
Valge on soomeugrilaste traditsiooniline värv , mis sümboliseerib veelindu .	0
Punane pärineb rahvamustrist , ja seda rõhutab ka punane rahvamustri fragment ning kiri Mari El .	0
Vapi kinnitamisel lähtuti endisest Vene NFSV vapist .	0
Punasel kilbil olnud sirbi ja vasara asemele paigutati kullatud kilbile rahvusornament .	0
Viljapeadele lisati tamme- ja lehiseoks .	0
Pärga seob lipuvärvides lint .	0
Vapp kinnitati <DATE> .	1
Mordvalased kasutasid mõnda aega lippu , mille aluseks oli endise Vene NFSV lipp .	0
Mokša-Mordva lipul olid sinine ja punane laid eraldatud valge püsttriibuga , mis sümboliseeris Mordvast läbivoolavat Volga jõge .	0
Sümbolid sinisel püstlaiul viitasid mordvalaste asualale Volgast läänes .	0
Kolm kollast triipu tähistasid mordvalaste ajaloo perioode : muistset omariiklust , ajutist iseseisvust Vene impeeriumi lagunemisel <DATE> ja uut pürgimist iseseisvuse poole , mida sümboliseeris ka päike .	1
Lipp jäi siiski kinnitamata ning <INT> .	0
märtsil <DATE> sai Mordva Vabariigi parlamendi otsusel ametlikuks hoopis uus , mitmete kavandite hulgast välja valitud lipp .	1
Mordva Vabariigi Rahvusasjade Komitee peaspetsialisti Andrei Alekšini lipukavand ( värvid , kitsad äärelaiud , embleem ) oli ilmselt inspireeritud Mari Vabariigi trikoloorist .	0
Mordva lipp erineb maride omast selle poolest , et punane ja sinine laid on vahetatud ning embleemi all puudub riigi nimetus .	0
Muus osas sümboliseerivad värvid samuti rahvuslikku traditsiooni ( punane ) , soomeugri päritolu ( valge ) ja veerikkust ( sinine ) .	0
“ Kalasabadest ” oktagramm , rahvariiete traditsiooniline mustrielement , sümboliseerib päikest , elu ja viljakust .	0
<DATE> .	1
aastal kinnitati ka Mordva vapp .	0
Selle keskseks sümboliks on rahvusvärvides heraldiline kilp ( prantsuse kilp ) , millel omakorda kilbike Mordva pealinna Saranski vapiga .	0
Kolme noole ja rebase kujutisega vapp pärineb <INT> .	0
aastast , mil järjekordselt korrastati Vene impeeriumi kubermangude ja linnade heraldikat .	0
Vapikilpi ümbritseb Mordva naiste traditsiooniline kaelaehe .	0
Kaelaehte laiemas osas olevad oktagrammid tähistavad Mordva pealinna ja rajoone .	0
Riigi ühtsust tähistav oktagramm asub vapi ülaosas kaelaehte harude otstes .	0
Vappi organiseerib kahest viljapeast pärg ja seda siduv rahvusvärvides lint .	0
Handi-Mansi <br> Vabariigi lipp kinnitati <INT> .	0
septembril <DATE> .	1
Oma ülesehituselt kujutab see <INT> kraadi võrra pööratud Komi lippu .	0
Kuna trikoloori valge laid on Vene lipule sarnaselt ülal , siis võis Handi-Mansi lipu inspireerijaks olla Föderatsiooni sümbol .	0
Valge laiu vardapoolsel osal paiknev W-d meenutav ornamendi katkend sümboliseerib rahvuslikku omapära ja identiteeti .	0
Valge ise tähistab puhtust ja lund ning kuulumist soomeugrilaste hulka .	0
Roheline on looduse ja taiga , sinine jõgede ( Ob , Irtõš ) ja veerikkuse värv .	0
