,analysis_name,analysis_substrate,parameter_code,parameter_name,unit,count,System,Pleural,Pericardial,SerPla,VenoseBlood,CapillaryBlood,ArterialBlood,CSF,Blood,Plasma,Serum,Urine
30366,Hematoloogilised uuringud,nan,U-Fentfentanüüluriinis,RDW%,,2,,False,False,False,False,False,False,False,False,False,False,True
30384,Histoloogia,nan,dU-OsmolOsmolaalsusööpäevasesuriinis,Arhiivi number,,2,,False,False,False,False,False,False,False,False,False,False,True
30386,Histoloogia,nan,U-Alb-2,Kirjeldus,,7,,False,False,False,False,False,False,False,False,False,False,True
30457,Hematoloogilised uuringud,nan,U-AmylPAmülaasipankreasefraktsioonuriinis,RDW%,,2,,False,False,False,False,False,False,False,False,False,False,True
30467,Histoloogia,nan,U-GluGlükoos,Lokatsioon,,1483,,False,False,False,False,False,False,False,False,False,False,True
30486,Histoloogia,nan,U-pHHappe-alusetasakaal,Diagnoos 1,,1487,,False,False,False,False,False,False,False,False,False,False,True
30510,Hematoloogilised uuringud,nan,U-Tbc,PLCR,,13,,False,False,False,False,False,False,False,False,False,False,True
30514,Histoloogia,nan,dU-Cu,Diagnoos 1,,1,,False,False,False,False,False,False,False,False,False,False,True
30527,Hematoloogilised uuringud,nan,U-Alb/U-CreaAlbumiinijakreatiniinisuheuriinis,RDW%,,111,,False,False,False,False,False,False,False,False,False,False,True
30544,Hematoloogilised uuringud,nan,U-BZDbenzodiazepiinuriinis,RDW%,,13,,False,False,False,False,False,False,False,False,False,False,True
30549,Hematoloogilised uuringud,nan,U-Myge-PCR,RDW%,,4,,False,False,False,False,False,False,False,False,False,False,True
30550,Histoloogia,nan,U-Alb-2,Arhiivi number,,7,,False,False,False,False,False,False,False,False,False,False,True
30559,Histoloogia,nan,U-ProtValkkvantitatiivselt,Arhiivi number,,444,,False,False,False,False,False,False,False,False,False,False,True
30565,Hematoloogilised uuringud,nan,U-Ng-PCR,PLCR,,4,,False,False,False,False,False,False,False,False,False,False,True
30694,Hematoloogilised uuringud,nan,U-GlukGlükoosjuhuslikusuriinis,PLCR,,61,,False,False,False,False,False,False,False,False,False,False,True
30741,Hematoloogilised uuringud,nan,dU-Kreat/Album,PLCR,,3,,False,False,False,False,False,False,False,False,False,False,True
30851,Histoloogia,nan,U-METmetamfetamiinuriinis,Arhiivi number,,18,,False,False,False,False,False,False,False,False,False,False,True
30914,Histoloogia,nan,U-Prot-Fr,Kirjeldus,,11,,False,False,False,False,False,False,False,False,False,False,True
30956,Hematoloogilised uuringud,nan,U-NaNaatriumuriinis,PLCR,,1,,False,False,False,False,False,False,False,False,False,False,True
31001,Hematoloogilised uuringud,nan,U-KetKetokehad,PLCR,,1483,,False,False,False,False,False,False,False,False,False,False,True
31021,Hematoloogilised uuringud,nan,U-Bar,RDW%,,3,,False,False,False,False,False,False,False,False,False,False,True
31087,Hematoloogilised uuringud,nan,U-Trva-PCR,RDW%,,12,,False,False,False,False,False,False,False,False,False,False,True
31091,Histoloogia,nan,U-_uriini_suhkur,Lokatsioon,,2,,False,False,False,False,False,False,False,False,False,False,True
31101,Histoloogia,nan,U-Sedim ,Lokatsioon,,3,,False,False,False,False,False,False,False,False,False,False,True
31144,Histoloogia,nan,U-MycQ,Diagnoos 1,,5,,False,False,False,False,False,False,False,False,False,False,True
31176,Histoloogia,nan,U-Uu/Up-PCR,Arhiivi number,,4,,False,False,False,False,False,False,False,False,False,False,True
31190,Histoloogia,nan,U-UreaUureauriinis,Arhiivi number,,1,,False,False,False,False,False,False,False,False,False,False,True
31256,Histoloogia,nan,U-KKaaliumuriinis,Lokatsioon,,1,,False,False,False,False,False,False,False,False,False,False,True
31391,Histoloogia,nan,U-AmylAmülaasuriinis,Arhiivi number,,4,,False,False,False,False,False,False,False,False,False,False,True
31419,Hematoloogilised uuringud,nan,U-Alb/glAlbumiinid/globuliiniduriinis,PLCR,,1,,False,False,False,False,False,False,False,False,False,False,True
31420,Histoloogia,nan,U-Amf.ur.krAmorfseuraadikristallid,Lokatsioon,,59,,False,False,False,False,False,False,False,False,False,False,True
31428,Histoloogia,nan,U-gam-glGammaglobuliiniduriinis,Arhiivi number,,3,,False,False,False,False,False,False,False,False,False,False,True
31479,Histoloogia,nan,U-Amyl/U-CreaAmülaasijakreatiniinisuheuriinis,Arhiivi number,,3,,False,False,False,False,False,False,False,False,False,False,True
31543,Histoloogia,nan,U-AmylP,Arhiivi number,,2,,False,False,False,False,False,False,False,False,False,False,True
31591,Histoloogia,nan,U-Amyl,Diagnoos 1,,86,,False,False,False,False,False,False,False,False,False,False,True
31622,Histoloogia,nan,U-ClaLäbipaistvus,Lokatsioon,,1479,,False,False,False,False,False,False,False,False,False,False,True
31676,Hematoloogilised uuringud,nan,U-ColVärvus,PLCR,,1476,,False,False,False,False,False,False,False,False,False,False,True
31696,Histoloogia,nan,dU-UAKusihapeööpäevasesuriinis,Arhiivi number,,4,,False,False,False,False,False,False,False,False,False,False,True
31806,Histoloogia,nan,dU-Amyl,Arhiivi number,,55,,False,False,False,False,False,False,False,False,False,False,True
31992,Histoloogia,nan,U-WBCLeukotsüüdid,Lokatsioon,,1487,,False,False,False,False,False,False,False,False,False,False,True
32075,Hematoloogilised uuringud,nan,U-S-Crea-Carvutuslik(kreatiniinikliirens),PLCR,,16,,False,False,False,False,False,False,False,False,False,False,True
32084,Hematoloogilised uuringud,nan,U-M1M-komponent1uriinis,PLCR,,1,,False,False,False,False,False,False,False,False,False,False,True
32249,Histoloogia,nan,U-AmylP/U-CreaPankr.amülaasijakreatiniinisuheuriinis,Lokatsioon,,2,,False,False,False,False,False,False,False,False,False,False,True
32347,Hematoloogilised uuringud,nan,U-AmylAmülaasuriinis,PLCR,,4,,False,False,False,False,False,False,False,False,False,False,True
32462,Histoloogia,nan,U-Uu-PCR,Diagnoos 1,,20,,False,False,False,False,False,False,False,False,False,False,True
32629,Histoloogia,nan,U-_Amyl,Arhiivi number,,3,,False,False,False,False,False,False,False,False,False,False,True
32700,Hematoloogilised uuringud,nan,dU-MA,PLCR,,2,,False,False,False,False,False,False,False,False,False,False,True
32707,Histoloogia,nan,U-CreaKreatiniin1.hommikusesuriinis,Lokatsioon,,20,,False,False,False,False,False,False,False,False,False,False,True
32734,Histoloogia,nan,dU-CreatKreatiniinööpäevasesuriinis,Diagnoos 1,,7,,False,False,False,False,False,False,False,False,False,False,True
32752,Histoloogia,nan,U-Up-PCR,Diagnoos 1,,21,,False,False,False,False,False,False,False,False,False,False,True
32887,Hematoloogilised uuringud,nan,dU-5-HIAA,PLCR,,2,,False,False,False,False,False,False,False,False,False,False,True
32915,Histoloogia,nan,U-Ampnegamfetamiinjatemaderivaadiduriinis,Kirjeldus,,23,,False,False,False,False,False,False,False,False,False,False,True
32927,Histoloogia,nan,U-TCAtritsükloantidepressandiduriinis,Diagnoos 1,,11,,False,False,False,False,False,False,False,False,False,False,True
32959,Hematoloogilised uuringud,nan,U-Ctr-PCR,PLCR,,22,,False,False,False,False,False,False,False,False,False,False,True
32978,Histoloogia,nan,U-MeOHmetanooluriinis,Diagnoos 1,,1,,False,False,False,False,False,False,False,False,False,False,True
33088,Histoloogia,nan,dU-M1M-komponent1uriinis,Kirjeldus,,4,,False,False,False,False,False,False,False,False,False,False,True
33287,Histoloogia,nan,dU-Alb-elAlbumiinid(elektroforeesil),Lokatsioon,,6,,False,False,False,False,False,False,False,False,False,False,True
33292,Histoloogia,nan,U-GluGlükoos,Arhiivi number,,1483,,False,False,False,False,False,False,False,False,False,False,True
33309,Hematoloogilised uuringud,nan,U-MOPopiaadiduriinis,RDW%,,13,,False,False,False,False,False,False,False,False,False,False,True
33314,Histoloogia,nan,U-Gva-PCR,Kirjeldus,,2,,False,False,False,False,False,False,False,False,False,False,True
33418,Hematoloogilised uuringud,nan,U-ProtValkkvantitatiivselt,PLCR,,444,,False,False,False,False,False,False,False,False,False,False,True
33429,Histoloogia,nan,U-Coprop/U-Crea,Arhiivi number,,4,,False,False,False,False,False,False,False,False,False,False,True
33445,Histoloogia,nan,U-BZDbenzodiazepiinuriinis,Lokatsioon,,13,,False,False,False,False,False,False,False,False,False,False,True
33609,Histoloogia,nan,U-C_trachomatis_DNA,Lokatsioon,,6,,False,False,False,False,False,False,False,False,False,False,True
33639,Histoloogia,nan,U-Alb/Crea,Arhiivi number,,33,,False,False,False,False,False,False,False,False,False,False,True
33741,Hematoloogilised uuringud,nan,U-ProtValkuriinis,PLCR,,17,,False,False,False,False,False,False,False,False,False,False,True
33748,Histoloogia,nan,U-Sed-m,Kirjeldus,,6752,,False,False,False,False,False,False,False,False,False,False,True
33757,Histoloogia,nan,U-pHHappe-alusetasakaal,Arhiivi number,,1487,,False,False,False,False,False,False,False,False,False,False,True
33764,Hematoloogilised uuringud,nan,U-Albumiin,PLCR,,1,,False,False,False,False,False,False,False,False,False,False,True
33856,Histoloogia,nan,dU-K,Diagnoos 1,,1,,False,False,False,False,False,False,False,False,False,False,True
33867,Histoloogia,nan,U-DALA,Arhiivi number,,3,,False,False,False,False,False,False,False,False,False,False,True
33924,Histoloogia,nan,dU-PBGPorfobilinogeenööpäevasesuriinis,Kirjeldus,,1,,False,False,False,False,False,False,False,False,False,False,True
33943,Hematoloogilised uuringud,nan,U-AlbAlbumiinuriinis,PLCR,,106,,False,False,False,False,False,False,False,False,False,False,True
34018,Histoloogia,nan,U-Amf.fos.kAmorfsefosfaadikristallid,Diagnoos 1,,4,,False,False,False,False,False,False,False,False,False,False,True
34174,Hematoloogilised uuringud,nan,U-C_trachomatis_DNA,PLCR,,6,,False,False,False,False,False,False,False,False,False,False,True
34209,Histoloogia,nan,dU-Prot_,Kirjeldus,,3,,False,False,False,False,False,False,False,False,False,False,True
34269,Histoloogia,nan,dU-P,Diagnoos 1,,4,,False,False,False,False,False,False,False,False,False,False,True
34382,Hematoloogilised uuringud,nan,U-Bil.krBilirubiinikristallid,PLCR,,1,,False,False,False,False,False,False,False,False,False,False,True
34406,Hematoloogilised uuringud,nan,U-Strepn,PLCR,,7,,False,False,False,False,False,False,False,False,False,False,True
34420,Histoloogia,nan,dU-Ca,Diagnoos 1,,6,,False,False,False,False,False,False,False,False,False,False,True
34558,Histoloogia,nan,U-S-Crea-Cmõõdetav(kreatiniinikliirens),Kirjeldus,,8,,False,False,False,False,False,False,False,False,False,False,True
34611,Histoloogia,nan,dU-PFosfaatööpäevasesuriinis,Arhiivi number,,2,,False,False,False,False,False,False,False,False,False,False,True
34663,Histoloogia,nan,dU-KKaaliumööpäevasesuriinis,Lokatsioon,,4,,False,False,False,False,False,False,False,False,False,False,True
34679,Histoloogia,nan,U-KKaaliumuriinis,Diagnoos 1,,1,,False,False,False,False,False,False,False,False,False,False,True
34699,Histoloogia,nan,U-Tbc,Lokatsioon,,13,,False,False,False,False,False,False,False,False,False,False,True
34762,Hematoloogilised uuringud,nan,U-UreaUureauriinis,RDW%,,1,,False,False,False,False,False,False,False,False,False,False,True
34812,Hematoloogilised uuringud,nan,U-Bzdbenzodiazepiinuriinis,RDW%,,3,,False,False,False,False,False,False,False,False,False,False,True
34828,Histoloogia,nan,dU-DALA-Delta-amiino-levuliinhapeööpäevasesuriinis,Kirjeldus,,1,,False,False,False,False,False,False,False,False,False,False,True
34855,Histoloogia,nan,dU-Prot-FrUriinivalkudeelektroforees,Arhiivi number,,8,,False,False,False,False,False,False,False,False,False,False,True
34876,Hematoloogilised uuringud,nan,U-Alb/glAlbumiinid/globuliiniduriinis,RDW%,,1,,False,False,False,False,False,False,False,False,False,False,True
34884,Histoloogia,nan,U-PPXpropoksüfeenuriinis,Lokatsioon,,8,,False,False,False,False,False,False,False,False,False,False,True
35039,Histoloogia,nan,U-GlukGlükoosjuhuslikusuriinis,Diagnoos 1,,61,,False,False,False,False,False,False,False,False,False,False,True
35131,Histoloogia,nan,dU-KKaaliumööpäevasesuriinis,Diagnoos 1,,4,,False,False,False,False,False,False,False,False,False,False,True
35133,Histoloogia,nan,U-CotKotiniinuriiniskvalitatiivne,Arhiivi number,,1,,False,False,False,False,False,False,False,False,False,False,True
35136,Hematoloogilised uuringud,nan,U-Ca.fos.krKaltsiumfosfaadikristallid,RDW%,,3,,False,False,False,False,False,False,False,False,False,False,True
35155,Hematoloogilised uuringud,nan,U-OsmolOsmolaalsusuriinis,RDW%,,4,,False,False,False,False,False,False,False,False,False,False,True
35164,Hematoloogilised uuringud,nan,U-Coprop/U-Crea,RDW%,,4,,False,False,False,False,False,False,False,False,False,False,True
35179,Hematoloogilised uuringud,nan,dU-DALA,RDW%,,4,,False,False,False,False,False,False,False,False,False,False,True
35259,Hematoloogilised uuringud,nan,U-Amyl,RDW%,,86,,False,False,False,False,False,False,False,False,False,False,True
35270,Hematoloogilised uuringud,nan,dU-ALBAlbumiinööpäevasesuriinis,PLCR,,6,,False,False,False,False,False,False,False,False,False,False,True
35324,Histoloogia,nan,U-f-kappa/lambda,Kirjeldus,,15,,False,False,False,False,False,False,False,False,False,False,True
35400,Histoloogia,nan,U-Amyl/U-CreaAmülaasijakreatiniinisuheuriinis,Diagnoos 1,,3,,False,False,False,False,False,False,False,False,False,False,True
35411,Histoloogia,nan,U-UreaUureauriinis,Lokatsioon,,1,,False,False,False,False,False,False,False,False,False,False,True
35471,Histoloogia,nan,dU-CaKaltsiumööpäevasesuriinis,Lokatsioon,,1,,False,False,False,False,False,False,False,False,False,False,True
35480,Hematoloogilised uuringud,nan,dU-ProtValk,RDW%,,25,,False,False,False,False,False,False,False,False,False,False,True
35503,Histoloogia,nan,U-Lepn,Diagnoos 1,,5,,False,False,False,False,False,False,False,False,False,False,True
35560,Hematoloogilised uuringud,nan,U-Candida_albicans,RDW%,,1,,False,False,False,False,False,False,False,False,False,False,True
35677,Hematoloogilised uuringud,nan,dU-Cort,PLCR,,1,,False,False,False,False,False,False,False,False,False,False,True
35756,Hematoloogilised uuringud,nan,dU-Cort,RDW%,,1,,False,False,False,False,False,False,False,False,False,False,True
35792,Hematoloogilised uuringud,nan,U-MycQ,RDW%,,5,,False,False,False,False,False,False,False,False,False,False,True
35880,Histoloogia,nan,U-ProtValkuriinis(elektroforees),Kirjeldus,,1,,False,False,False,False,False,False,False,False,False,False,True
35967,Histoloogia,nan,dU-ProtValk,Diagnoos 1,,25,,False,False,False,False,False,False,False,False,False,False,True
36019,Histoloogia,nan,U-NaNaatriumuriinis,Arhiivi number,,1,,False,False,False,False,False,False,False,False,False,False,True
36096,Histoloogia,nan,U-BZDbenzodiazepiinuriinis,Arhiivi number,,13,,False,False,False,False,False,False,False,False,False,False,True
36172,Histoloogia,nan,U-SGErikaal,Lokatsioon,,1458,,False,False,False,False,False,False,False,False,False,False,True
36210,Histoloogia,nan,U-Tbc,Arhiivi number,,13,,False,False,False,False,False,False,False,False,False,False,True
36233,Hematoloogilised uuringud,nan,U-ProValk,RDW%,,1483,,False,False,False,False,False,False,False,False,False,False,True
36310,Histoloogia,nan,U-Sedim_,Diagnoos 1,,12,,False,False,False,False,False,False,False,False,False,False,True
36314,Histoloogia,nan,dU-PorfPorfüriinid(uro-jakoproporfüriinid)ööpäevases,Arhiivi number,,1,,False,False,False,False,False,False,False,False,False,False,True
36340,Histoloogia,nan,U-ColVärvus,Diagnoos 1,,1476,,False,False,False,False,False,False,False,False,False,False,True
36405,Histoloogia,nan,U-Prot-Fr,Diagnoos 1,,11,,False,False,False,False,False,False,False,False,False,False,True
36423,Hematoloogilised uuringud,nan,U-_uriini_suhkur,RDW%,,2,,False,False,False,False,False,False,False,False,False,False,True
36427,Histoloogia,nan,U-Sedim-m,Lokatsioon,,6,,False,False,False,False,False,False,False,False,False,False,True
36441,Histoloogia,nan,dU-P,Lokatsioon,,4,,False,False,False,False,False,False,False,False,False,False,True
36457,Histoloogia,nan,U-_Gluc_suhkur,Diagnoos 1,,2,,False,False,False,False,False,False,False,False,False,False,True
36474,Histoloogia,nan,U-Cockokaiinuriinis,Lokatsioon,,3,,False,False,False,False,False,False,False,False,False,False,True
36488,Histoloogia,nan,U-Sedi-m,Arhiivi number,,11,,False,False,False,False,False,False,False,False,False,False,True
36549,Histoloogia,nan,U-urilux,Kirjeldus,,290,,False,False,False,False,False,False,False,False,False,False,True
36584,Histoloogia,nan,U-f-kappa/lambda,Lokatsioon,,15,,False,False,False,False,False,False,False,False,False,False,True
36601,Histoloogia,nan,dU-Ca,Kirjeldus,,6,,False,False,False,False,False,False,False,False,False,False,True
36608,Histoloogia,nan,U-AmylPAmülaasipankreasefraktsioonuriinis,Lokatsioon,,2,,False,False,False,False,False,False,False,False,False,False,True
36620,Histoloogia,nan,U-TCAtritsükloantidepressandiduriinis,Kirjeldus,,11,,False,False,False,False,False,False,False,False,False,False,True
36626,Histoloogia,nan,U-Sedim,Arhiivi number,,11099,,False,False,False,False,False,False,False,False,False,False,True
36704,Histoloogia,nan,U-PBGPorfobilinogeenuriinis,Lokatsioon,,3,,False,False,False,False,False,False,False,False,False,False,True
36789,Hematoloogilised uuringud,nan,U-THCkannabinoididuriinis,RDW%,,23,,False,False,False,False,False,False,False,False,False,False,True
36793,Histoloogia,nan,U-BZDbenzodiazepiinuriinis,Kirjeldus,,13,,False,False,False,False,False,False,False,False,False,False,True
36796,Histoloogia,nan,U-Kusih.kr.Kusihappekristallid,Kirjeldus,,6,,False,False,False,False,False,False,False,False,False,False,True
36925,Histoloogia,nan,U-St.pneumonia,Lokatsioon,,4,,False,False,False,False,False,False,False,False,False,False,True
36952,Hematoloogilised uuringud,nan,dU-CreaKreatiniinööpäevasesuriinis,PLCR,,50,,False,False,False,False,False,False,False,False,False,False,True
36978,Hematoloogilised uuringud,nan,U-Ngo-PCR,PLCR,,10,,False,False,False,False,False,False,False,False,False,False,True
36990,Hematoloogilised uuringud,nan,U-BARbarbituraadiduriinis,RDW%,,12,,False,False,False,False,False,False,False,False,False,False,True
37033,Hematoloogilised uuringud,nan,U-CotKotiniinuriiniskvalitatiivne,RDW%,,1,,False,False,False,False,False,False,False,False,False,False,True
37089,Hematoloogilised uuringud,nan,U-Alb/U-CreaMikroalbuminuuria,RDW%,,9,,False,False,False,False,False,False,False,False,False,False,True
37127,Histoloogia,nan,U-Ecsecstasyuriinis,Arhiivi number,,18,,False,False,False,False,False,False,False,False,False,False,True
37172,Histoloogia,nan,U-Strip,Arhiivi number,,94919,,False,False,False,False,False,False,False,False,False,False,True
37242,Histoloogia,nan,U-Tbc-Bac,Kirjeldus,,13,,False,False,False,False,False,False,False,False,False,False,True
37256,Histoloogia,nan,U-Prot_,Diagnoos 1,,74,,False,False,False,False,False,False,False,False,False,False,True
37275,Hematoloogilised uuringud,nan,dU-OsmolOsmolaalsusööpäevasesuriinis,RDW%,,2,,False,False,False,False,False,False,False,False,False,False,True
37331,Histoloogia,nan,U-Bzdbenzodiazepiinuriinis,Diagnoos 1,,3,,False,False,False,False,False,False,False,False,False,False,True
37355,Histoloogia,nan,U-MycQ,Kirjeldus,,5,,False,False,False,False,False,False,False,False,False,False,True
37372,Histoloogia,nan,U-Crea,Lokatsioon,,2,,False,False,False,False,False,False,False,False,False,False,True
37373,Histoloogia,nan,U-Alb,Lokatsioon,,34,,False,False,False,False,False,False,False,False,False,False,True
37394,Histoloogia,nan,U-M.alb.,Arhiivi number,,1,,False,False,False,False,False,False,False,False,False,False,True
37492,Histoloogia,nan,U-Ampnegamfetamiinjatemaderivaadiduriinis,Arhiivi number,,23,,False,False,False,False,False,False,False,False,False,False,True
37544,Histoloogia,nan,dU-Alb-elAlbumiinid(elektroforeesil),Arhiivi number,,6,,False,False,False,False,False,False,False,False,False,False,True
37553,Hematoloogilised uuringud,nan,U-Ampnegamfetamiinjatemaderivaadiduriinis,RDW%,,23,,False,False,False,False,False,False,False,False,False,False,True
37566,Hematoloogilised uuringud,nan,dU-P,PLCR,,4,,False,False,False,False,False,False,False,False,False,False,True
37592,Histoloogia,nan,U-COCkokaiinuriinis,Diagnoos 1,,13,,False,False,False,False,False,False,False,False,False,False,True
37652,Histoloogia,nan,dU-Ca,Arhiivi number,,6,,False,False,False,False,False,False,False,False,False,False,True
37659,Hematoloogilised uuringud,nan,dU-CreatKreatiniinööpäevasesuriinis,RDW%,,7,,False,False,False,False,False,False,False,False,False,False,True
37718,Hematoloogilised uuringud,nan,dU-MgMagneesiumööpäevasesuriinis,RDW%,,1,,False,False,False,False,False,False,False,False,False,False,True
37730,Hematoloogilised uuringud,nan,U-Narco,PLCR,,69,,False,False,False,False,False,False,False,False,False,False,True
37738,Histoloogia,nan,U-PBGPorfobilinogeenuriinis,Diagnoos 1,,3,,False,False,False,False,False,False,False,False,False,False,True
37812,Histoloogia,nan,U-Trifos.krTrifosfaadikristallid,Diagnoos 1,,2,,False,False,False,False,False,False,False,False,False,False,True
37823,Hematoloogilised uuringud,nan,U-Bil.krBilirubiinikristallid,RDW%,,1,,False,False,False,False,False,False,False,False,False,False,True
37852,Histoloogia,nan,U-THCkannabinoididuriinis,Arhiivi number,,23,,False,False,False,False,False,False,False,False,False,False,True
37950,Hematoloogilised uuringud,nan,U-Fentfentanüüluriinis,PLCR,,2,,False,False,False,False,False,False,False,False,False,False,True
38065,Hematoloogilised uuringud,nan,U-Prot-Fr,RDW%,,11,,False,False,False,False,False,False,False,False,False,False,True
38136,Histoloogia,nan,U-Ctr-PCR,Kirjeldus,,22,,False,False,False,False,False,False,False,False,False,False,True
38145,Histoloogia,nan,U-DALADelta-aminolevuliinhapeuriinis,Arhiivi number,,3,,False,False,False,False,False,False,False,False,False,False,True
38223,Histoloogia,nan,U-Ca.oks.krKaltsiumoksalaadikristallid,Arhiivi number,,16,,False,False,False,False,False,False,False,False,False,False,True
38225,Histoloogia,nan,U-Alb-elAlbumiinid(elektroforeesil),Kirjeldus,,2,,False,False,False,False,False,False,False,False,False,False,True
38277,Hematoloogilised uuringud,nan,U-Uu-PCR,PLCR,,20,,False,False,False,False,False,False,False,False,False,False,True
38331,Histoloogia,nan,dU-gam-glGammaglobuliiniduriinis,Kirjeldus,,6,,False,False,False,False,False,False,False,False,False,False,True
38358,Hematoloogilised uuringud,nan,dU-NaNaatriumööpäevasesuriinis,RDW%,,4,,False,False,False,False,False,False,False,False,False,False,True
38644,Histoloogia,nan,dU-NaNaatriumööpäevasesuriinis,Arhiivi number,,4,,False,False,False,False,False,False,False,False,False,False,True
38734,Histoloogia,nan,U-Fylfentanüüluriinis,Arhiivi number,,10,,False,False,False,False,False,False,False,False,False,False,True
38788,Hematoloogilised uuringud,nan,U-Mycob,RDW%,,5,,False,False,False,False,False,False,False,False,False,False,True
38804,Histoloogia,nan,U-NitNitrit,Kirjeldus,,1488,,False,False,False,False,False,False,False,False,False,False,True
38895,Histoloogia,nan,dU-Prot-FrUriinivalkudeelektroforees,Lokatsioon,,8,,False,False,False,False,False,False,False,False,False,False,True
38970,Histoloogia,nan,U-Uu/Up-PCR,Lokatsioon,,4,,False,False,False,False,False,False,False,False,False,False,True
39064,Histoloogia,nan,U-Fylfentanüüluriinis,Kirjeldus,,10,,False,False,False,False,False,False,False,False,False,False,True
39081,Hematoloogilised uuringud,nan,U-pHHappe-alusetasakaal,PLCR,,1487,,False,False,False,False,False,False,False,False,False,False,True
39091,Histoloogia,nan,U-UbgUrobilinogeen,Kirjeldus,,1488,,False,False,False,False,False,False,False,False,False,False,True
39149,Histoloogia,nan,dU-Kreat/Album,Lokatsioon,,3,,False,False,False,False,False,False,False,False,False,False,True
39223,Hematoloogilised uuringud,nan,U-Ecsecstasyuriinis,RDW%,,18,,False,False,False,False,False,False,False,False,False,False,True
39229,Histoloogia,nan,U-Aer,Kirjeldus,,50,,False,False,False,False,False,False,False,False,False,False,True
39232,Histoloogia,nan,U-Amf.ur.krAmorfseuraadikristallid,Kirjeldus,,59,,False,False,False,False,False,False,False,False,False,False,True
39298,Histoloogia,nan,U-HPV-genotüüp-PCR,Lokatsioon,,1,,False,False,False,False,False,False,False,False,False,False,True
39332,Histoloogia,nan,U-ImmfixUriinivalkudeimmuunfiksatsioon,Diagnoos 1,,1,,False,False,False,False,False,False,False,False,False,False,True
39339,Histoloogia,nan,dU-ImmfixUriinivalkudeimmuunfiksatsioon,Kirjeldus,,4,,False,False,False,False,False,False,False,False,False,False,True
39348,Histoloogia,nan,U-Coprop/U-Crea,Kirjeldus,,4,,False,False,False,False,False,False,False,False,False,False,True
39391,Histoloogia,nan,U-Ecsecstasyuriinis,Kirjeldus,,18,,False,False,False,False,False,False,False,False,False,False,True
39437,Histoloogia,nan,U-HPV-genotüüp-PCR,Diagnoos 1,,1,,False,False,False,False,False,False,False,False,False,False,True
39465,Histoloogia,nan,U-Prot/Crevalgujakreatiniinisuhe,Lokatsioon,,363,,False,False,False,False,False,False,False,False,False,False,True
39482,Histoloogia,nan,U-OXYoksükodoonuriinis,Lokatsioon,,9,,False,False,False,False,False,False,False,False,False,False,True
39490,Hematoloogilised uuringud,nan,U-Gluc,PLCR,,165,,False,False,False,False,False,False,False,False,False,False,True
39560,Histoloogia,nan,U-Ng-PCR,Arhiivi number,,4,,False,False,False,False,False,False,False,False,False,False,True
39603,Hematoloogilised uuringud,nan,U-PCPfentsüklidiinuriinis,PLCR,,10,,False,False,False,False,False,False,False,False,False,False,True
39633,Histoloogia,nan,U-Uricult,Kirjeldus,,183,,False,False,False,False,False,False,False,False,False,False,True
39661,Hematoloogilised uuringud,nan,dU-Prot_,RDW%,,3,,False,False,False,False,False,False,False,False,False,False,True
39689,Histoloogia,nan,U-_uriini_suhkur,Arhiivi number,,2,,False,False,False,False,False,False,False,False,False,False,True
39693,Hematoloogilised uuringud,nan,U-Gluc,RDW%,,177,,False,False,False,False,False,False,False,False,False,False,True
39703,Histoloogia,nan,U-Amyl,Arhiivi number,,86,,False,False,False,False,False,False,False,False,False,False,True
39707,Histoloogia,nan,U-Prot-FrUriinivalkudeelektroforees,Kirjeldus,,5,,False,False,False,False,False,False,False,False,False,False,True
39796,Histoloogia,nan,U-BARbarbituraadiduriinis,Diagnoos 1,,12,,False,False,False,False,False,False,False,False,False,False,True
39873,Hematoloogilised uuringud,nan,U-Prot/Crevalgujakreatiniinisuhe,PLCR,,363,,False,False,False,False,False,False,False,False,False,False,True
39882,Histoloogia,nan,U-Amyl/U-CreaAmülaasijakreatiniinisuheuriinis,Kirjeldus,,3,,False,False,False,False,False,False,False,False,False,False,True
39918,Hematoloogilised uuringud,nan,U-WBCLeukotsüüdid,PLCR,,1487,,False,False,False,False,False,False,False,False,False,False,True
39934,Histoloogia,nan,U-Ng-PCR,Kirjeldus,,4,,False,False,False,False,False,False,False,False,False,False,True
39960,Hematoloogilised uuringud,nan,dU-S-Crea,PLCR,,4,,False,False,False,False,False,False,False,False,False,False,True
40030,Histoloogia,nan,dU-CreaKreatiniinööpäevasesuriinis,Diagnoos 1,,50,,False,False,False,False,False,False,False,False,False,False,True
40044,Histoloogia,nan,U-RBCErütrotsüüdid,Diagnoos 1,,1483,,False,False,False,False,False,False,False,False,False,False,True
40065,Histoloogia,nan,U-Candida_albicans,Lokatsioon,,1,,False,False,False,False,False,False,False,False,False,False,True
40099,Hematoloogilised uuringud,nan,U-ClaLäbipaistvus,PLCR,,1479,,False,False,False,False,False,False,False,False,False,False,True
40164,Histoloogia,nan,U-Narco,Kirjeldus,,69,,False,False,False,False,False,False,False,False,False,False,True
40167,Histoloogia,nan,U-Mh-PCR,Arhiivi number,,21,,False,False,False,False,False,False,False,False,False,False,True
40190,Histoloogia,nan,U-Trva-PCR,Lokatsioon,,12,,False,False,False,False,False,False,False,False,False,False,True
40231,Hematoloogilised uuringud,nan,U-N_gonorrhoeae_DNA,RDW%,,6,,False,False,False,False,False,False,False,False,False,False,True
40323,Histoloogia,nan,dU-Prot_,Arhiivi number,,3,,False,False,False,False,False,False,False,False,False,False,True
