text	y
on	B_V
ka	B_D
Universumis	B_S
“	B_Z
poorid	B_S
”	B_Z
ehk	B_J
tühikud	B_S
.	B_Z
""
Aga	B_J
“	B_Z
kärg	B_S
”	B_Z
on	B_V
Universumi	B_H
jaoks	B_K
auväärsem	B_C
sõna	B_S
kui	B_J
“	B_Z
käsn	B_S
”	B_Z
või	B_J
“	B_Z
seebivaht	B_S
”	B_Z
.	O_Z
""
Viimastel	B_A
oleks	B_V
küll	B_D
igapidi	O_D
suurem	B_C
sarnasus	B_S
selle	B_P
Maailmaga	B_S
,	B_Z
milles	B_P
me	O_P
elame	B_V
!	B_Z
""
Kui	B_J
tõenäone	B_A
see	B_P
on	B_V
,	B_Z
et	B_J
seda	B_P
uskuda	B_V
ja	B_J
selles	B_P
mitte	B_D
kahelda	B_V
?	B_Z
""
Kahelda	B_V
tuleb	O_V
ikka	B_D
.	B_Z
""
Teadlaste	B_S
loomuses	O_S
on	B_V
juba	B_D
kahtlemine	B_S
.	B_Z
""
Aga	B_J
midagi	B_P
tuleb	B_V
uskuda	O_V
ka	B_D
,	B_Z
muidu	B_D
ei	B_V
saaks	O_V
teadust	B_S
teha	B_V
.	B_Z
""
Kui	B_J
te	B_P
olete	B_V
omaks	B_P
võtnud	B_V
füüsika	B_S
põhitõed	O_S
,	B_Z
siis	B_J
tuleb	B_V
uskuda	O_V
ka	B_D
kosmoloogia	B_S
mõningaid	B_P
tõdesid	B_S
.	B_Z
""
Vaatlused	B_S
kinnitavad	B_V
üha	B_D
enam	O_D
,	B_Z
et	B_J
galaktikad	B_S
eemalduvad	B_V
üksteisest	B_P
,	B_Z
millest	B_P
tuleneb	B_V
Universumi	B_H
paisumine	B_S
.	B_Z
""
Kosmosest	B_S
tulev	B_A
reliktkiirgus	B_S
tõendab	B_V
,	B_Z
et	B_J
kunagi	B_D
pidi	B_V
Universum	B_S
olema	B_V
kuum	B_A
.	B_Z
""
Galaktikate	B_S
kauguste	I_S
mõõtmine	O_S
ja	B_J
ruumilise	B_A
jaotuse	B_S
uurimine	O_S
veenab	B_V
,	B_Z
et	B_J
Universumis	B_S
on	B_V
suured	B_A
“	B_Z
tühikud	B_S
”	B_Z
,	O_Z
kus	B_D
ainet	B_S
ei	B_V
ole	O_V
.	B_Z
""
Kuidas	B_D
aga	B_J
Universum	B_S
tekkis	B_V
ja	B_J
arenes	B_V
oma	B_P
varases	B_A
nooruses	B_S
,	B_Z
see	B_P
on	B_V
veel	B_D
suuresti	O_D
kosmoloogia	B_S
mõttemäng	O_S
.	B_Z
""
Jaan	B_H
Einasto	O_H
oma	B_P
artiklis	B_S
sellessamas	B_P
“	B_Z
Horisondis	B_H
”	B_Z
küsib	B_V
,	B_Z
et	B_J
kes	B_P
või	B_J
mis	B_P
“	B_Z
puhus	B_V
Universumi	B_H
orelit	B_S
”	B_Z
,	O_Z
et	B_J
ta	B_P
selline	O_P
on	B_V
,	B_Z
nagu	B_J
ta	B_P
praegu	B_D
ettekujutuse	B_S
järgi	B_K
on	B_V
.	B_Z
""
Kuidas	B_D
suhtuda	B_V
selles	B_P
lauses	B_S
sõnasse	O_S
kes	B_P
?	B_Z
""
Oletan	B_V
,	B_Z
et	B_J
Jaan	B_H
Einasto	O_H
mõtles	B_V
selle	B_P
all	B_K
ülekantud	B_A
tähenduses	B_S
neid	B_P
protsesse	B_S
varases	B_A
Universumis	B_S
,	B_Z
mis	B_P
määrasid	B_V
Universumi	B_H
saatuse	B_S
.	B_Z
""
Selles	B_P
võib	B_V
näha	O_V
ka	B_D
vihjet	B_S
Loojale	O_S
.	B_Z
""
Suhtumine	B_S
Loojasse	O_S
on	B_V
nii	B_D
isiklik	B_A
asi	B_S
,	B_Z
et	B_J
ei	B_V
tahaks	O_V
kellelegi	B_P
sõnu	B_S
suhu	O_S
panema	B_V
hakata	O_V
.	B_Z
""
“	B_Z
Orelipuhuja	B_S
”	B_Z
võib	B_V
asuda	O_V
meis	B_P
enesteski	O_P
ja	B_J
suunata	B_V
meid	B_P
nii	B_D
erinevalt	O_D
mõistma	B_V
ümbritsevat	B_A
maailma	B_S
.	B_Z
""
Milline	B_P
oli	B_V
algtõuge	B_S
,	B_Z
et	B_J
Te	B_P
üldse	B_D
teaduse	B_S
teele	O_S
asusite	B_V
?	B_Z
""
Miks	B_D
astronoomia	B_S
?	B_Z
""
Tehiskaaslaste	B_S
ja	B_J
kosmoselendude	B_S
ajastu	I_S
algus	O_S
langes	B_V
kokku	B_D
minu	B_P
poisiea	B_S
vastuvõtlikumate	B_C
aastatega	B_S
.	B_Z
""
Mäletan	B_V
,	B_Z
et	B_J
olin	B_V
12aastasena	B_A
aheldatud	B_V
haigevoodisse	B_S
,	B_Z
kui	B_J
ema	B_S
ostis	B_V
vastilmunud	B_A
raamatu	B_S
“	B_Z
Teistele	B_P
planeetidele	B_S
”	B_Z
.	O_Z
""
Lugesin	B_V
selle	B_P
ahnelt	B_D
läbi	O_D
.	B_Z
""
See	B_P
oli	B_V
hea	B_A
populaarne	O_A
raamat	B_S
,	B_Z
mis	B_P
vallandas	B_V
laste	B_S
fantaasia	O_S
.	B_Z
""
Esimesed	B_O
mehitatud	B_V
kosmoselennud	B_S
olid	B_V
juba	B_D
toimunud	B_V
.	B_Z
""
Tekkis	B_V
huvi	B_S
tähistaeva	O_S
,	B_Z
kosmoselendude	B_S
ja	B_J
muu	B_P
sellise	O_P
vastu	B_K
,	B_Z
nii	B_D
et	B_J
klassivend	B_S
kinkis	B_V
paksu	B_A
astronoomiaraamatu	B_S
.	B_Z
""
Sellest	B_P
ajast	B_S
see	B_P
pisik	B_S
vist	B_D
külge	O_D
jäi	B_V
.	B_Z
""
Mis	B_P
Teile	O_P
veel	B_D
meid	B_P
ümbritsevas	B_A
maailmas	B_S
erilist	B_A
huvi	B_S
pakub	B_V
?	B_Z
""
Huvi	B_S
pakub	B_V
palju	B_D
,	B_Z
aga	B_J
kõigele	B_P
ei	B_V
jätku	O_V
aega	B_S
.	B_Z
""
Vaimukas	B_A
ja	B_J
vaimne	B_A
inimene	B_S
huvitab	B_V
eelkõige	B_D
.	B_Z
""
Suuremaid	B_C
elamusi	B_S
pakub	B_V
muusika	B_S
,	B_Z
eriti	B_D
improvisatsiooniline	B_A
muusika	B_S
ja	B_J
ehe	B_A
folkloor	B_S
.	B_Z
""
Hea	B_A
meelega	B_S
vaatan	B_V
väärtfilmi	B_S
.	B_Z
""
Ajakirjandus	B_S
on	B_V
viimasel	B_A
ajal	B_S
teadlased	O_S
kergekäeliselt	B_D
nohikuteks	B_A
tembeldanud	B_V
,	B_Z
kes	B_P
ümbritseva	B_A
maailma	B_S
vastu	B_K
huvi	B_S
ei	B_V
tunne	O_V
.	B_Z
""
Mulle	B_P
tundub	B_V
siiski	B_D
,	B_Z
et	B_J
ergas	B_V
ühiskondlik	B_A
närv	B_S
ja	B_J
huvi	B_S
kõige	B_D
ümbruses	B_S
toimuva	B_A
vastu	B_K
on	B_V
teadlastele	B_S
vägagi	B_D
iseloomulik	B_A
.	B_Z
""
Vähemalt	B_D
minu	B_P
tutvusringkonnas	B_S
on	B_V
enamik	B_S
teadlasi	O_S
sellised	B_P
.	B_Z
""
Kuidas	B_D
maandate	B_V
stressi	B_S
?	B_Z
""
Ega	B_D
enamjagu	O_D
ajapuudusel	B_S
teadlikult	B_D
ei	B_V
maandagi	O_V
,	B_Z
see	B_P
toimub	B_V
kuidagi	B_D
märkamatult	O_D
.	B_Z
""
Kui	B_J
on	B_V
aega	B_S
,	B_Z
võtan	B_V
midagi	B_P
huvitavat	B_A
ette	B_D
pereringis	B_S
või	B_J
kuulan	B_V
lemmikmuusikat	B_S
.	B_Z
""
Kas	B_D
loete	B_V
horoskoope	B_S
?	B_Z
Miks	B_D
?	B_Z
""
Loen	B_V
,	B_Z
kui	B_J
keegi	B_P
vaimuka	B_A
horoskoobi	B_S
lugeda	B_V
toob	O_V
.	B_Z
""
Milline	B_P
teadusavastus	B_S
läbi	B_K
aegade	B_S
on	B_V
Teie	B_P
arvates	B_V
tähtsaim	B_U
?	B_Z
Ohtlikem	B_U
?	B_Z
""
Võib	B_V
ju	B_D
arvata	B_V
,	B_Z
et	B_J
tuumaenergia	B_S
või	B_J
geneetiline	B_A
manipulatsioon	B_S
elusolenditega	O_S
on	B_V
väga	B_D
ohtlik	B_A
.	B_Z
""
Aga	B_J
iga	B_P
avastus	B_S
võib	B_V
osutuda	O_V
vastuoluliseks	B_A
.	B_Z
""
Teadusavastusi	B_S
ja	B_J
leiutisi	B_S
on	B_V
kasutatud	O_V
varem	B_D
või	B_J
hiljem	B_D
nii	O_D
inimeste	B_S
hüvanguks	O_S
kui	B_J
ka	B_D
hävinguks	B_S
.	B_Z
""
Tähtsaim	B_U
teadusavastus	B_S
saab	B_V
kuuluda	O_V
minu	B_P
arvates	B_V
valdkonda	B_S
,	B_Z
mis	B_P
puudutab	B_V
otseselt	B_D
inimest	B_S
,	B_Z
näiteks	B_D
elu	B_S
päritolu	O_S
või	B_J
mõtlemist	B_S
.	B_Z
""
See	B_P
on	B_V
seni	B_D
veel	O_D
tegemata	B_V
.	B_Z
""
Milline	B_P
oleks	B_V
Teie	B_P
vapideviis	B_S
?	B_Z
""
Seda	B_P
ühte	B_D
ja	B_J
ainukest	B_A
juhtkirja	B_S
ei	B_V
ole	O_V
.	B_Z
""
Püüan	B_V
seda	B_P
,	B_Z
mida	B_P
teen	B_V
,	B_Z
teha	B_V
nii	B_D
hästi	O_D
kui	B_J
oskan	B_V
.	B_Z
""
Seekordne	B_A
HORISONT	B_S
heidab	B_V
pilgu	B_S
meie	B_P
planeedi	B_S
kahele	B_N
poolusele	B_S
Lõunanabale	O_S
ja	B_J
kolmandaks	B_O
pooluseks	B_S
nimetatud	B_A
“	B_Z
maakera	B_S
katusele	O_S
”	B_Z
,	O_Z
Dzomolungma	B_H
mäetipule	B_S
Himaalajas	B_H
.	B_Z
""
Nii	B_D
kõrgmäed	B_S
kui	B_J
Lõunamanner	B_S
näivad	B_V
esmapilgul	B_S
elutud	B_A
,	B_Z
ometigi	B_D
on	B_V
ka	B_D
need	B_P
paigad	B_S
kellelegi	B_P
koduks	B_S
.	B_Z
""
Elu	B_S
suudab	B_V
kanda	I_V
kinnitada	O_V
kõige	B_D
võimatuna	B_A
näivates	O_A
kohtades	B_S
.	B_Z
""
Küllap	B_D
leidub	B_V
elusaid	B_A
baktereid	B_S
ka	B_D
4	B_N
kilomeetri	B_S
sügavusel	O_S
Antarktise	B_H
jääkilbi	B_S
all	B_K
asuvas	B_A
järves	B_S
,	B_Z
mis	B_P
hiljuti	B_D
avastati	B_V
.	B_Z
""
Neid	B_P
mikroobe	B_S
tuleks	B_V
küll	B_D
vaadelda	B_V
kui	B_J
maailma	B_S
kõige	B_D
äärmuslikemates	B_U
tingimustes	B_S
elavaid	B_A
oleseid	B_S
.	B_Z
""
Ning	B_J
see	B_P
pole	B_V
veel	B_D
ainuke	B_A
põhjus	B_S
,	B_Z
miks	B_D
neid	B_P
unikaalseiks	B_A
pidada	B_V
.	B_Z
""
Jääaluse	B_A
järve	B_S
floora	O_S
on	B_V
saanud	O_V
omaette	B_D
,	B_Z
muudest	B_P
elukooslustest	B_S
lahus	B_D
,	B_Z
pool	B_N
miljonit	O_N
aastat	B_S
areneda	B_V
.	B_Z
""
Nõnda	B_D
siis	O_D
on	B_V
Lõunamandri	B_S
jääkilbi	O_S
sees	B_K
käimas	B_V
ainulaadne	B_A
evolutsiooni-eksperiment	B_S
.	B_Z
""
See	B_P
,	B_Z
kas	B_D
ja	B_J
kuidas	B_D
too	B_P
jätkub	B_V
,	B_Z
sõltub	B_V
edasi	B_D
juba	O_D
inimesest	B_S
.	B_Z
""
Igatahes	B_D
on	B_V
väga	B_D
raske	B_A
oma	B_P
uudishimu	B_S
selle	B_P
ainulaadse	B_A
veekogu	B_S
vastu	B_K
rahuldada	B_V
nii	B_D
,	B_Z
et	B_J
järve	B_S
õhkhabras	B_A
elukooslus	B_S
endisena	B_A
säiliks	B_V
.	B_Z
""
Igatahes	B_D
võib	B_V
üksainukenegi	B_S
puuriotsikuga	I_S
järve	O_S
viidud	B_A
tänapäevane	O_A
mikroob	B_S
seal	B_D
kõik	B_P
pahupidi	B_D
pöörata	B_V
.	B_Z
""
Karmid	B_A
ja	B_J
raskesti	B_D
ligipääsetavad	B_A
paigad	B_S
on	B_V
alati	B_D
vastupandamatult	I_D
ligi	O_D
meelitanud	B_V
seiklusjanulisi	B_A
inimesi	B_S
.	B_Z
""
Igal	B_P
aastal	B_S
käib	B_V
13 000	B_N
inimest	B_S
“	B_Z
kolmandat	B_O
poolust	B_S
”	B_Z
oma	B_P
silmaga	B_S
imetlemas	B_V
ja	B_J
kindlasti	B_D
tunnevad	B_V
nad	B_P
kõik	I_P
seda	O_P
magnetit	B_S
,	B_Z
mis	B_P
kisub	B_V
üles	B_D
,	B_Z
sinna	B_D
,	B_Z
kus	B_D
suveräänsena	B_A
kõrgub	B_V
Mägi	B_H
.	B_Z
""
Vaid	B_D
veidi	I_D
üle	O_D
300	B_N
inimese	B_S
on	B_V
saanud	I_V
kogeda	O_V
Everesti	B_H
tipus	B_S
olemise	I_S
tunnet	O_S
,	B_Z
130	B_N
üritaja	B_S
elu	O_S
on	B_V
mägi	B_S
ohvriks	O_S
nõudnud	B_V
.	B_Z
""
Kas	B_D
universumis	B_S
valitseb	B_V
kord	B_S
või	B_J
kaos	B_S
,	B_Z
püstitab	B_V
selles	B_P
HORISONDIS	B_S
küsimuse	O_S
üks	B_P
Eesti	B_H
tuntumaid	B_C
teadlasi	B_S
,	B_Z
akadeemik	B_S
Jaan	B_H
Einasto	O_H
,	B_Z
ja	B_J
vastab	B_V
ikka	B_D
kord	B_S
.	B_Z
""
Tegu	B_S
on	B_V
põhjaliku	B_A
ülevaatega	B_S
Eesti	B_H
astronoomide	B_S
Universumi	B_H
struktuuri	B_S
seletavast	B_A
teooriast	B_S
ning	B_J
ka	B_D
selle	B_P
teooria	B_S
ümber	B_K
käivast	B_A
piigimurdmisest	B_S
.	B_Z
""
Akadeemik	B_S
Einasto	B_H
nimega	B_S
võib	B_V
siduda	O_V
ka	B_D
viimasel	B_A
ajal	B_S
ajakirjanduses	O_S
toimunud	B_V
väikest	B_A
nihet	B_S
.	B_Z
""
Nimelt	B_D
on	B_V
meie	B_P
press	B_S
hakanud	B_V
tasapisi	B_D
teaduse	B_S
vastu	B_K
üha	B_D
rohkem	O_D
ja	B_J
rohkem	B_D
huvi	B_S
ilmutama	B_V
.	B_Z
""
N	B_Y
.	B_Z
ö	B_Y
.	B_Z
""
läbimurdeks	B_S
aga	B_J
oli	B_V
just	B_D
Eesti	B_H
astronoomide	B_S
Universumi	B_H
ehituse	B_S
teooria	O_S
,	B_Z
mis	B_P
üleilmset	B_A
meedia	B_S
tähelepanu	O_S
äratas	B_V
,	B_Z
ja	B_J
mida	B_P
ka	B_D
kodumaised	B_A
väljaanded	B_S
,	B_Z
kes	B_P
teatava	B_A
hämmelduse	B_S
,	B_Z
kes	B_P
isegi	B_D
kummalise	B_A
solvumisega	B_S
,	B_Z
kommenteeris	B_V
.	B_Z
""
Päikselist	B_A
kevadet	B_S
soovides	B_V
,	B_Z
INDREK	B_H
ROHTMETS	O_H
""
Te	B_P
hoiate	B_V
käes	B_K
HORISONDI	B_H
järjekordset	B_A
teemanumbrit	B_S
.	B_Z
""
Seekord	B_D
keskendume	B_V
eluteadusele	B_S
,	B_Z
täpsemalt	B_D
mõnedele	B_P
bioloogia	B_S
valdkondadele	O_S
,	B_Z
mis	B_P
aastatuhande	B_S
vahetust	O_S
ootavas	B_A
maailmas	B_S
on	B_V
kasvavalt	B_D
kõneainet	B_S
pakkunud	B_V
.	B_Z
""
1940.	B_O
-	B_Z
1950.	B_O
aastail	B_S
sündinud	B_V
molekulaarbioloogia	B_S
on	B_V
jõudnud	O_V
aluse	B_S
panna	B_V
hulgale	B_S
uutele	B_A
teadussuundadele	B_S
,	B_Z
nende	B_P
seas	B_K
ka	B_D
rakenduslikule	B_A
geenitehnoloogiale	B_S
.	B_Z
""
Just	B_D
pärilikkuse	B_S
parandamise	O_S
ja	B_J
geenide	B_S
ümbertõstmisega	O_S
ongi	B_V
seotud	B_A
uue	O_A
bioloogia	B_S
kõige	B_D
pöörasemad	B_C
lubadused	B_S
.	B_Z
""
Täna	B_D
elab	B_V
maailmas	B_S
juba	B_D
tuhatkond	B_S
inimest	O_S
,	B_Z
kes	B_P
on	B_V
tervise	B_S
tagasi	B_D
saanud	B_V
tänu	B_K
geeniteraapiale	B_S
.	B_Z
""
Nende	B_P
organismi	B_S
on	B_V
sünnipäraselt	B_D
vigast	B_A
geeni	B_S
asendama	B_V
viidud	B_A
normaalne	O_A
,	B_Z
terve	B_A
geen	B_S
ja	B_J
see	B_P
on	B_V
õnnestunud	O_V
seal	B_D
ka	O_D
käivitada	B_V
.	B_Z
""
Geenidiagnostika	B_S
on	B_V
aga	B_J
jõudnud	B_V
juba	B_D
miljoniteni	B_N
.	B_Z
""
Näiteks	B_S
ainuüksi	B_D
Eesti	B_H
Biokeskuses	B_S
on	B_V
uuritud10	B_Y
000	B_N
inimest	B_S
eesmärgiga	O_S
teha	B_V
kindlaks	B_A
,	B_Z
kas	B_D
nende	B_P
geenides	B_S
peitub	B_V
risk	B_S
saada	B_V
raske	B_A
pärilik	O_A
haigus	B_S
,	B_Z
tsüstiline	B_A
fibroos	B_S
.	B_Z
""
Aastatuhandevahetusse	B_S
langeb	B_V
ka	B_D
üks	B_P
inimkonna	B_S
ajaloo	O_S
suurimaid	B_U
,	B_Z
kallimaid	B_C
ja	B_J
auahnemaid	B_C
teadusprojekte	B_S
-	B_Z
“	O_Z
Inimese	B_S
genoomi	I_S
projekt	O_S
”	B_Z
(	O_Z
ing	B_S
.	B_Z
)	O_Z
k	B_Y
.	B_Z
""
Humane	B_H
Genome	I_H
Project	O_H
)	B_Z
.	O_Z
""
Selle	B_P
superprojekti	B_S
raames	B_K
peab	B_V
aastaks	B_S
2005	B_N
selguma	B_V
inimese	B_S
kõigi	B_P
100 000	B_N
geeni	B_S
täpne	B_A
asukoht	B_S
.	B_Z
""
Kui	B_J
lähtuda	B_V
tõsiasjast	B_S
,	B_Z
et	B_J
ligi	B_K
60	B_N
protsenti	B_S
inimestest	O_S
haigestub	B_V
elu	B_S
jooksul	B_K
mõnda	B_P
geneetiliselt	B_D
määratud	B_A
haigusesse	B_S
,	B_Z
tuleb	B_V
tõdeda	O_V
,	B_Z
et	B_J
genoomiprojekt	B_S
puudutab	B_V
meid	B_P
kõiki	O_P
.	B_Z
""
Molekulaarbioloogid	B_S
usuvad	B_V
,	B_Z
et	B_J
siis	B_D
saab	B_V
meditsiin	B_S
haiguste	I_S
tagajärgede	I_S
ravilt	O_S
lõpuks	B_D
üle	O_D
minna	B_V
haiguste	B_S
ennetamisele	O_S
ja	B_J
nende	B_P
põhjuste	B_S
kõrvaldamisele	O_S
.	B_Z
""
“	B_Z
Kuum	B_A
”	B_Z
on	B_V
tänapäeva	B_S
bioloogias	O_S
ka	B_D
valdkond	B_S
,	B_Z
mis	B_P
tegeleb	B_V
närvisüsteemi	B_S
uurimisega	O_S
.	B_Z
""
Ülikeerukas	B_A
ja	B_J
ülipõnev	B_A
neuron	B_S
on	B_V
paljuski	B_P
veel	B_D
saladus	B_S
.	B_Z
""
Üks	B_P
närvirakk	B_S
on	B_V
korraga	B_D
kontaktis10	B_Y
000	B_N
muu	B_P
rakuga	B_S
,	B_Z
ajus	B_S
on	B_V
närvirakke	B_S
aga	B_J
mitu	B_P
miljardit	B_N
.	B_Z
""
Neuronite	B_S
suhtlemist	O_S
korraldab	B_V
hiiglaslik	B_A
eri	O_A
tüüpi	B_S
molekulide	I_S
armee	O_S
.	B_Z
""
Kui	B_J
selles	B_P
pööraselt	B_D
keerulises	B_A
süsteemis	B_S
tekib	B_V
viga	B_S
,	B_Z
võib	B_V
hakata	I_V
arenema	O_V
Parkinsoni	B_H
tõbi	B_S
,	B_Z
või	B_J
Alzheimeri	B_H
tõbi	B_S
või	B_J
hulgikoldeskleroos	B_S
…	B_Y
Bioloogialt	B_S
oodatakse	B_V
uusi	B_A
lahendusi	B_S
arstiteaduse	O_S
ja	B_J
põllumajanduse	B_S
jaoks	B_K
,	B_Z
samas	B_P
kardetakse	B_V
geenidega	B_S
manipuleerimises	O_S
peituvaid	B_A
ohtusid	B_S
.	B_Z
""
Tahes-tahtmata	B_D
tuleb	B_V
sajandivahetuse	B_S
bioloogidel	O_S
tegeleda	B_V
paljude	B_P
eetika	B_S
ja	B_J
moraaliküsimustega	B_S
,	B_Z
mille	B_P
lah	B_S
tiseks	I_S
jätmine	O_S
pole	B_V
enam	B_D
võimalik	B_A
.	B_Z
""
Ei	B_V
tohi	O_V
ka	B_D
unustada	B_V
,	B_Z
et	B_J
eluteadus	B_S
pakub	B_V
meile	B_P
fundamentaalseid	B_A
teadmisi	B_S
maailma	I_S
mõtestamiseks	O_S
,	B_Z
teadmisi	B_S
,	B_Z
mis	B_P
aitaksid	B_V
meil	B_P
kõrvale	B_D
astuda	B_V
ökokatastroofile	B_S
viivalt	B_A
teelt	B_S
.	B_Z
""
Inimkond	B_S
on	B_V
juba	B_D
m	B_Y
&	B_J
otilde	B_S
;	B_Z
nda	B_S
aega	I_S
teelahkmel	O_S
.	B_Z
""
Inimtsivilisatsiooni	B_S
oleks	B_V
justnagu	B_D
sisse	O_D
programmeeritud	B_V
eluslooduse	B_S
evolutsiooni	I_S
lõpetamine	O_S
.	B_Z
""
Kas	B_D
on	B_V
ka	B_D
muud	B_P
võimalust	B_S
?	B_Z
""
Eluteadusel	B_S
on	B_V
siinkohal	B_D
öelda	B_V
kaalukas	B_A
sõna	B_S
.	B_Z
""
Tuleviku	B_S
pärast	B_K
mures	B_S
inimkond	O_S
on	B_V
alati	B_D
tundnud	B_V
huvi	B_S
selle	B_P
vastu	B_K
,	B_Z
kust	B_D
me	B_P
tuleme	B_V
.	B_Z
""
Huvitaval	B_A
kombel	B_S
on	B_V
inimese	B_S
põlvnemise	I_S
uuringud	O_S
kuulunud	B_A
viimastel	O_A
aastakümnetel	B_S
kõige	B_D
kiiremini	O_D
arenevate	B_A
bioloogiavaldkondade	B_S
nimistusse	O_S
.	B_Z
""
Lausa	B_D
rid	B_S
amisi	O_S
on	B_V
tulnud	O_V
avastusi	B_S
meie	B_P
kümnendil	B_S
.	B_Z
""
Näiteks	B_S
on	B_V
selgunud	O_V
,	B_Z
et	B_J
nüüdisinimene	B_S
sündis	B_V
üllatavalt	B_D
kiiresti	O_D
.	B_Z
""
Selle	B_P
teemanumbri	B_S
koostajana	O_S
loodan	B_V
,	B_Z
et	B_J
leiate	B_V
kasulikku	B_A
ja	B_J
huvitavat	B_A
lugemist	B_S
,	B_Z
samuti	B_D
mõtteid	B_S
ja	B_J
ideid	B_S
,	B_Z
mis	B_P
väärivad	B_V
meeles	B_S
pidamist	O_S
ning	B_J
kaasa	B_D
mõtlemist	B_S
.	B_Z
""
Rakusügavuste	B_S
molekulaarsetesse	B_A
mehhanismidesse	B_S
su	B_P
keldunud	B_A
eluteadus	B_S
näib	B_V
ühelt	B_P
poolt	B_K
olevat	B_V
meist	B_P
kaugele	B_D
eemaldunud	B_V
,	B_Z
ometigi	B_D
on	B_V
see	B_P
,	B_Z
mida	B_P
ta	O_P
uurib	B_V
,	B_Z
meie	B_P
ise	O_P
.	B_Z
""
James	B_H
Watson	O_H
ja	B_J
Francis	B_H
Crick	O_H
näitasid	B_V
1953.	B_O
aastal	B_S
,	B_Z
kuidas	B_D
on	B_V
ehitatud	O_V
keskne	B_A
pärilikku	O_A
informatsiooni	B_S
säilitav	B_A
molekul	B_S
looduses	O_S
-	B_Z
DNA	B_Y
.	B_Z
""
Õigupoolest	B_D
võtsid	B_V
nad	B_P
kokku	B_D
viimasel	B_A
10	B_N
-	B_Z
15	B_N
aastal	B_S
kogunenud	B_A
uurimistulemused	B_S
ja	B_J
üld	B_S
istasid	O_S
need	B_P
pöördeliseks	B_A
läbimurdeavastuseks	B_S
.	B_Z
""
Paljud	B_P
tänapäeva	B_S
uurijad	O_S
tõdevad	B_V
,	B_Z
et	B_J
nüüdseks	B_A
kogunenud	I_A
hiiglaslik	O_A
andmehulk	B_S
ootab	B_V
uusi	B_A
Watsoneid	B_H
ja	B_J
Cricke	B_H
,	B_Z
kes	B_P
suudaksid	B_V
fragmentide	B_S
kaoses	O_S
näha	B_V
tervikut	B_S
.	B_Z
""
Trükikojast	B_S
on	B_V
müügilettidele	B_S
jõudnud	B_V
järjekordne	B_A
“	B_Z
Horisondi	B_H
”	B_Z
erinumber	B_S
,	B_Z
mis	B_P
pühendatud	B_V
Ungarile	B_H
ja	B_J
ungarlastele	B_S
.	B_Z
""
Miks	B_D
just	O_D
Ungari	B_H
?	B_Z
""
Möödunud	B_A
aastal	B_S
meenutas	B_V
meie	B_P
hõimurahvas	B_S
kahte	B_N
tähtsat	B_A
sündmust	B_S
oma	B_P
ajaloost	B_S
möödus	B_V
1100	B_N
aastat	B_S
ungarlaste	I_S
asumisest	O_S
nende	B_P
praegusele	B_A
asualale	B_S
ja	B_J
40	B_N
aastat	B_S
1956.	B_O
aasta	B_S
Ungari	B_H
ülestõusust	B_S
.	B_Z
""
See	B_P
oli	B_V
aasta	B_S
,	B_Z
mil	B_D
ungarlastel	B_S
endil	B_P
oli	B_V
põhjust	B_S
süüvida	B_V
oma	B_P
minevikku	B_S
ning	B_J
tundus	B_V
olevat	O_V
sobiv	B_A
aeg	B_S
tutvustada	B_V
tolle	B_P
suurima	B_U
soome-ugri	B_G
rahva	B_S
ajalugu	O_S
ka	B_D
eesti	B_G
lugejale	B_S
.	B_Z
""
Seda	B_P
enam	B_D
,	B_Z
et	B_J
erinumbri	B_S
toimetajana	O_S
võin	B_V
öelda	O_V
:	B_Z
töö	B_S
käigus	B_K
süvenes	B_V
minus	B_P
järjest	B_D
enam	O_D
arusaam	B_S
sellest	B_P
,	B_Z
kuivõrd	B_D
vähe	O_D
me	B_P
Ungarist	B_H
ja	B_J
ungarlastest	B_S
siin	B_D
Eestis	B_H
tegelikult	B_D
ikkagi	O_D
teame	B_V
.	B_Z
""
Ajaloolane	B_S
Eero	B_H
Medijainen	O_H
toob	B_V
oma	B_P
loos	B_S
ära	B_D
katkendi	B_S
saadik	O_S
Johan	B_H
Leppiku	O_H
omaaegsest	B_A
kirjast	B_S
president	O_S
Konstantin	B_H
Pätsile	O_H
:	B_Z
Meie	B_P
sugulusest	B_S
ungarlastega	O_S
on	B_V
palju	B_D
räägitud	B_V
,	B_Z
kuid	B_J
Budapestis	B_H
leidub	B_V
vaid	B_D
väga	O_D
väike	B_A
grupp	B_S
eriteadlasi	O_S
,	B_Z
kes	B_P
Eestist	B_H
midagi	B_P
kuulnud	B_V
on	O_V
.	B_Z
""
Laiemad	B_C
hulgad	B_S
on	B_V
vast	B_D
etnograafia	B_S
muuseumis	O_S
näinud	B_V
Volga-soomlaste	B_S
osakonnas	I_S
vitriini	O_S
…	B_Y
Möödunud	B_A
on	B_V
ligi	B_K
60	B_N
aastat	B_S
,	B_Z
aga	B_J
kui	O_J
asendada	B_V
selles	B_P
lõigus	B_S
Budapest	B_H
Tallinnaga	O_H
ja	B_J
Eesti	B_H
Ungariga	O_H
,	B_Z
kas	B_D
oleks	B_V
siis	B_D
olukord	B_S
teistsugune	B_P
?	B_Z
""
Kuigi	B_J
käesolev	B_A
HORISONT	B_S
ei	B_V
anna	O_V
hoopiski	B_D
ammendavat	B_A
ülevaadet	B_S
Ungari	B_H
ajaloost	B_S
ja	B_J
kultuurist	B_S
,	B_Z
loodan	B_V
