: Lameepiteel <1 [norm ... - 2],26,
- tensio kontroll,26,
-  I POP,26,
-  Prof. tsütoloogia. ootab vastust ja külastab naistearsti kord aastas.,26,
- erialaspets,26,
Anamnees 24.09.2015:,26,
- Tensio,25,
Anamnees 17.10.2014:,25,
veri,25,
Anamnees 30.10.2014:,25,
analüüside vastused,25,
Anamnees 30.04.2015:,25,
Anamnees 06.11.2015:,25,
- AEK -i.,25,
FÜSIOTERAAPIA ARUANNE,25,
"- KALS, JAAK - D01775 - E17 - üldarstiabi",25,
: MPV 9.1 % [norm 5.0 - 12.0],25,
Anamnees 24.11.2015:,25,
Anamnees 18.09.2014:,25,
Põhjendus: Kõrgvererõhutõbi,25,
Kood ja nimetus: 66823 Hematoksüliin-eosiin värvinguga pahaloomulisuse diferentseeringuga biopsiamaterjali uuring (1 blokk) Põhjendus: Histoloogiline uuring Kirjeldus:,25,
ilma  dünaamikata.,25,
Anamnees 07.07.2014:,25,
Hemogramm:,25,
"- MUTSO, KAJA",25,
Uroloogilised,25,
Anamnees 02.10.2014:,25,
"Parem rinnanääre pehme, ühtlase konsistentsiga, nahk rinnal sile, sissetõmbeid ei ole, nibu normipärane.",25,
-  Kontroll 6 kuu pärast.,25,
Anamnees 15.10.2015:,25,
Kõhuõõs avatud laparoskoopiliselt. Pääs kõhuõõnde vaba.,25,
: Kreatiniin 70 mkmol/l [norm 59 - 104],25,
Anamnees 19.08.2015:,25,
- ei ole saanud.,25,
Anamnees 21.04.2015:,25,
Portio puhas.,25,
Põhjendus: j41.0,25,
hemogramm  B-CBC-3Diff,25,
"- MÖLTER, ENDA",25,
Trahheo-ösofageaalne punktsioon + PROVOX 2,25,
- Kontroll 1 kord aastas.,25,
"- UIG, MARGOT - N06607 - N500 - üldõendus",25,
Anamnees 23.04.2015:,25,
Veresuhkru määramine stats osakonnas,25,
Põhjendus: ..,25,
- Audiogrammil helivastuvõtu häire,25,
H. PAGI D01233 Haiguse anamnees : Üldseisund Rahuldav.,25,
Anamnees 16.07.2014:,25,
"- HIRMO, JÜRI - D04041 - E62 - radioloogia",25,
"- VLASSOVA, IRMA - D04678 - E340 - radioloogia",25,
"- ŽARKOVSKI, MIHHAIL - D04247 - E410 - uroloogia",25,
Põhjendus: südamepuudulikkus,25,
"- Ene, Oppe - D00757 - E600 - üldarstiabi",25,
Bronhoskoopia.,25,
Anamnees 13.08.2015:,25,
Kood ja nimetus: 7890 Peennõelabiopsia või punktsioon ultraheli või röntgeni kontrolli all Põhjendus: Struma nodosae Kirjeldus: TBA10,25,
Anesteesia uuringu ajal väljaspool op osakonda,25,
"- ŽURAVSKAJA, MARIA",25,
ESMANE TERVISEKONTROLL:,25,
-  Psoriaasi ägenemine.,25,
Anamnees 22.07.2014:,25,
-  Suunatud AEK'i.,25,
- Dieet.,25,
Vis od 1.0,25,
RÖ-ülesvõte rindkerest PA (seistes),25,
Põhjendus: pneumoonia?,25,
"- Obrizan, Monika - N05688 - N500 - üldõendus",25,
"- TOMBERG, TIIU - D04452 - E340 - radioloogia",25,
- Esialgu ravi ei määra.,25,
"RG6103 - MTH röntgeniülesvõte rindkerest (otseülesvõte, AP) (lamades): Röntgenograafia",25,
Anamnees 16.06.2014:,25,
"- ALA, SIGNE",25,
Anamnees 21.01.2016:,25,
-  teostatud  analüüsid   ja uuringud:,25,
Kood ja nimetus: 7950 Kilpnäärme ultraheliuuring Põhjendus: kilpnäärmest,25,
"- Abramova, Lidia - D03369 - E170 - kardioloogia",25,
"- KOPPEL, SIGNE - D04341 - Laboriarst",25,
"üldanesteesias tonsillectomia bilateralis. Tonsillid tihked, rohkelt liiteid. Op ja postop periood iseärasusteta.",24,
7918 - Röntgeniülesvõte alajäsemetest (üks ülesvõte),24,
RU3003 - Ultraheliuuring rinnanäärmest koos aksillaarkoopa lümfisõlmede uuringuga: Ultraheli,24,
Transport ja kilomeetrid,24,
Uriin testriba Uriin testribaga,24,
Anamnees 31.07.2015:,24,
-  Ob j .Tupes vähene  voolus.  portio sile . Em normis.. adn ii.,24,
Põhjendus: pearinglus,24,
EEG,24,
Anamnees 10.07.2014:,24,
- Ravi lõpetatud.,24,
Anamnees 27.06.2014:,24,
"MTH röntgeniülesvõte rindkerest (otseülesvõte, AP) (lamades)",24,
"- KAHU, JAANUS - D04555 - E410 - uroloogia",24,
-   Kuvariga töötamisel vajab prille.,24,
tvl lõp.,24,
: Lümfotsüütide abs arv 1.1 x 10 9/L [norm 1.3 - 3.6],24,
Anamnees 17.07.2014:,24,
: Lümfotsüütide abs arv 3.4 x 10 9/L [norm 1.30 - 3.60],24,
"- KOLK, REIN - D04946 - E170 - kardioloogia",24,
"-  voolus norm,portio puhas,ut.norm suurust,valutu,liikuv,ov-d bilat ii",24,
Kood ja nimetus: F632001 ElektrokardiograafiaPõhjendus: z10.0,24,
- Liigesed turseteta.,24,
- Valvearst.,24,
Söögitorukaudne ehhokardiograafia,24,
- Loobuda suitsetamisest.,24,
Rinnanäärme sektorresektsioon lümfis. eemald,24,
Kood ja nimetus: 66804 Immuunohistokeemiline või -tsütokeemiline uuring ühel koelõigul või tsütoloogilisel preparaadil (1 klaas) Põhjendus: Histoloogiline uuring. Kirjeldus:,24,
: ESR (EDTA) 4 mm/h [norm ... - 20],24,
: Erütrotsüüdid NEG [norm NEG - ...],24,
- gl ravi endine,24,
: Kreatiniin 49 mkmol/l [norm 45 - 84],24,
"- Tamm, Ljudmilla",24,
-  Hemogramm,24,
"- RIDNÕI, KONSTANTIN - D06461 - E370 - sünnitusabi ja günekoloogia",24,
Röntgeniülesvõte rindkerest 2-s suunas,24,
"- LANG, LEA - D07532 - E600 - üldarstiabi",24,
"- KADARIK, MERLE - D00226 - E170 - kardioloogia",24,
Holter,24,
6303 - Metakoliintest: Metakoliintest,24,
"- PAVELKOVICH, ANASTASIA",24,
Põhjendus: ct ajust,24,
On terve.,24,
: IG 0.00 x 10 9/L [norm ... - 0.06],24,
IRG2001 - RÖ labakäest PA: Röntgenuuringud,24,
Põhjendus: j45.9,24,
Kood ja nimetus: R790301 Röntgeniülesvõte rindkere piirkonnast (üks ülesvõte) TTH Põhjendus: prof Kirjeldus: RÖ - GRAMM KOPSUDEST:,24,
- Loote sonomorfoloogia normi piires.,24,
: Lümfotsüütide abs arv 3.3 x 10 9/L [norm 1.30 - 3.60],24,
,24,
"- DMITRITŠENKO, LUISA - D05945 - E62 - radioloogia",24,
Histoloogia,24,
Anamnees 11.09.2014:,24,
Põhjendus: palat 410,24,
Raseduse ja sünnituse andmed,24,
Kood ja nimetus: F640201 Toonaudiomeetria TTH Põhjendus: prof Kirjeldus: Norm audiogramm,24,
Anamnees,24,
"- VIITKAR, MARGIT - Sekretär",24,
Kood ja nimetus: 7558 Kolonoskoopia (täielik) Põhjendus: . Kirjeldus:,24,
IRG5014 - RÖ nimmelülidest 2-s: Röntgenuuringud,23,
"- Varvas, Mall - D03303 - E370 - sünnitusabi ja günekoloogia",23,
: HDL kolesterool 1.9 mmol/l [norm 1.0 - ...],23,
Alajäseme embol-ja trombektoomia,23,
Kaebused,23,
Hospitaliseeritud üleneva käärsoole vähi retsidiivi tõttu palliatiivseks keemiaraviks FOLFIRI skeemi järgi.,23,
: Lümfotsüütide abs arv 3.2 x 10 9/L [norm 1.30 - 3.60],23,
Anamnees 21.11.2014:,23,
Tööalane profülaktiline tervisekontroll,23,
"- VIDER, KERSTIN - Laborant",23,
Dünaamiline kontroll.,23,
: Lümfotsüütide abs arv 2.4 x 10 9/L,23,
Uriini ribaanalüüs,23,
: HbA1c (IFCC) 41.0 mmol/mol [norm 20.0 - 42.0],23,
CRV neg,23,
Põhjendus: J41.0 Lihtne krooniline bronhiit,23,
Anamnees 21.07.2015:,23,
Kontr :,23,
"- Järv, Vladimir - D04442 - E62 - radioloogia",23,
: MPV 10.2 % [norm 5.0 - 12.0],23,
Logopeed,23,
Paranenud.,23,
Elektroonilise tellimuse mitte teostamine,23,
Pulssoksümeetriline uuring (tasuline),23,
-  Esialgu ravi ei määra.,23,
"Kood ja nimetus: 66802 Histoloogilise preparaadi 1 lisavärving (Giemsa, van Gieson) (1 klaas) Põhjendus: perh Kirjeldus: Kliinilised diagnoosid",23,
- Histoloogia,23,
"-  Teha regulaarseid puhkepause - iga tund 5-7 min. Sirutada, teha venitusharjutusi, vaadata aknast välja kaugusesse.",23,
Patsient tuli ise.,23,
Kokkuvõte.,23,
Kopsude difusiooniuuring,23,
Kood ja nimetus: 7954 Vaginaalne ultraheliuuring Põhjendus: uh Kirjeldus: em. antev .,23,
"- VALDAS, TATJANA",23,
-  Uuringuvisiit.,23,
- Väljastatud retsept.,23,
Anamnees 21.08.2014:,23,
Anamnees 11.08.2014:,23,
: MPV 10.4 % [norm 5.0 - 12.0],23,
"- SOONSEIN, MARILIIS - D06588 - Radioloog",23,
Anamnees 04.09.2014:,23,
"- KALAMEES, ANGELA - D05792 - E600 - üldarstiabi",23,
ekg ekg,23,
emogramm,23,
Anamnees 19.08.2014:,23,
: Kommentaar Nitrofurantoiini tulemus kehtib mittekomplitseeritud UTI korral,23,
"- VÄLI, MAIE - D01735 - E370 - sünnitusabi ja günekoloogia",23,
Anamnees 12.09.2014:,23,
Anamnees 30.12.2014:,23,
Informeeritud vastustest,23,
Kood ja nimetus: R790301 Röntgeniülesvõte rindkere piirkonnast (üks ülesvõte) TTH Põhjendus: . Kirjeldus: RÖ - GRAMM KOPSUDEST:,23,
Anamnees 10.07.2015:,23,
Anamnees 25.09.2015:,23,
-  Tuli perearsti suunamisel koos eelnevalt tehtud analüüsidega.,23,
"-  Vis odex 1,0",23,
"IRC1016 - KT kaelast, rindkerest, kõhust ja vaagnast: Kompuutertomograafia",23,
"- DANILOVITSH, VIVI - D04466 - E62 - radioloogia",23,
"Kood ja nimetus: 7950 Kilpnäärme ultraheliuuring Põhjendus: kilpnäärmest Kirjeldus: Kilpnääre  sümmeetriline,  tavalise asetsuse ja kujuga, sileda kontuuriga,. Kapsel jälgitav kogu ulatusel.",23,
IVF punktsioon,23,
Uuringu leiu kirjeldus:,23,
: MPV 9.6 % [norm 5.0 - 12.0],23,
-  Soovitav regulaarne üldfüüsiline treening ja ujumine.,23,
Põhjendus: vasak põlv,23,
- Hemogramm,23,
"7352 - Emakasisese Vahendi Paigaldamine/Instrumentaalne Väljutamine, Emakakaela Laiendamine: null",23,
"- PIIRISILD, ÜLLE",23,
Põhjendus: r06.0,23,
Uriini k_lv Uriini külv,23,
Patsient hospitaliseeritud plaaniliselt operatiivseks raviks.,23,
0N2139 – Puusaliigese tsementeeritava endoproteesi paigaldamine.,23,
Pehmete kudede tuumori täielik ekstsisioon,23,
"- PADRIK, LEE - D01697 - E370 - sünnitusabi ja günekoloogia",23,
Parempoolne hemikolektoomia,23,
ABRASIO CAVI UTERI,23,
Anamnees 17.03.2016:,23,
"- KIVIAID, KERSTIN - Laborant",23,
Kusepõie transuretraalne resektsioon.,23,
"- OVIR, ANNA-LIISA - M00660 - N600 - ämmaemandus",23,
"- VANEM, KAIDI - Laborant",23,
Päksi murdude fiksatsioon kruvi abil,23,
Anamnees 30.03.2016:,23,
Aplikatsioonitest allergeenidega,22,
"- ROOSE, INDREK - D05080 - E180 - kardiovaskulaarkirurgia",22,
IRU1006 - UH doppleruuring kaela arteritest: Ultraheli,22,
"- TIKK, TOOMAS - D05431 - E420 - üldkirurgia",22,
- Analüüside ja uuringute selgitus,22,
kaeb ei ole,22,
Põhjendus: J32.0 Krooniline ülalouaurkepõletik e maksillaarsinu[s]iit e haimo?,22,
Põhjendus: S-B,22,
KOKKUVÕTE,22,
Anamnees 24.07.2015:,22,
"- Pajuste, Tiina",22,
: Kreatiniin 79 mkmol/l [norm 45 - 84],22,
Hemogramm 5-osalise leukogrammiga,22,
: Kreatiniin 81 mkmol/l [norm 45 - 84],22,
Põhjendus: M17.1 Muud esmased gonartroosid,22,
DIAGNOOS: Röntgenoloogiliselt väljendunud patoloogia leiuta.,22,
Ureetropeksia (stressinkontinentsi operatsioonid).,22,
MG,22,
Anamnees 08.07.2014:,22,
- Kaebusteta.,22,
Röntgenograafia,22,
: Mikrofloora Kepiline mikrofloora.,22,
Anamnees 26.06.2015:,22,
Haiguse kulg:,22,
Kilpnäärme radikaalne ekstirpatsioon,22,
Arve  lõpetatud,22,
"- MUSTIMETS, ELMAR - D01864 - E380 - taastusravi ja füsiaatria",22,
: HbA1c (IFCC) 42.1 mmol/mol [norm 20.0 - 42.0],22,
RÖ-ülesvõte rindkerest PA,22,
"- KULL, INGRID - D04979 - E05 - gastroenteroloogia",22,
"- PALU, ERE",22,
- <,22,
"-  Vis  odex 1,0",22,
"- LAAK, LY",22,
Biopsia vōtmine(v.a.op-i ajal),22,
Põhjendus: J44.9 Täpsustamata krooniline obstruktiivne kopsuhaigus,22,
- Järelkontroll,22,
7912 - Röntgeniülesvõte vaagnapiirkonnast (üks ülesvõte),22,
-  II POP,22,
- UHD:,22,
: ESR (EDTA) 12 mm/h [norm ... - 20],22,
- pt. toodud kiirabiga.,22,
: Kreatiniin 68 mkmol/l [norm 59 - 104],22,
"Visus   OD Ucva =    OD Bcva=1,0    OS Ucva =       OS Bcva =1,0",22,
Menopaus 52.a. vanuselt.,22,
- Tuli perearsti suunamisel.,22,
Füsioterapeutiline lõpphinnang:,22,
"- VESKE, KARIN - D04454 - E62 - radioloogia",22,
Kompuutertomograafia,22,
DIAGNOOS: Röntgenoloogiliselt kopsud infiltratiiv -koldelise leiuta.,22,
- korraline kontroll,22,
: Kreatiniin 84 mkmol/l [norm 59 - 104],22,
Anamnees 17.07.2015:,22,
Põhjendus: J41.1 Limasmädane krooniline bronhiit,22,
: ESR (EDTA) 7 mm/h [norm ... - 20],22,
Kood ja nimetus: 66804 Immuunohistokeemiline või -tsütokeemiline uuring ühel koelõigul või tsütoloogilisel preparaadil (1 klaas) Põhjendus: Histoloogiline uuring Kirjeldus:,22,
Puusaliigese tsementeeritava endoproteesi paigaldamine,22,
TVL pikend.,22,
: CRP <1 mg/L [norm ... - 5],22,
: INR  2.5 [norm 0.85 - 1.25],22,
vt haiguse kulg,22,
RE0010 - BRONHOSKOOPIA: Endoskoopilised,22,
: Kreatiniin 72 mkmol/l [norm 59 - 104],22,
Põhjendus: Uuringuks,22,
"Tupe, perineumi ja emakakaela rebendite taastav operatsioon Kirjeldus: Looteveepõie sünnituseelne avamine.",22,
"- Makke, Vahur - D04448 - E62 - radioloogia",22,
IRU6010 - UH pehmetest kudedest: Ultraheli,22,
Anamnees 22.08.2014:,22,
Valuravi.,22,
: Kreatiniin 76 mkmol/l [norm 45 - 84],22,
Põhjendus: palat 413,22,
Anamnees 30.07.2014:,22,
"- TAMP, ERIK - D04645 - E600 - üldarstiabi",22,
"- Kõiva, Peeter - D03508 - E140 - gastroenteroloogia",22,
-  RR: 110/70 mmHg,22,
Põhjendus: Valu.,22,
Anamnees 01.07.2014:,22,
Menopaus 51.a. vanuselt.,22,
-  Gün. kontroll  1 x aastas   .,21,
"- LAASIK, TIINA - Spetsialist",21,
Anamnees 29.12.2015:,21,
"- ŠAMARIN, ALEKSEI - D00847 - E340 - radioloogia",21,
- Valvearst,21,
gtt Xalatan x1 ou,21,
"- Valdmets, Aleksander - D03298 - E410 - uroloogia",21,
Füsioteraapia ja liikumisravi,21,
"- Leht, Meelis - D04445 - E340 - radioloogia",21,
: Kreatiniin 67 mkmol/l [norm 59 - 104],21,
-  Cationorm x 3 mõlemasse silma,21,
Anamnees 15.05.2015:,21,
Põhjendus: enne opi,21,
KILPN. USG KILPN. USG,21,
Anamnees 01.10.2014:,21,
Kliinilise keemia uuringud:,21,
-  Hemogramm,21,
"- PAULUS, TIIU - D00361 - E130 - erakorraline meditsiin",21,
: Kreatiniin 74 mkmol/l [norm 59 - 104],21,
Põhjendus: vastuvõtt,21,
"- TAMRE, MARI - D07209 - E600 - üldarstiabi",21,
Anamnees 23.07.2015:,21,
Röntgeniülesvõte labajalast 2-s suunas,21,
"- REIMAA, RUTH",21,
Patsient kaebab: tuli kontrolli,21,
- TÖÖTAMISEL EI  VAJA PRILLE,21,
-  Loote sonomorfoloogia normi piires,21,
CRV 8 mg/l,21,
Er -,21,
-  EMO,21,
-  Tavapärane jälgimine NN-s,21,
Emaka laparoskoopiline operatsioon Kirjeldus:,21,
-  Patsient suunatud  ITK  Silmakliinik Ravi 18,21,
Eesnäärme TUR-resektsioon.,21,
: Kreatiniin 69 mkmol/l [norm 59 - 104],21,
"- MÜTS, ANU - D05977 - E340 - radioloogia",21,
- Vajadusel korduv LOR.,21,
-  Taastusravi 2x aastas.,21,
"- AASMÄE, SOFIA",21,
nõustatud,21,
"- RAVIN, VALENTIN - D07181 - E600 - üldarstiabi",21,
DIAGNOOS: Nähtava patoloogiata.,21,
Eesmine spondülodees+korporodees transp.-ga,21,
Informeeritud vastustest.,21,
: HDL kolesterool 0.9 mmol/l [norm 1.0 - ...],21,
- Küüned kahjustunud.,21,
-  Kontroll 2 aasta tagant või vajadusel.,21,
-   Üldseisund - hea,21,
Vererõhu monitooring,21,
"- KALDER, MARI-ANN - D04298 - E350 - reumatoloogia",21,
- Loobuda suitsetamisest,21,
-VASTUSED:,21,
Kood ja nimetus: 6340 Täismahus ehhokardiograafia Põhjendus: I11.9 Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südam,21,
"- LUBI, MAIRE - D01339 - E120 - endokrinoloogia",21,
Kood ja nimetus: 7947 Raseduse ultraheliuuring Põhjendus: Loote anatoomia Kirjeldus: Cor reg.,21,
- S-3,21,
,21,
Anamnees 17.04.2015:,21,
Selgitused analüüside kohta,21,
"- JÄRV, HELLE - Laborispetsialist",21,
"Tupeloputus, rõnga vahetus.",21,
-  I trimestri skriining:,21,
"- TORM, TANEL - D06130 - E52 - onkoloogia",21,
: Lümfotsüütide abs arv 1.8 x 10 9/L,21,
"- KÕVASK, SIRJE - D05077 - Arst-õppejõud kardioloogia erialal",21,
"- KRUNKS, KRISTEL - D04226 - E370 - sünnitusabi ja günekoloogia",21,
"- KALLION, KAJA - D03524",21,
Kood ja nimetus: 7953 Kõhu- ja vaagnapiirkonna ultraheliuuring Põhjendus: kilpnäärmest,21,
Laparoscopia.,21,
Põhjendus: põskkoopad,21,
: INR  2.3 [norm 0.85 - 1.25],21,
"- DOROFEJEVA, JULIA - D07138 - E600 - üldarstiabi",21,
"-  P/v - tupp, portio puhas, em ja adn iseärasusteta. KOH test -.",21,
Auskultatsioonil bilateraalselt vesikulaarne hingamiskahin.,21,
"- MURU, URMAS - D06840 - E170 - kardioloogia",21,
"- KALDER, MART - D04553 - E09 - kardioloogia",21,
"-  Ravi lõppenud, protseduurid läbitud. Pats. enesetunne tunduvalt paranenud. Olemas positiivne dünaamika. Soovitatav kodus jätkata LR ja korrata teraapiat vajadusel.",21,
- kuulmise langus,21,
mammograafia:,21,
Reumatoloogi esmane konsultatsioon.,21,
- Analüüside ja uuringute selgitus.,21,
"- ILVES, PILVI - D04935 - E340 - radioloogia",21,
: Kreatiniin 86 mkmol/l [norm 59 - 104],21,
surmateate koostamise aeg: 30.12.1899,21,
: MPV 10.0 % [norm 5.0 - 12.0],21,
konsiilium: tõenäoselt kopsudes väikesed metastaasid. Näidustatud tinglikult neoadjuvantne keemiaravi. Seejärel uuesti hinnata kopsukoldeid ja otsustada kiiritusravi lisamine.,21,
-  RR: 120 / 70 dx  mmHg,21,
: CRP 1 mg/L [norm ... - 5],21,
Anamnees 12.08.2014:,21,
Kaebused: kontrolli,21,
jätkab ravi,21,
Kokkuvõte ja soovitused: Selgitatud sünnitusjärgset reziimi ja rindade hooldust.,21,
