VVIR 2012.a.,Z00-Z99,1
DDR baasfrekventsiga 60 korda min,Z00-Z99,1
Varasem müokardiinfarkt ( allsein- dateerimata),I00-I99,1
Peaajuinfarkti jääknähud ( 2002),I00-I99,1
. Chl pn,J00-J99,1
/Spondylolisthesis  L4 nat,M00-M99,1
Mitraal(klapi) puudulikkus-raske,I00-I99,1
Anamneesis KATE 2010,I00-I99,1
/oper. 2013/,L00-L99,1
Oper. 2013,K00-K93,1
Ninalimas eosinofiilid,J00-J99,1
Vaegpiimasus paremas rinnas.,O00-O99,1
- vaigukork vasakust kõrvast,Z00-Z99,1
Varikoosne  ekseem vasakul säärel,L00-L99,1
Vas. põlveliiges.,M00-M99,1
- ekstrasüst.,I00-I99,1
"Persisteeriv CHADS-VASc 4, HAS-BLED 2",I00-I99,1
Kahtlus lühiajalistele paroksüsm.tahhükardiatele anamneesis,I00-I99,1
"Kerge D-hüpovitaminoos ( 52,0nmol/l)",E00-E90,1
Vasakul abaluu alumise serva all.,C00-D48,1
"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta; II staadium, organkahjustus 2.",I00-I99,1
Krooniline analgeetiliste ravimite ületarvitamisest tingitud peavalu.,G00-G99,1
- os trigonum posterior tali pedis dex,M00-M99,1
Grav in hebd 9+5. IVF rasedus.,Z00-Z99,1
- jahutud jalad,G00-G99,1
"2012 aastal loetud tervistunuks; Staadium arvel 00
2012 aastal loetud tervistunuks",C00-D48,1
"Parema hemidiafragma kõrgseis kesk- ja alasagara mahu vähenemisega; kirgurgilise menetlusega seoses tekkinud
parema hemidiafragma kõrgseis kesk- ja alasagara mahu vähenemisega; kirgurgilise menetlusega seoses tekkinud",J00-J99,1
"Täpsustamata tekkepõhjusega raske pulmonaalhüpertensioon
täpsustamata tekkepõhjusega raske pulmonaalhüpertensioon",I00-I99,1
Antikoagulantide (käesolev) pikaajaline kasutamine anamneesis MAREVAN,Z00-Z99,1
NSAID ravi foonil,K00-K93,1
Spondyloarthrosis lumbalis,M00-M99,1
Silmamuna ja silmakoopakoe põrutus [kontusioon] ?,S00-T98,1
II   NYHA,I00-I99,1
"CHADS-VASc 3, HAS-BLED 3; persisteeriv",I00-I99,1
Fr. maxillae et abitae sin.,None,1
. n. occip sin,G00-G99,1
Kommissurotoomia 2001,Z00-Z99,1
OAB kahtlus,N00-N99,1
Bilat. krooniline subduraalne hematoom.,None,1
Veebr 2015,I00-I99,1
"Ravitud operatsiooniga, dieediga",E00-E90,1
"Steatohepatiit analüüside alusel, metaboolne sündroom",K00-K93,1
"Vas. põlveendoprotees, mai 2015",Z00-Z99,1
Vasak säär.,I00-I99,1
Contractura art humeroscapularis utr.,M00-M99,1
Aksillaarselt kontaktdermatiit deodorandile,L00-L99,1
: opereeritud. 13.02. 2013,K00-K93,1
M. rect abd dist. kõõluse prk.,G00-G99,1
I aste(KMI32),E00-E90,1
ILE L5S1 sin 2005a.,M00-M99,1
Radiculopathia L4/L5 sin discogenes,M00-M99,1
HP posit; intestinaalne metaplaasia,K00-K93,1
Intestinaalne metaplaasia maos (2015),Z00-Z99,1
2009a 2010 a,Z00-Z99,1
St post neuritis n. optici oc sin,H00-H59,1
PR  .  hypermtr.,H00-H59,1
Kõhukoopa liited,R00-R99,1
BMI 36.42,E00-E90,1
Fractura ossium triquetrium utr.,None,1
"Kerge neutropeenia ( 32%--1,5E9/l) ja relat.monotsütoos( 14,0%) ning relat. lümfotsütoos ( 51,3%)",R00-R99,1
Lordoos asendunud ulatusliku küfoosiga C4 - C7 kõrgusel,R00-R99,1
"Jälgimine muude kahtlustatud haiguste ja seisundite suhtes, kliiniliselt tõenäoline meniskikahjustus  või sidemete kahjustusparemal",Z00-Z99,1
Vasakul käel.,G00-G99,1
R . ou,H00-H59,1
Kahtus osteoporoosile,M00-M99,1
Astigmatism(sega ),H00-H59,1
Maokeha (2012.),C00-D48,1
Os   .Hypertensio /,H00-H59,1
CIN 2/3,N00-N99,1
Hyperopicus os,H00-H59,1
Ganglion manus dex,M00-M99,1
Myop. (post keratootomia op.),H00-H59,1
Supravent  es,I00-I99,1
/ persisteeriv/.,I00-I99,1
"Püsiv,CHA2DS2-VASc 8 ;HAS- BLED 5",I00-I99,1
2008a 2010a,Z00-Z99,1
"Umbsool, sanata",C00-D48,1
AKS 2009 -  4 -  sunti,Z00-Z99,1
"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta ( organkahj, II, kõrge risk)",I00-I99,1
"Mujal klassifitseerimata mitmesugused seadised, IOL subluxatio",V01-Y98,1
"Dermatofibroom ülaseljal, vasakul",C00-D48,1
"C7,8 dex",M00-M99,1
Emakakaela õmblus,O00-O99,1
. Vana rebendi või vigastuse põhjustatud meniski kahjustus,M00-M99,1
Põlveliigese sisemised kahjustused.,M00-M99,1
".Paremal st III, occlusio aFS dex op. 09.2015;occlusio aFS sin op. 01.2016",I00-I99,1
Kahtlus candida infektsioonile,K00-K93,1
"CHA2ds2-VASC5, HASBLED3",I00-I99,1
C-T sapipõie kivid,K00-K93,1
"CHA2DS2-VASc 1, HAS-BLED 1",I00-I99,1
Kilpnäärme patoloogia,Z00-Z99,1
"Alajäseme (v.a jalg) entesopaatiad e limapaunade-kõõluste-liigesekihnude (koosesinevad) haigustused, muud alajäseme (v.a jalg)",None,1
DDD 2005,Z00-Z99,1
"III staadium, raske vorm",J00-J99,1
.op 2011a,N00-N99,1
Paremal aFs PTA+stent,Z00-Z99,1
"Mittetoksiline hulgisõlmeline struuma, opereeritud 2011",E00-E90,1
"Alajäsemete vaariksid haavandi või põletikuta, op.vasakul jaanuaris 2012",I00-I99,1
PR od,H00-H59,1
Paremal reiel ja vasakul säärel,L00-L99,1
"Hüper[h]idroos e liighigistus, generaliseerunud liighigistus",R00-R99,1
Krooniline ülalõuaurkepõletik e maksillaarsinu[s]iit e haimoriit vasemal,J00-J99,1
- õlg,M00-M99,1
Düstür[e]oidne eksoftalm e punnsilmsus (E05.- ),H00-H59,1
"""Pikselöögi peavalu""",G00-G99,1
- Scoliosis congenita sin. thoracalis,Q00-Q99,1
- Pectus excavatum congenita,Q00-Q99,1
Vasakul jalal,I00-I99,1
"Os , düstür[e]oidne eksoftalm e punnsilmsus",H00-H59,1
Laesio menisci medialis genu sin (ASK 01.2,M00-M99,1
Chondromalacia reg genu sin,M00-M99,1
Varasem müokardiinfarkt( võimalik vaheseinas),I00-I99,1
Kilpnäärme sõlm,Z00-Z99,1
"II aste, I tüüp, Wenkebachi perioodika",I00-I99,1
Exostosis calcanei bil.,M00-M99,1
? Allergia,H00-H59,1
Peaajuinfarkt (pea)ajuarterite täpsustamata sulguse või stenoosi tõttu Infarctus cerebri in regio ve,I00-I99,1
Bakteriaalne vaginoos.,O00-O99,1
Grav in hebd 6+5. Gemelli.,Z00-Z99,1
Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega Riski aste 3,I00-I99,1
Healoomu[li]ne paroksüsmaalne peapööritus e vertiigo remiss. faasis,H60-H95,1
"Parema kopsu ülasagaras suur bulla, vasemal dorsolateraalsel jääkõõs",J00-J99,1
"III staadium, raske raskusaste, suitsetaja",J00-J99,1
Kolmanda (silmaliigutaja-) närvi halvatus (op. plaanis 18.1.2013),H00-H59,1
".
St. post rectopexsia 2012.",K00-K93,1
Teenaris puukild.,S00-T98,1
"Paroxysmalis
ablatsioon 2011a",I00-I99,1
"C5 ,C6  sin",M00-M99,1
- prolapsus disci L3/4- op. 2006,M00-M99,1
".
Haemorrhoides interna incipiens.",I00-I99,1
Mediastiinumi l/s-reaktiivsed?,R00-R99,1
"Os , ühe silma pimedus",H00-H59,1
Os (op.14.02.13a.),Z00-Z99,1
"PTKA+STENT  D6---D44, DPL4--111",Z00-Z99,1
Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusegaIIaste,I00-I99,1
"Autoimmuunne tür[e]oidiit ( hüpotüreoos, asendusravil )",E00-E90,1
SVES+  SVT-hood,I00-I99,1
- sinistra,I00-I99,1
/vas.põlveliigese endoprotees/,M00-M99,1
"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta, risk 2",I00-I99,1
I (KMI 33),E00-E90,1
Mõlemapoolne( endoproteesitud),M00-M99,1
Pk- mao - gastrectoomis 02. 2012,C00-D48,1
"L2/L3, L4/L5 kõrgusel
L2/L3, L4/L5 kõrgusel",M00-M99,1
Heberdeni sõlmed (artropaatiaga) (dx II DIP),M00-M99,1
Th 11-12),M00-M99,1
Remissioonis peale kürvalkilpnäärmeadenoomi eemaldamist 2010 aastal,E00-E90,1
Mitraal(klapi) prolaps Mitraalklapi plastika 1997.,I00-I99,1
Cysta dermoides ovarii sin?,N00-N99,1
Kannakontusioon [-põrutus] paremal,S00-T98,1
BMI 35.78,E00-E90,1
- 2011 A st.,K00-K93,1
Piimtsüst vasaku rinna alasagaras,O00-O99,1
-autoimmuunne türeoidiit?,Z00-Z99,1
Mitraalklapi bioprotees.,Z00-Z99,1
Parem kõrvalest,L00-L99,1
/paastusuhkru tõus/,E00-E90,1
Cervicalis C6-C7,M00-M99,1
Mittereumaatiline trikuspidaal(klapi)puudulikkus; raske,I00-I99,1
BMI 34.46,E00-E90,1
Perifeersete veresoonte muud täpsustatud haigused. Raynaud'i sündr. ?,I00-I99,1
"Antikoagulantide (käesolev) pikaajaline kasutamine anamneesis; Xarelto
Xarelto",Z00-Z99,1
"KMI 49,9",E00-E90,1
"Lootekestade vaheline hematoom
Lootekestade vaheline hematoom",O00-O99,1
Murrujärgne seisund,S00-T98,1
"Makula (atroofiline; eksudatiivne) seniildegeneratsioon
mõlemal silmal",H00-H59,1
"I-II aste; Riskiaste 2
I-II aste",I00-I99,1
Scoliosis et cyphosis toracolumbalis,M00-M99,1
Parem rohkem kui vasak,M00-M99,1
"Esotroopia (vahelduv; monokulaarne) v.a. katkev
oc.sin",H00-H59,1
- BMI  35.7,E00-E90,1
Opereeritud 2.10.14.,C00-D48,1
Ebaselge hingeldus koormusel,Z00-Z99,1
"PTA vasak niudearter ja pindmine reiearter (2007)
PTA vasak niudearter ja pindmine reiearter (2007)",Z00-Z99,1
"Ristluu-õndraluu mujal klassifitseerimata haigusseisundid; Coccygodynia
Coccygodynia",M00-M99,1
/veresoonte patoloogia/,Z00-Z99,1
/1999; 2001; /,I00-I99,1
Parempoolne RKT,H00-H59,1
- kõrvaloputus,Z00-Z99,1
Od Cicatrix cornea /,H00-H59,1
"Lühile epizood, LOWN IV B,1.12.2014a.",I00-I99,1
Parem ja vasak põlv,Z00-Z99,1
"Krooniline analgeetiliste ravimite liigtarvitamisest tingitud peavalu (triptaanid, bensodiasepiinid).",G00-G99,1
Tupekülvis Streptococcus dysgalactiae,O00-O99,1
Pk op. 1995,C00-D48,1
Radiojoodravi 2001),E00-E90,1
Mõõdukas torakaalosas,M00-M99,1
Komplikaatkatarakt e tüsistunud kae (od),H00-H59,1
Kaela piirkonnas.,M00-M99,1
Fibroadenoom paremas rinnas,N00-N99,1
/ kognitiivne düsfunktsioon/,F00-F99,1
/v.õlaliigese  artroos/,M00-M99,1
Epiretinaalne membraan oc dex,H00-H59,1
Vasakul III astmes,M00-M99,1
Neeru transplantatsioon 2010,N00-N99,1
Lihasevalu e müalgia õlavöötmes ja seljasirgestajates,M00-M99,1
Vasakul (järelseisund),H60-H95,1
Neeru (v.a neeruvaagna) pahaloomuline kasvaja (2008),C00-D48,1
"Grav.in hebd 39
grav.in hebd 39",Z00-Z99,1
Beetablokaatori kõrvaltoime?,R00-R99,1
? KATE chronica ?,I00-I99,1
"E healoomuline kasvaja
eemaldatud, tubulaarne adenoom",None,1
Metforali 850 x2,R00-R99,1
I pahaloomuline kasvaja; Staadium arvel 00,None,1
- ES ventr.,I00-I99,1
"Täpsustamata iseloomuga 0,5cm kolded kopsudes, tõenäoliselt TBC-järgsed, jälgitud 5a.",R00-R99,1
Müelopathia cervicalis ex lymphomae reg. cervicalis st. post post extrapathionem ly,G00-G99,1
Fibrotsüstilised muutused,N00-N99,1
Epiretinaalne membraan osin; postop.,H00-H59,1
"Par., küünarvarre muud pindmised vigastused",S00-T98,1
"D-hüpovitaminoos ( 37,5nmol/l)",E00-E90,1
"KMI 35,7
KMI 35,7",E00-E90,1
Hälbeline EKG,R00-R99,1
- dx.,H60-H95,1
"Vasaku jalalaba nõrkusega, kõndimise",M00-M99,1
Ravimsõltuv valu,R00-R99,1
"Peaajuinfarkt (pea)ajuarterite täpsustamata sulguse või stenoosi tõttu 1996, 1997",I00-I99,1
Korduvad vasaku õlaliigese luksatsioonid,M00-M99,1
Parem pool.,M00-M99,1
"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega,  II aste",I00-I99,1
"Jaanuar 2014, 2 stenti",Z00-Z99,1
"Troofiline haavand
troofiline haavand",I00-I99,1
-   mixt.,H00-H59,1
KOdade virvendusarütmia paroksüsmid,I00-I99,1
Hüpermetroopia e kaugelenägevus odex,H00-H59,1
M in susp.,M00-M99,1
Ov nabothi,N00-N99,1
"Makuladruusid (degeneratiivsed)
od RPE defekte,os drusenoide foveas",H00-H59,1
Täiskasvanute lülisamba osteokondroos kaelaosas,M00-M99,1
Anteroseptalis 2001a,I00-I99,1
"Bilateraalsed fibroadenoomid
Bilateraalsed fibroadenoomid",C00-D48,1
"Muud täpsustatud reumaatilised südamehaigused, reumakardioskleroos",I00-I99,1
"Müofastsiaalne valu vasakul tuharas, reies",M00-M99,1
"Vasakpoolne, munandimanuse peaosas",N00-N99,1
Rütmihäire öösiti,I00-I99,1
"Krooniline (esmane; residuaal-) kinnisenurga glaukoom
vasak silm",H00-H59,1
Op. 2012,G00-G99,1
Epiglottise tsüst?,None,1
Od ?,H00-H59,1
"Lihtrasvumus,KMI 39,8",E00-E90,1
Duktaalne adenoom paremas rinnas,C00-D48,1
Grav in hebd 19+0),Z00-Z99,1
Dysphonia functionalis,R00-R99,1
- DIP liigesed,M00-M99,1
"- õlaliigesed, vas. küünarliiges",M00-M99,1
Parempoolne .,G00-G99,1
? ( kerge),H60-H95,1
- paremal rotat . manseti osal rebend intervalli prk-s,M00-M99,1
"CHA2DS2-VASC  3 , HAS-BLED 2",I00-I99,1
/ parem randmeliiges/,M00-M99,1
Täpsustamata sarvkestaarmid ja –hägusused  os,H00-H59,1
"Kodarluu ala- [distaalse] otsa murd
Fr. radii distalis sin.",None,1
Vas. põlveliigese endoprotees 2005,Z00-Z99,1
"Varajase algusega dementsus alzheimeri tõvest, kaasuvad luululised sümptomid",F00-F99,1
Emakakeha pahaloomuline kasvaja.,C00-D48,1
. Emakakeha osalt kattuvate paikmete pahaloomuline kasvaja,C00-D48,1
2013 PTKA,Z00-Z99,1
Lumbalis sinistra,M00-M99,1
Vasem põlveliiges,M00-M99,1
Põlvekontusioon [põrutus] ja marrastus vasakul,S00-T98,1
"Op- tud parem 2004, vasem 2005",G00-G99,1
Peaajuinfarkt (pea)ajuarterite täpsustamata sulguse või stenoosi tõttu 2013,I00-I99,1
Lihasevalu e müalgia upper cross syndrome,M00-M99,1
- permanens,I00-I99,1
In susp.??,M00-M99,1
"DDDR-ICD-CRT, paigaldatud 2011",Z00-Z99,1
"Teadmata  ajast, CHA2DS2- VAsc 6; HAS-BLED 3",I00-I99,1
Reumaatiline aordi(klapi)stenoos- op. 2010,I00-I99,1
Od  .  (2013a.),Z00-Z99,1
Autoimmuunne tür[e]oidiit (subkliinilöine hüpotüreoos),E00-E90,1
- sin,M00-M99,1
- op-tud,M00-M99,1
Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega keskmine lisarisk riskiaste 2,I00-I99,1
Kahtlus kroonilisele tsüstiidile,N00-N99,1
. Allergiidid?,L00-L99,1
Krooniline ou,H00-H59,1
"Müoopia e lühinägevus, post RK",H00-H59,1
Nyha 2,I00-I99,1
Näo muude ja täpsustamata osade nahk. ksantelasm,C00-D48,1
AS PÕLVA HAIGLA dr. P.Kivi,J00-J99,1
"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta ( organkahj. II, väga kõrge risk)",I00-I99,1
"Aordiklapi kaasasündinud puudulikkus e insufitsents ,kahehõlmaline aordiklapp",Q00-Q99,1
Täpsustamata gonartroos; dex,M00-M99,1
"D-hüpovitaminoos ( 30,1nmol/l)",E00-E90,1
Hingamisteede viirusinfektsioon,O00-O99,1
Maksa steatoos?,R00-R99,1
"Kerges astmes, ODI 7",G00-G99,1
. Suuümbruse dermatiit,L00-L99,1
Rosaatsea e roosad vinnid.,L00-L99,1
/mõlemapoolselt - 4,Z00-Z99,1
Esmane generaliseerunud (osteo)artroos - 3,M00-M99,1
/parem õlaliiges - 4,M00-M99,1
Väljendunud s-skolioos th-l-osas,M00-M99,1
Autoimmuunne tür[e]oidiit ( asendusravil ),E00-E90,1
/ 20 aastat tagasi,S00-T98,1
Paanikahäire (anamneesis),F00-F99,1
"August 2015, anterioorne, trombembolist",I00-I99,1
"CHAD2-VASC 3 HAS-BLED 2,  persisteeriv",I00-I99,1
D 6RR -111,Z00-Z99,1
Kolmiknärvi neuralgia sin.,G00-G99,1
Sarvkesta degeneratsioon ou,H00-H59,1
-opereeritud 2013,K00-K93,1
Kõhul atüüpiline? neevus,C00-D48,1
M. Darier',L00-L99,1
"Kliinilise leiu alusel, geneetiliselt uurimata",E00-E90,1
BMI 38.29,E00-E90,1
"Mitraal(klapi) puudulikkus oper.2010 a. ,plastiika",I00-I99,1
Täielik v tta hilise v rohke verejooksuga tüs,None,1
E healoomuline kasvaja;adenoom,None,1
PR  hypermtr,H00-H59,1
Vasakul alasagaras enim.,J00-J99,1
Raske obstruktsioon.,J00-J99,1
-  sec,H00-H59,1
"Diagnoosi staadium IV, Kahjustuse tase reiearterite kahjustus",I00-I99,1
Ptka+stent 2008a,Z00-Z99,1
".
Insuffitiencia sficteri ani.",K00-K93,1
. Tonsillektoomiajärgne seisund.,J00-J99,1
"2011, inferioorne, PTKA, stendi tromboos",I00-I99,1
Od   sec. ??,H00-H59,1
Radiculopathia lumbosacralis,M00-M99,1
"IV staadium, elevantsus",E00-E90,1
E healoomuline?,None,1
S10 väikesed varikoossed bronhilaiendid,J00-J99,1
Grav in hebd 4-5.,Z00-Z99,1
. Th,M00-M99,1
Mitraal(klapi) prolaps ( kerge),I00-I99,1
"Os , silmalau ja silmaümbruse kontusioon",S00-T98,1
II staadium.,M00-M99,1
"Vasak õlavars, vasak labajalg",M00-M99,1
Sin 2.-3.staadium,M00-M99,1
D 63R---111 X2,Z00-Z99,1
Os  (2007a.),H00-H59,1
Uinumise ja une säilitamise häired [insomniad]; mittekosutav uni,G00-G99,1
E polüübid. Polüüpektoomia,None,1
"., kahtlus",M00-M99,1
Esmane kahepoolne koksartroos - 1 st.,M00-M99,1
I -II NYHA,I00-I99,1
/  mao polüüp/,K00-K93,1
Hemiataksia (sin),G00-G99,1
2007a. teostatud PTKA ja stentimine,I00-I99,1
Staadium IV,M00-M99,1
Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta ülekõrge lisarisk,I00-I99,1
Parempoolne spastiline hemiparees,G00-G99,1
Kaelalülide ja nimmelülide piirk.,M00-M99,1
Muu täpsustatud lülivaheketta nihe [väljasurve]+lumbago,M00-M99,1
. Varem läbipõetud müokardiit,I00-I99,1
II st,E00-E90,1
Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega  II aste ülikõrge lisarisk ri,I00-I99,1
Muud esmased koksartroosid. coxartrhosis dex I-IIs.,M00-M99,1
"-2010 , 2013 sin.+dx.- puusaliigeste proteesid",Z00-Z99,1
Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta II st . Küõrge lisarisk,I00-I99,1
Nimme ja muude lülivaheketaste haigussesundid radikulopaatiaga(remiss. faasis),M00-M99,1
- arahnoidaaltsüst vasakul temporaalselt,G00-G99,1
Enam sin,M00-M99,1
"Põrutus,hematoomid vasakul pool kaelal",S00-T98,1
"Põrutus,hematoomid vasakul pool",S00-T98,1
04 2014A,I00-I99,1
"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega  (o/k III, kõrge risk)",I00-I99,1
PTKA + stent: A ja D( 2005),Z00-Z99,1
:keskmise raskusega,G00-G99,1
"Alajäseme (v.a jalg) entesopaatiad e limapaunade-kõõluste-liigesekihnude (koosesinevad) haigustused, alajäseme täpsustamata entesopaatia",M00-M99,1
Mycobacterium fortuitum,A00-B99,1
II - III st,N00-N99,1
Anamneesi põhjal,E00-E90,1
Täpsustamata depressiivne episood(0),F00-F99,1
"Kodade virvendusarütmia paroksüsmid
kodade virvendusarütmia paroksüsmid",I00-I99,1
Kaasasündinud (läätse)kae e katarakt oc utr,Q00-Q99,1
"Anamneesis
anamneesis",I00-I99,1
- m. radibrach. proks kõõluse rebend,M00-M99,1
In h. 23,Z00-Z99,1
"Haiguste somatisatsiooniga
haiguste somatisatsiooniga",F00-F99,1
Tupe melanoom,C00-D48,1
"2013  PTKA +STENT
2013  PTKA +STENT",Z00-Z99,1
"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega; IIaste, organ kahj. III, kõrge  risk; Riskiaste 3
IIaste, organ kahj. III, kõrge  risk",I00-I99,1
Sünnitusjärgne retensioon?,O00-O99,1
"Vasakul, kerge",H60-H95,1
- kaelalihased.,M00-M99,1
III aste(KMI 48),E00-E90,1
Heterotoopne ossifikatsioon proteesi ümber,M00-M99,1
"Randmeliigesed
randmeliigesed",M00-M99,1
"Võrkkestairre koos –rebendiga; os
os",H00-H59,1
Bil gr levis,G00-G99,1
A 4 -1,Z00-Z99,1
II st,J00-J99,1
Status post Tx ren.,Z00-Z99,1
"Dilateeruv kardio(müo)paatia- kojad ja vasak vats, pulm. art.",I00-I99,1
Od Hypertensio ??,H00-H59,1
Algav seniilkatarakt os,H00-H59,1
"Ortopeediliste liigeseimplantaatide olemasolu; Endoprothesis a g/humeralis sin  02.06.14 
Endoprothesis a g/humeralis sin  02.06.14",Z00-Z99,1
Seniilne nukleaarkatarakt e tuumakae   os,H00-H59,1
L5 retrolistees,M00-M99,1
BMI 34.56,E00-E90,1
Mitraal(klapi) puudulikkus (kerge ),I00-I99,1
BMI 32.39,E00-E90,1
"ASCUS, HPV 16+ kõrge onkogeense riskiga HPV",N00-N99,1
Kaela radikuliit,M00-M99,1
Vasak säär,M00-M99,1
Kahtlus türeotoksikoosile,E00-E90,1
"Bilateraalne
bilateraalne",I00-I99,1
"Paremal tuharal
paremal tuharal",C00-D48,1
"Dieetravi
Dieetravi",O00-O99,1
"Sarvkesta muu tsentraalne hägusus; mõlemad silmad
mõlemad silmad",H00-H59,1
Välised hemorroidid,I00-I99,1
"Kahtlus rinnanibu Tu- le, hüperprolaktineemiale.",Z00-Z99,1
Dysplasia colli uteri?,N00-N99,1
Os Fibrosis c.p. /,H00-H59,1
. Kaelavalu e tservikalgia. Hulgipaikmed lülisambas,None,1
. Vestibulaarfunktsiooni täpsustamata haigusseisund,H60-H95,1
Vestibulaarfunktsiooni e esikutalitluse häired.,H60-H95,1
"Skriining -chol.-7,5 mmol/l",E00-E90,1
Os Hypertensio? /?,H00-H59,1
? vasemas põlveõndlas,C00-D48,1
Fibrotsüstilised muutused rinnanäärmetes,N00-N99,1
"Autoimmuunne tür[e]oidiit, kahtlus.",E00-E90,1
Ingvinaalselt ja tuharavoldis piirkonnas,A00-B99,1
Vestibulaarfunktsiooni muud haigusseisundid -vestibulopaatia,H60-H95,1
Puusal protees 2002,M00-M99,1
Kinnine ( L2),None,1
HPV 31 (kõrge risk),A00-B99,1
:vasak kõrv,H60-H95,1
Nephrolithiasis sin (fn langus),N00-N99,1
"Kerge D-hüpovitaminoos ( 51,6 nmol/l)",E00-E90,1
"? ( HbA1c -5,9%; KMI-40)",R00-R99,1
Myopicus od; hyper os,H00-H59,1
"Keskmine raskus, bilater",H60-H95,1
Aterosklerootiline südamehaigus ( SKG 2013.a. väheste muutustega),I00-I99,1
"Alakaalulisus ( KMI-17,8); perekondlik?",E00-E90,1
Abscessus subdiafragmalis,K00-K93,1
Dilateeruv kardio(müo)paatia- vasaku koja raske dilatats paremal mõõdukas EF-65-70%,I00-I99,1
KMI 34,E00-E90,1
Vahelduvad sümptomid,J00-J99,1
"Omandatud (mitmik-; üksik-) neerutsüst
vasakul",N00-N99,1
Mõõdukas aordi(klapi)stenoos,I00-I99,1
Luxatio art. humeroscapularis utr.,S00-T98,1
"KMI 34,3",E00-E90,1
"Kerge D-hüpovitaminoos ( 53,8nmol/l)",E00-E90,1
Uterus supravag. eemaldatud koos ovaariumidega.,N00-N99,1
Jääkuriini tõttu uriinil hapukas lõhn,N00-N99,1
- viiruslik?,I00-I99,1
"Klaaskeha muud tuhmumised, od",H00-H59,1
"HCV-RNA positiivne, genotüüp 1b",A00-B99,1
OP. 1996,C00-D48,1
Od alumine,H00-H59,1
Od Fibrosis c.p./,H00-H59,1
Metforali 500 mg x2,E00-E90,1
Vasakul näopoolel,Q00-Q99,1
F matura os,H00-H59,1
Paremal põsel,A00-B99,1
Aterosklerootiline südamehaigus ( CT koronarograafial ad 50 % ahenemisi).,I00-I99,1
I/v L4-L5. Cystae synovialis bilateralis (S>D),M00-M99,1
"VT lühiaegsed paroksüsmid, bigeminia VES",I00-I99,1
Võõrkehade eem. järgsed armid,H00-H59,1
. Proteus mirabilis,J00-J99,1
Autoimmuunne tür[e]oidiit; tsüst kilpnäärmes,E00-E90,1
Gastriit ja duodeniit e mao- ja kaksteistsõrmikupõletik.,K00-K93,1
. Täpsustamata krooniline gastriit,K00-K93,1
St post op (c 6/7),M00-M99,1
Magna od,H00-H59,1
"Allergiline?
allergiline?",L00-L99,1
Silmakuivus. Ravimist indutseeritud.,R00-R99,1
- labajalg,M00-M99,1
-OP. 2010,I00-I99,1
III -> II NYHA,I00-I99,1
Seniilne nukleaarkatarakt e tuumakae odex,H00-H59,1
VES  +SVES,I00-I99,1
Reumaatiline aordi(klapi)stenoos- kl.,I00-I99,1
Silmasisese e intraokulaarse läätse olemasolu  OD,Z00-Z99,1
Allergia cosoptile,H00-H59,1
Angioma stellatum,C00-D48,1
Tsüklivälised veritsused.,N00-N99,1
"Parem i-II,vasak III-IV",M00-M99,1
"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega
IIaste  , organkahjustus  II, kõrge  risk",I00-I99,1
Insuliinravil; diabeetiline retino- ja polüneuropaatia,E00-E90,1
"KMI 41,5",E00-E90,1
Op.12.12.  2005,E00-E90,1
"Mao kardia puudulikkus, duodeenumi erosioonid",K00-K93,1
"Asendusravil
asendusravil",E00-E90,1
/HAE osas,Z00-Z99,1
Kõrge LDL,E00-E90,1
Coxalgia sin.,M00-M99,1
F02.84  . Dementsus teistest MK haigustest. muud ja segatüüpi kaasuvad sümptomid,F00-F99,1
II staadium,D50-D89,1
- vaskulaarne,G00-G99,1
Esmane generaliseerunud (osteo)artroos labakäte ja põlveliigeste haaratusega,M00-M99,1
: kahtlus köhavariantsele astmele,J00-J99,1
Mitraaklapi prolaps,I00-I99,1
"Op 2014, paremal",H60-H95,1
Spondüloartroos tõenäoline,M00-M99,1
"Dementsus teistest mk haigustest, muud ja segatüüpi kaasuvad sümptomid",F00-F99,1
"DDDR tüüpi
DDDR tüüpi",Z00-Z99,1
Sl sideme viagstus,M00-M99,1
Gonarthrosis gr II genus dex,M00-M99,1
07 2015a sanata,J00-J99,1
Astigmatism OD,H00-H59,1
/sin S1,M00-M99,1
Rinnaosas vasempoolne,M00-M99,1
Status post PTA aFs dextri,Z00-Z99,1
Ravimite ületarvitamisest tingitud peavalu,G00-G99,1
