_regex_pattern_,grammar_symbol,value,_group_,_priority_
minims tetracaine,DRUG_NAME,DRUG_NAME,0,0
pürviiniumkloriid,DRUG_NAME,DRUG_NAME,0,0
clacid,DRUG_NAME,DRUG_NAME,0,0
prolintaan,DRUG_NAME,DRUG_NAME,0,0
ergoloid mesylates,DRUG_NAME,DRUG_NAME,0,0
tolasoliin,DRUG_NAME,DRUG_NAME,0,0
duosol koos mmol/l kaaliumiga,DRUG_NAME,DRUG_NAME,0,0
ketamine,DRUG_NAME,DRUG_NAME,0,0
novokaiin,DRUG_NAME,DRUG_NAME,0,0
pravastatin accord ,DRUG_NAME,DRUG_NAME,0,0
gliclazide mr servier,DRUG_NAME,DRUG_NAME,0,0
insteno-orte,DRUG_NAME,DRUG_NAME,0,0
immunosuppressants,DRUG_NAME,DRUG_NAME,0,0
"angiotensin ii antagonists, plain",DRUG_NAME,DRUG_NAME,0,0
-androstanoo--derivaadid,DRUG_NAME,DRUG_NAME,0,0
nicotinamide,DRUG_NAME,DRUG_NAME,0,0
clindamycin - mip,DRUG_NAME,DRUG_NAME,0,0
tsinhofeen,DRUG_NAME,DRUG_NAME,0,0
gentamycini,DRUG_NAME,DRUG_NAME,0,0
doxorubicin,DRUG_NAME,DRUG_NAME,0,0
ecomi,DRUG_NAME,DRUG_NAME,0,0
beclonasal,DRUG_NAME,DRUG_NAME,0,0
noliterax,DRUG_NAME,DRUG_NAME,0,0
cholesterol module shs,DRUG_NAME,DRUG_NAME,0,0
heksaklorofeen\+östradiool,DRUG_NAME,DRUG_NAME,0,0
candesarta-atiopharm,DRUG_NAME,DRUG_NAME,0,0
vii hüübimisfaktor,DRUG_NAME,DRUG_NAME,0,0
telmisartan sandoz,DRUG_NAME,DRUG_NAME,0,0
methotrexate,DRUG_NAME,DRUG_NAME,0,0
ytracis,DRUG_NAME,DRUG_NAME,0,0
obidoxime combopen,DRUG_NAME,DRUG_NAME,0,0
paraflux,DRUG_NAME,DRUG_NAME,0,0
tonsilgon n,DRUG_NAME,DRUG_NAME,0,0
atovakvoon,DRUG_NAME,DRUG_NAME,0,0
rimexolone,DRUG_NAME,DRUG_NAME,0,0
oxytoci-ichter,DRUG_NAME,DRUG_NAME,0,0
epipen jr adrenaline,DRUG_NAME,DRUG_NAME,0,0
albunorm g/l,DRUG_NAME,DRUG_NAME,0,0
otezla,DRUG_NAME,DRUG_NAME,0,0
nebivolol stada,DRUG_NAME,DRUG_NAME,0,0
etamiphylline,DRUG_NAME,DRUG_NAME,0,0
fareston,DRUG_NAME,DRUG_NAME,0,0
kaltsiumkarbasalaat,DRUG_NAME,DRUG_NAME,0,0
dab,DRUG_NAME,DRUG_NAME,0,0
iodocholesterol \(i\),DRUG_NAME,DRUG_NAME,0,0
bactox,DRUG_NAME,DRUG_NAME,0,0
diclofena-atiopharm mg/2ml,DRUG_NAME,DRUG_NAME,0,0
other renal system diagnostic radiopharmaceuticals,DRUG_NAME,DRUG_NAME,0,0
espramag ,DRUG_NAME,DRUG_NAME,0,0
lidocaine\+paraformaldehyde,DRUG_NAME,DRUG_NAME,0,0
xanax,DRUG_NAME,DRUG_NAME,0,0
"air, medicinal",DRUG_NAME,DRUG_NAME,0,0
alumiiniumoksiid,DRUG_NAME,DRUG_NAME,0,0
gemfibrosiil,DRUG_NAME,DRUG_NAME,0,0
"lo-eiling diuretics, excl. thiazides",DRUG_NAME,DRUG_NAME,0,0
fervex \(suhkruvaba\),DRUG_NAME,DRUG_NAME,0,0
natrii apolas,DRUG_NAME,DRUG_NAME,0,0
vikolus,DRUG_NAME,DRUG_NAME,0,0
ulcex,DRUG_NAME,DRUG_NAME,0,0
benzobarbital,DRUG_NAME,DRUG_NAME,0,0
rimeksoolon,DRUG_NAME,DRUG_NAME,0,0
lamivudine teva,DRUG_NAME,DRUG_NAME,0,0
xeristar,DRUG_NAME,DRUG_NAME,0,0
fortovase,DRUG_NAME,DRUG_NAME,0,0
osmootse toimega lahtistid,DRUG_NAME,DRUG_NAME,0,0
bacterial vaccines,DRUG_NAME,DRUG_NAME,0,0
jobitridool,DRUG_NAME,DRUG_NAME,0,0
mineraalained,DRUG_NAME,DRUG_NAME,0,0
kolfostseriilpalmitaat,DRUG_NAME,DRUG_NAME,0,0
atorvastatin portfarma,DRUG_NAME,DRUG_NAME,0,0
provokit 33%,DRUG_NAME,DRUG_NAME,0,0
soor gel amykon,DRUG_NAME,DRUG_NAME,0,0
diltikard depot,DRUG_NAME,DRUG_NAME,0,0
metikraan,DRUG_NAME,DRUG_NAME,0,0
cefazolin mip g,DRUG_NAME,DRUG_NAME,0,0
yanimo respimat,DRUG_NAME,DRUG_NAME,0,0
nasivin 05%,DRUG_NAME,DRUG_NAME,0,0
paratsetamool\+fenüülefriin\+kloorfenamiin,DRUG_NAME,DRUG_NAME,0,0
tocopherol,DRUG_NAME,DRUG_NAME,0,0
quetiapine actavis ,DRUG_NAME,DRUG_NAME,0,0
tsentraalse toimega antiadrenergilised ained,DRUG_NAME,DRUG_NAME,0,0
eloxatin,DRUG_NAME,DRUG_NAME,0,0
escitalopram accord,DRUG_NAME,DRUG_NAME,0,0
entsefaliidivaktsiinid,DRUG_NAME,DRUG_NAME,0,0
rasagiline ratiopharm,DRUG_NAME,DRUG_NAME,0,0
hexobendine,DRUG_NAME,DRUG_NAME,0,0
tsüproheptadiin,DRUG_NAME,DRUG_NAME,0,0
citalopram actavis,DRUG_NAME,DRUG_NAME,0,0
enzymes,DRUG_NAME,DRUG_NAME,0,0
citalopram actavis,DRUG_NAME,DRUG_NAME,0,0
pyrafat,DRUG_NAME,DRUG_NAME,0,0
fexeric,DRUG_NAME,DRUG_NAME,0,0
thrombi-mi,DRUG_NAME,DRUG_NAME,0,0
capecitabine,DRUG_NAME,DRUG_NAME,0,0
dipivefriin,DRUG_NAME,DRUG_NAME,0,0
dianeal pd glucose 3/ml,DRUG_NAME,DRUG_NAME,0,0
bromocripti-ichter,DRUG_NAME,DRUG_NAME,0,0
prefolic,DRUG_NAME,DRUG_NAME,0,0
other anterior pituitary lobe hormones and analogues,DRUG_NAME,DRUG_NAME,0,0
fluenz,DRUG_NAME,DRUG_NAME,0,0
tiasolidiindioonid,DRUG_NAME,DRUG_NAME,0,0
elektrolüüdid\+süsivesikud,DRUG_NAME,DRUG_NAME,0,0
quetiapine invent farma,DRUG_NAME,DRUG_NAME,0,0
alitretinoin,DRUG_NAME,DRUG_NAME,0,0
dibrompropamidiin,DRUG_NAME,DRUG_NAME,0,0
penicilini,DRUG_NAME,DRUG_NAME,0,0
bicalutamide grindeks ,DRUG_NAME,DRUG_NAME,0,0
teised skelet-ihassüsteemi häirete korral kasutatavad ained,DRUG_NAME,DRUG_NAME,0,0
rokitamütsiin,DRUG_NAME,DRUG_NAME,0,0
aprizexen,DRUG_NAME,DRUG_NAME,0,0
halogeenitud süsivesinikud,DRUG_NAME,DRUG_NAME,0,0
sünteetilised ovulatsiooni stimuleerivad ained,DRUG_NAME,DRUG_NAME,0,0
chorionic gonadotrophin,DRUG_NAME,DRUG_NAME,0,0
retrovir,DRUG_NAME,DRUG_NAME,0,0
other hormones,DRUG_NAME,DRUG_NAME,0,0
valaciclovi-eva,DRUG_NAME,DRUG_NAME,0,0
doxefazepam,DRUG_NAME,DRUG_NAME,0,0
testosteroon--alfareduktaasi inhibiitorid,DRUG_NAME,DRUG_NAME,0,0
glutamic acid,DRUG_NAME,DRUG_NAME,0,0
tenloris,DRUG_NAME,DRUG_NAME,0,0
oxaliplatin kabi mg/ml,DRUG_NAME,DRUG_NAME,0,0
losartan\+hydrochlorothiazide,DRUG_NAME,DRUG_NAME,0,0
levomitcetini,DRUG_NAME,DRUG_NAME,0,0
sofrel ,DRUG_NAME,DRUG_NAME,0,0
vitamiin a,DRUG_NAME,DRUG_NAME,0,0
destara,DRUG_NAME,DRUG_NAME,0,0
ipriflavoon,DRUG_NAME,DRUG_NAME,0,0
equoral,DRUG_NAME,DRUG_NAME,0,0
osmotically acting laxatives,DRUG_NAME,DRUG_NAME,0,0
teised henle lingu diureetikumid,DRUG_NAME,DRUG_NAME,0,0
olmesartan medoxomil/amlodipine sandoz,DRUG_NAME,DRUG_NAME,0,0
sulbactam,DRUG_NAME,DRUG_NAME,0,0
midazolam b. braun mg/ml,DRUG_NAME,DRUG_NAME,0,0
hüpertensioonivastaste ainete ja diureetikumide kombinatsioonid,DRUG_NAME,DRUG_NAME,0,0
papaveriinvesinikkloriid\+bendasool,DRUG_NAME,DRUG_NAME,0,0
"tundlikkustestid, diskid ja tabletid",DRUG_NAME,DRUG_NAME,0,0
acetylcysteine,DRUG_NAME,DRUG_NAME,0,0
belatacept,DRUG_NAME,DRUG_NAME,0,0
trandolapril\+verapamil,DRUG_NAME,DRUG_NAME,0,0
ribavirin mylan,DRUG_NAME,DRUG_NAME,0,0
dermatoloogilised pulbrid,DRUG_NAME,DRUG_NAME,0,0
actraphane novolet,DRUG_NAME,DRUG_NAME,0,0
phenibut,DRUG_NAME,DRUG_NAME,0,0
tryptophan,DRUG_NAME,DRUG_NAME,0,0
ropinirole portfarma ,DRUG_NAME,DRUG_NAME,0,0
lemoxol,DRUG_NAME,DRUG_NAME,0,0
vigicord,DRUG_NAME,DRUG_NAME,0,0
kvasepaam,DRUG_NAME,DRUG_NAME,0,0
"innohep t-a iu/0,7 ml syringes",DRUG_NAME,DRUG_NAME,0,0
monoamiini oksüdaasi b \(ma-\) inhibiitorid,DRUG_NAME,DRUG_NAME,0,0
etoglucid,DRUG_NAME,DRUG_NAME,0,0
c-ortivan,DRUG_NAME,DRUG_NAME,0,0
sevredol,DRUG_NAME,DRUG_NAME,0,0
alfare \(ds\) \(vadaku\),DRUG_NAME,DRUG_NAME,0,0
botulini antitoxin,DRUG_NAME,DRUG_NAME,0,0
medronate ii agent,DRUG_NAME,DRUG_NAME,0,0
brinzolamide\+brimonidine,DRUG_NAME,DRUG_NAME,0,0
ne-ngin suhkruvaba,DRUG_NAME,DRUG_NAME,0,0
tenormin,DRUG_NAME,DRUG_NAME,0,0
imatinib sanoswiss ,DRUG_NAME,DRUG_NAME,0,0
perindopril\+amlodipine\+indapamide,DRUG_NAME,DRUG_NAME,0,0
terbinafi-atiopharm,DRUG_NAME,DRUG_NAME,0,0
drotrecogin alfa \(activated\),DRUG_NAME,DRUG_NAME,0,0
kalydeco,DRUG_NAME,DRUG_NAME,0,0
arterenol,DRUG_NAME,DRUG_NAME,0,0
chirocaine,DRUG_NAME,DRUG_NAME,0,0
diklorobensüülalkohol\+askorbiinhape,DRUG_NAME,DRUG_NAME,0,0
clobetasone,DRUG_NAME,DRUG_NAME,0,0
fluorouracil\+salicylic acid,DRUG_NAME,DRUG_NAME,0,0
zalepin,DRUG_NAME,DRUG_NAME,0,0
florbetaben \(f\),DRUG_NAME,DRUG_NAME,0,0
etidokaiin,DRUG_NAME,DRUG_NAME,0,0
tsefasedoon,DRUG_NAME,DRUG_NAME,0,0
deksametasoon\+tramasoliin,DRUG_NAME,DRUG_NAME,0,0
vitamin b,DRUG_NAME,DRUG_NAME,0,0
vesanoid,DRUG_NAME,DRUG_NAME,0,0
mt-ektrotyd,DRUG_NAME,DRUG_NAME,0,0
fasturtec,DRUG_NAME,DRUG_NAME,0,0
agenerase,DRUG_NAME,DRUG_NAME,0,0
latuda,DRUG_NAME,DRUG_NAME,0,0
gambrosol trio,DRUG_NAME,DRUG_NAME,0,0
mephenytoin,DRUG_NAME,DRUG_NAME,0,0
figura-,DRUG_NAME,DRUG_NAME,0,0
almagate,DRUG_NAME,DRUG_NAME,0,0
phenylbutazone,DRUG_NAME,DRUG_NAME,0,0
metarbitaal,DRUG_NAME,DRUG_NAME,0,0
medikinet ,DRUG_NAME,DRUG_NAME,0,0
biograstim,DRUG_NAME,DRUG_NAME,0,0
"alumiiniumi-, kaltsiumi- ja magneesiumiühendite kombinatsioonid ja kompleksühendid",DRUG_NAME,DRUG_NAME,0,0
docetaxel ebewe mg/ml,DRUG_NAME,DRUG_NAME,0,0
grass pollen\+flowers,DRUG_NAME,DRUG_NAME,0,0
soft paraffin and fat products,DRUG_NAME,DRUG_NAME,0,0
südameglükosiidid,DRUG_NAME,DRUG_NAME,0,0
rimiterool,DRUG_NAME,DRUG_NAME,0,0
topiramate elvim,DRUG_NAME,DRUG_NAME,0,0
zinbryta,DRUG_NAME,DRUG_NAME,0,0
axetine 5g,DRUG_NAME,DRUG_NAME,0,0
plantago bronchialpalsam,DRUG_NAME,DRUG_NAME,0,0
kvintasols,DRUG_NAME,DRUG_NAME,0,0
ropinirole portfarma ,DRUG_NAME,DRUG_NAME,0,0
cifloxinal,DRUG_NAME,DRUG_NAME,0,0
lidoflasiin,DRUG_NAME,DRUG_NAME,0,0
väävlit sisaldavad imidasooli derivaadid,DRUG_NAME,DRUG_NAME,0,0
neomycin,DRUG_NAME,DRUG_NAME,0,0
citalopram sandoz,DRUG_NAME,DRUG_NAME,0,0
niridasool,DRUG_NAME,DRUG_NAME,0,0
naatriumjodiid \(i\),DRUG_NAME,DRUG_NAME,0,0
other analgesics and antipyretics,DRUG_NAME,DRUG_NAME,0,0
puuduinglise,DRUG_NAME,DRUG_NAME,0,0
senirex blet,DRUG_NAME,DRUG_NAME,0,0
cefuroxim,DRUG_NAME,DRUG_NAME,0,0
glycogenolytic hormones,DRUG_NAME,DRUG_NAME,0,0
pirensepiin,DRUG_NAME,DRUG_NAME,0,0
tenoxicam,DRUG_NAME,DRUG_NAME,0,0
xeomin,DRUG_NAME,DRUG_NAME,0,0
ceftazidime actavis,DRUG_NAME,DRUG_NAME,0,0
ergoloid mezylate,DRUG_NAME,DRUG_NAME,0,0
febuxostat mylan,DRUG_NAME,DRUG_NAME,0,0
estracomb tts,DRUG_NAME,DRUG_NAME,0,0
"von ""willebrandi"", faktor\+viii hüübimisfaktor",DRUG_NAME,DRUG_NAME,0,0
tracutil,DRUG_NAME,DRUG_NAME,0,0
emaka lihastoonust tõstvad ained,DRUG_NAME,DRUG_NAME,0,0
ibuprofen pharmaswiss,DRUG_NAME,DRUG_NAME,0,0
teised köha pärssivad ained ja ekspektorandid,DRUG_NAME,DRUG_NAME,0,0
garganta,DRUG_NAME,DRUG_NAME,0,0
erinevad seedekulglat ja ainevahetust mõjutavad ained,DRUG_NAME,DRUG_NAME,0,0
infant formulas,DRUG_NAME,DRUG_NAME,0,0
elicea,DRUG_NAME,DRUG_NAME,0,0
risperidone accord ,DRUG_NAME,DRUG_NAME,0,0
sudafed xylo,DRUG_NAME,DRUG_NAME,0,0
nakom,DRUG_NAME,DRUG_NAME,0,0
fluorescite,DRUG_NAME,DRUG_NAME,0,0
oxymorphone base,DRUG_NAME,DRUG_NAME,0,0
fluorescein,DRUG_NAME,DRUG_NAME,0,0
alumiiniumfosfaat,DRUG_NAME,DRUG_NAME,0,0
becaplermin,DRUG_NAME,DRUG_NAME,0,0
karbokromeen,DRUG_NAME,DRUG_NAME,0,0
codeini phosphas,DRUG_NAME,DRUG_NAME,0,0
sabacomb,DRUG_NAME,DRUG_NAME,0,0
linoladio- n,DRUG_NAME,DRUG_NAME,0,0
xyl-epha,DRUG_NAME,DRUG_NAME,0,0
ketek,DRUG_NAME,DRUG_NAME,0,0
teised magnetresonantsuuringutel kasutatavad kontrastained,DRUG_NAME,DRUG_NAME,0,0
dopaminergilised ained,DRUG_NAME,DRUG_NAME,0,0
atazanavir teva,DRUG_NAME,DRUG_NAME,0,0
polümüksiin b\+klooramfenikool,DRUG_NAME,DRUG_NAME,0,0
lomustine,DRUG_NAME,DRUG_NAME,0,0
meclofenoxate,DRUG_NAME,DRUG_NAME,0,0
nexmezol,DRUG_NAME,DRUG_NAME,0,0
"difteeria toksoid\+teetanuse toksoid\+pertussis antigen\+haemophilus influenzae b, konjugeeritud, puhastatud antigeen",DRUG_NAME,DRUG_NAME,0,0
lymphomyosot,DRUG_NAME,DRUG_NAME,0,0
zidmetin,DRUG_NAME,DRUG_NAME,0,0
pirprofeen,DRUG_NAME,DRUG_NAME,0,0
metoprolo-atiopharm retard,DRUG_NAME,DRUG_NAME,0,0
capoten,DRUG_NAME,DRUG_NAME,0,0
puregon,DRUG_NAME,DRUG_NAME,0,0
eziclen,DRUG_NAME,DRUG_NAME,0,0
metoprolol accord,DRUG_NAME,DRUG_NAME,0,0
arnetin,DRUG_NAME,DRUG_NAME,0,0
moflaxa,DRUG_NAME,DRUG_NAME,0,0
bms-,DRUG_NAME,DRUG_NAME,0,0
bisakodil-iþfarm,DRUG_NAME,DRUG_NAME,0,0
bortezomib accord,DRUG_NAME,DRUG_NAME,0,0
diclac,DRUG_NAME,DRUG_NAME,0,0
bilastine,DRUG_NAME,DRUG_NAME,0,0
oxaliplatin sandoz mg/ml,DRUG_NAME,DRUG_NAME,0,0
clophellin,DRUG_NAME,DRUG_NAME,0,0
vitekta,DRUG_NAME,DRUG_NAME,0,0
succinylsulfathiazole,DRUG_NAME,DRUG_NAME,0,0
protaphane,DRUG_NAME,DRUG_NAME,0,0
varlota,DRUG_NAME,DRUG_NAME,0,0
imipramiinoksiid,DRUG_NAME,DRUG_NAME,0,0
ibuprofen,DRUG_NAME,DRUG_NAME,0,0
blood and related products,DRUG_NAME,DRUG_NAME,0,0
vääve-alitsüülsalv %,DRUG_NAME,DRUG_NAME,0,0
bisoprolol/hydrochlorothiazide - teva,DRUG_NAME,DRUG_NAME,0,0
tamofen,DRUG_NAME,DRUG_NAME,0,0
pemoline,DRUG_NAME,DRUG_NAME,0,0
axetin,DRUG_NAME,DRUG_NAME,0,0
atgam,DRUG_NAME,DRUG_NAME,0,0
galantamine orion ,DRUG_NAME,DRUG_NAME,0,0
leponex,DRUG_NAME,DRUG_NAME,0,0
velmetia,DRUG_NAME,DRUG_NAME,0,0
hemosol b,DRUG_NAME,DRUG_NAME,0,0
pressyn,DRUG_NAME,DRUG_NAME,0,0
purethal trees,DRUG_NAME,DRUG_NAME,0,0
olanzapine gsk,DRUG_NAME,DRUG_NAME,0,0
ursodeoxycholic acid,DRUG_NAME,DRUG_NAME,0,0
"cough suppressants, excl. combinations with expectorants",DRUG_NAME,DRUG_NAME,0,0
"hepatiit a koguviirus, inaktiveeritud\+hepatiit b viirus, puhastatud antigeen",DRUG_NAME,DRUG_NAME,0,0
tulip,DRUG_NAME,DRUG_NAME,0,0
breakyl,DRUG_NAME,DRUG_NAME,0,0
vicair,DRUG_NAME,DRUG_NAME,0,0
lindaan,DRUG_NAME,DRUG_NAME,0,0
norvir,DRUG_NAME,DRUG_NAME,0,0
pramipexole actavis,DRUG_NAME,DRUG_NAME,0,0
thiopental inresa,DRUG_NAME,DRUG_NAME,0,0
rifapentiin,DRUG_NAME,DRUG_NAME,0,0
epinastiin,DRUG_NAME,DRUG_NAME,0,0
oxycontin,DRUG_NAME,DRUG_NAME,0,0
reserpine\+dihydroergocristine\+clopamide,DRUG_NAME,DRUG_NAME,0,0
ferrous gluconate,DRUG_NAME,DRUG_NAME,0,0
moduretic,DRUG_NAME,DRUG_NAME,0,0
bensonataat,DRUG_NAME,DRUG_NAME,0,0
climen,DRUG_NAME,DRUG_NAME,0,0
ovaleap,DRUG_NAME,DRUG_NAME,0,0
oksandroloon,DRUG_NAME,DRUG_NAME,0,0
natrii thiosulfas,DRUG_NAME,DRUG_NAME,0,0
tremfya,DRUG_NAME,DRUG_NAME,0,0
monoethanolamine oleate,DRUG_NAME,DRUG_NAME,0,0
etofibraat,DRUG_NAME,DRUG_NAME,0,0
"hemoderivate of calf blood, deproteinized\+lauromacrogol",DRUG_NAME,DRUG_NAME,0,0
central nervous system,DRUG_NAME,DRUG_NAME,0,0
ksantiini derivaadid,DRUG_NAME,DRUG_NAME,0,0
"carbohydrates/proteins/minerals/vitamins, combinations",DRUG_NAME,DRUG_NAME,0,0
teised spetsiifilised reumavastased ained,DRUG_NAME,DRUG_NAME,0,0
iopamigita,DRUG_NAME,DRUG_NAME,0,0
stodal,DRUG_NAME,DRUG_NAME,0,0
vitamin b,DRUG_NAME,DRUG_NAME,0,0
vesicare,DRUG_NAME,DRUG_NAME,0,0
risperidon actavis ,DRUG_NAME,DRUG_NAME,0,0
lidocaine\+prilocaine,DRUG_NAME,DRUG_NAME,0,0
darifenacin,DRUG_NAME,DRUG_NAME,0,0
rotsiveriin,DRUG_NAME,DRUG_NAME,0,0
raptiva,DRUG_NAME,DRUG_NAME,0,0
alglucerase,DRUG_NAME,DRUG_NAME,0,0
oleandomycin,DRUG_NAME,DRUG_NAME,0,0
valdren ,DRUG_NAME,DRUG_NAME,0,0
iohexol,DRUG_NAME,DRUG_NAME,0,0
reproterol,DRUG_NAME,DRUG_NAME,0,0
norlevo,DRUG_NAME,DRUG_NAME,0,0
selective estrogen receptor modulators,DRUG_NAME,DRUG_NAME,0,0
humalog mix,DRUG_NAME,DRUG_NAME,0,0
tolperisone,DRUG_NAME,DRUG_NAME,0,0
memantine teva,DRUG_NAME,DRUG_NAME,0,0
silymarin,DRUG_NAME,DRUG_NAME,0,0
mizollen,DRUG_NAME,DRUG_NAME,0,0
amino acids\+fat emulsions\+glucose,DRUG_NAME,DRUG_NAME,0,0
pemetrexed actavis,DRUG_NAME,DRUG_NAME,0,0
tomudex,DRUG_NAME,DRUG_NAME,0,0
dorzolamide teva,DRUG_NAME,DRUG_NAME,0,0
mirtazapine bluefish,DRUG_NAME,DRUG_NAME,0,0
dexamethasone\+gramicidin\+framycetin,DRUG_NAME,DRUG_NAME,0,0
tevagrastim,DRUG_NAME,DRUG_NAME,0,0
olpressor,DRUG_NAME,DRUG_NAME,0,0
novokaini,DRUG_NAME,DRUG_NAME,0,0
amikacin sopharma,DRUG_NAME,DRUG_NAME,0,0
truttican,DRUG_NAME,DRUG_NAME,0,0
propamidine,DRUG_NAME,DRUG_NAME,0,0
amocileks,DRUG_NAME,DRUG_NAME,0,0
irbesartan actavis,DRUG_NAME,DRUG_NAME,0,0
votumumab,DRUG_NAME,DRUG_NAME,0,0
tranxene,DRUG_NAME,DRUG_NAME,0,0
strepsils junior,DRUG_NAME,DRUG_NAME,0,0
coldrex hotrem lemon,DRUG_NAME,DRUG_NAME,0,0
s.euphyllini,DRUG_NAME,DRUG_NAME,0,0
remoksipriid,DRUG_NAME,DRUG_NAME,0,0
raloxifene,DRUG_NAME,DRUG_NAME,0,0
tehneetsium\(mtc\)medronaat,DRUG_NAME,DRUG_NAME,0,0
vasopressin and analogues,DRUG_NAME,DRUG_NAME,0,0
valsartan hydrochlorothiazide liconsa,DRUG_NAME,DRUG_NAME,0,0
paramax forte,DRUG_NAME,DRUG_NAME,0,0
evoltra,DRUG_NAME,DRUG_NAME,0,0
specific immunoglobulins,DRUG_NAME,DRUG_NAME,0,0
plasters,DRUG_NAME,DRUG_NAME,0,0
euthyrox,DRUG_NAME,DRUG_NAME,0,0
olmetec film coated tablets,DRUG_NAME,DRUG_NAME,0,0
põletikuvastased ained vaginaalseks kasutamiseks,DRUG_NAME,DRUG_NAME,0,0
gatrimexa,DRUG_NAME,DRUG_NAME,0,0
olanzapine medana ,DRUG_NAME,DRUG_NAME,0,0
flumetasone\+salicylic acid,DRUG_NAME,DRUG_NAME,0,0
amlodipine medochemie,DRUG_NAME,DRUG_NAME,0,0
ulcamed,DRUG_NAME,DRUG_NAME,0,0
bromazepam,DRUG_NAME,DRUG_NAME,0,0
solpadeine soluble,DRUG_NAME,DRUG_NAME,0,0
antibiootikumide ja kemoterapeutikumide kombinatsioonid,DRUG_NAME,DRUG_NAME,0,0
bc-edac,DRUG_NAME,DRUG_NAME,0,0
epoprostenol,DRUG_NAME,DRUG_NAME,0,0
joodi \(i-\) ühendid,DRUG_NAME,DRUG_NAME,0,0
xalkori,DRUG_NAME,DRUG_NAME,0,0
isotonic solutions,DRUG_NAME,DRUG_NAME,0,0
quinagolide,DRUG_NAME,DRUG_NAME,0,0
miconazole\+mazipredone,DRUG_NAME,DRUG_NAME,0,0
protein hydrolysates,DRUG_NAME,DRUG_NAME,0,0
xenon \(xe\),DRUG_NAME,DRUG_NAME,0,0
convulex /ml,DRUG_NAME,DRUG_NAME,0,0
päriliku angioödeemi raviks kasutatavad ained,DRUG_NAME,DRUG_NAME,0,0
dithranol\+salicylic acid,DRUG_NAME,DRUG_NAME,0,0
fenprokumoon,DRUG_NAME,DRUG_NAME,0,0
buclizine,DRUG_NAME,DRUG_NAME,0,0
cefazolin actavis,DRUG_NAME,DRUG_NAME,0,0
antidepressants,DRUG_NAME,DRUG_NAME,0,0
cotri-atiopharm ampullen sf / ml,DRUG_NAME,DRUG_NAME,0,0
teised hematoloogilised preparaadid,DRUG_NAME,DRUG_NAME,0,0
androstanolone,DRUG_NAME,DRUG_NAME,0,0
co-iver oil ointments,DRUG_NAME,DRUG_NAME,0,0
gentamed,DRUG_NAME,DRUG_NAME,0,0
depakine,DRUG_NAME,DRUG_NAME,0,0
teised epilepsiavastased ained,DRUG_NAME,DRUG_NAME,0,0
roquinimex,DRUG_NAME,DRUG_NAME,0,0
lepirudin,DRUG_NAME,DRUG_NAME,0,0
pramithon ,DRUG_NAME,DRUG_NAME,0,0
antipsoriatics for systemic use,DRUG_NAME,DRUG_NAME,0,0
sildenafil actavis,DRUG_NAME,DRUG_NAME,0,0
systen,DRUG_NAME,DRUG_NAME,0,0
coxtral,DRUG_NAME,DRUG_NAME,0,0
amtsinoniid,DRUG_NAME,DRUG_NAME,0,0
tadalafiil alembic ,DRUG_NAME,DRUG_NAME,0,0
enzepi,DRUG_NAME,DRUG_NAME,0,0
intravenoosne immunoglobuliin g,DRUG_NAME,DRUG_NAME,0,0
fidaxomicin,DRUG_NAME,DRUG_NAME,0,0
rasva imendumise määramise ained,DRUG_NAME,DRUG_NAME,0,0
mirzaten -ab,DRUG_NAME,DRUG_NAME,0,0
yervoy,DRUG_NAME,DRUG_NAME,0,0
t-ur vaccine,DRUG_NAME,DRUG_NAME,0,0
priamlo mg/5mg,DRUG_NAME,DRUG_NAME,0,0
vitamin b in combination with vitamin b6 and/or vitamin b12,DRUG_NAME,DRUG_NAME,0,0
betaferon,DRUG_NAME,DRUG_NAME,0,0
tidian,DRUG_NAME,DRUG_NAME,0,0
betaklav,DRUG_NAME,DRUG_NAME,0,0
timoptic xe,DRUG_NAME,DRUG_NAME,0,0
synjardy,DRUG_NAME,DRUG_NAME,0,0
carbaglu,DRUG_NAME,DRUG_NAME,0,0
lutetium\(lu\) trichloride,DRUG_NAME,DRUG_NAME,0,0
urografin,DRUG_NAME,DRUG_NAME,0,0
propioonhappe derivaadid,DRUG_NAME,DRUG_NAME,0,0
clofenamide,DRUG_NAME,DRUG_NAME,0,0
phenylbutazone\+aminophenazone,DRUG_NAME,DRUG_NAME,0,0
iopamidol,DRUG_NAME,DRUG_NAME,0,0
otsesed xa faktori inhibiitorid,DRUG_NAME,DRUG_NAME,0,0
humalog mix humaject,DRUG_NAME,DRUG_NAME,0,0
omolin,DRUG_NAME,DRUG_NAME,0,0
esmocard /ml,DRUG_NAME,DRUG_NAME,0,0
kirurgilised preparaadid,DRUG_NAME,DRUG_NAME,0,0
triginet,DRUG_NAME,DRUG_NAME,0,0
sebelipase alfa,DRUG_NAME,DRUG_NAME,0,0
agents against amoebiasis and other protozoal diseases,DRUG_NAME,DRUG_NAME,0,0
lanreotide,DRUG_NAME,DRUG_NAME,0,0
felbamate,DRUG_NAME,DRUG_NAME,0,0
caltrate plus,DRUG_NAME,DRUG_NAME,0,0
desogestrel/ethinylestradiol famy,DRUG_NAME,DRUG_NAME,0,0
stygapon 5mg,DRUG_NAME,DRUG_NAME,0,0
other nutrients,DRUG_NAME,DRUG_NAME,0,0
ibuproksaam,DRUG_NAME,DRUG_NAME,0,0
